Reporter Identifier	VALUE	S_N_P/8a-2_OKhymenets_220905
129015	9185.02	32.86
129019	347.36	0.57
129030	3049.29	8.32
129034	262.08	0.9
129035	1294.89	5.46
129038	438.61	-0.37
129040	159.55	0.75
129045	2516.74	0.57
129046	12946.19	42.99
129050	891.2	-0.69
129054	27185.38	28.94
129055	299.01	-0.08
129072	474.99	1.32
129073	2620.81	7.83
129077	1689.04	3.61
129085	454.35	1.09
129086	4320.94	17.16
129090	221.59	0.18
129093	2639.71	9.54
129095	26773.09	64.65
129097	595.65	-1.2
129099	8343.91	43.26
129100	5193.51	22.19
129105	17609.79	44.5
129107	151.61	-3.71
129111	215.01	-0.12
129115	266.87	1.03
129116	23087.12	44.96
129120	334.61	-0.53
129123	1064.5	2.54
129127	383.53	-1.16
129131	184.67	-2.04
129133	15975.03	12.43
129139	31173.75	90.5
129141	4197.49	12.89
129144	942.65	1.97
129147	1689.35	3.61
129149	4484.72	13.88
129176	104847.66	100.02
129180	1397.57	4.49
129182	98039.86	88.62
129186	11622.65	74.01
129187	723.87	-0.14
129188	87952.57	105.57
129189	1696.1	9.36
129200	1267.61	4.01
129201	369.5	0.14
129209	3139.26	11.83
129211	200.95	-1.44
129212	13915.38	54.68
129216	202.89	0.09
129217	1354.18	2.88
129222	1051.58	2.89
129229	2319.94	11.95
129234	71875.21	71.52
129236	3144.28	13.25
129238	1109.8	1.19
129246	473773.26	108.38
129247	632.54	0.75
129252	9615.05	25.01
129254	3800.62	15.53
129260	216567	99.14
129268	441.22	0.25
129272	72039.38	88.19
129276	86082.65	83.71
129282	18779.97	22.37
129283	5779.18	24.19
129290	1385.45	5.46
129291	1021978.4	86.6
129294	153.84	-1.07
129300	5177.29	31.82
129301	558.38	-0.03
129307	2803.97	6.73
129308	17642.14	65.5
129318	3733.44	30.57
129321	3061.04	8.73
129322	2339.53	8.01
129324	570.07	2.03
129325	528.73	2.32
129326	11595.43	17.67
129330	6533.77	22.03
129331	263.58	-1.56
129341	4687.66	24.35
129345	8627.91	37.91
129347	941.37	4.67
129350	7415.99	20.99
129351	313.81	1.24
129354	88205.94	45.63
129361	32297.48	76.52
129363	277.42	1.64
129365	179.01	-0.95
129379	4685.85	9.01
129396	25384.96	93.96
129402	3018.52	7.46
129404	3312.61	11.6
129408	41803.9	63.97
129420	46388.39	85.19
129422	21438.01	27.85
129423	27407.63	57.02
129428	6457.55	15.44
129431	472840.7	108.85
129434	18375.8	36.47
129436	1141.1	4.45
129437	24450.95	45.16
129441	56276.45	89.54
129445	83951.48	63.12
129448	414.66	1.74
129450	61666.17	80.36
129456	40066.56	91.72
129457	15171.31	36.33
129458	9621.35	30.13
129462	153.56	-0.45
129465	2635.5	10.41
129466	449.65	1.08
129478	967.45	3.43
129480	528.05	0.2
129496	4425.12	26.18
129498	27953.08	67.59
129504	616.46	-0.33
129507	5070.61	25.87
129509	3527.02	7.04
129518	5982.24	42.31
129520	17740.02	43.81
129524	12209.44	25.15
129526	1243.58	2.34
129530	114148.22	126.52
129532	354.45	-0.01
129535	439.27	-0.04
129541	3814.99	18.75
129544	4616.82	14.15
129569	226.09	-0.08
129575	5458.55	15.31
129580	999.19	5.79
129583	1055.62	5.77
129584	14417.11	54.55
129587	437.72	-0.38
129590	3731.14	17.7
129596	12244.71	53.07
129598	342.64	2.62
129603	5987.87	20.35
129616	350.7	0.59
129622	338.6	-1.42
129624	424.92	-0.72
129629	20809.35	83.37
129633	17080.74	56.54
129638	315.86	0.47
129639	259.82	0.2
129646	45531.28	73.65
129649	157.66	-0.15
129651	17436.54	44.35
129653	3934.64	15.09
129664	5017.04	3.89
129667	2756.75	7.82
129668	18107.85	75.27
129671	1056656.23	71.37
129683	4513.85	43.33
129685	7878.82	46.96
129690	804.28	-0.65
129691	18445.43	56.75
129694	10375.25	36.21
129698	431.37	0.45
129701	6022.8	23.62
129708	1061745.43	156.16
129710	2396.62	9.15
129713	559.22	1.67
129719	162.39	-0.95
129728	18833.67	25.7
129735	262.34	-1.51
129739	1195.07	7.07
129740	45404.24	85.29
129748	256.54	-0.45
129761	699.87	4.77
129764	4246.87	17.89
129766	6853.13	19.34
129768	8314.82	42.25
129769	272.72	0.62
129778	1902.31	4.66
129786	4680.67	14.78
129788	29496.9	67.36
129797	367.11	1.63
129799	407.43	1.03
129802	3014.42	8.03
129808	14178.51	38.64
129810	3719.96	17.6
129811	8146.72	37.95
129812	88907.51	72.19
129819	2076.87	6.39
129822	476.73	1.89
129829	207.27	-2.34
129834	1355.78	-0.96
129835	420.4	0.58
129837	14104.17	29.26
129845	316.39	0.27
129851	10222.06	31.02
129855	383.3	1.72
129856	665.41	1.71
129859	7027.25	25.38
129877	414.93	-0.13
129885	1198.03	8.42
129886	56450.39	92.8
129890	13980.64	19.4
129897	11939.91	33.54
129907	1030.65	1.85
129911	5803.64	25.05
129918	371.83	1.95
129922	273.71	-0.93
129926	1027.54	3.83
129930	229.59	0.21
129934	38140.46	109.72
129936	4786.07	24.98
129943	1847.08	6.68
129947	265.02	-0.15
129951	7045.62	13.14
129963	364.65	-0.75
129965	329676.34	66.98
129970	665.07	3.85
129972	10039.09	28.71
129974	330.6	1.08
129975	281.5	-0.94
129980	16133.47	48.9
129985	5501.89	13.83
129999	24307.06	61.81
130007	1413.43	4.54
130009	2890.42	4.79
130012	512.1	1.47
130014	588.91	1.86
130015	253.95	-2.3
130030	1156429.78	91.2
130041	415.54	2.03
130045	437.31	1
130046	269.9	0.55
130047	43785.22	62.02
130048	8524.17	29.48
130052	20193.78	62.36
130053	7931.52	23.16
130055	368.86	1.36
130057	312.73	0.85
130059	2939.22	17.47
130061	1744.68	7.25
130067	112.39	0.28
130088	186095.48	106
130089	443.57	-0.25
130092	270.66	-0.41
130103	5497.5	22.99
130110	327.81	-0.35
130113	18264.88	48.43
130116	1188.22	0.16
130122	2746.55	15.04
130124	496.45	-0.91
130135	7181.89	12.89
130150	6156.7	23.39
130160	13773.75	45.71
130161	5465.59	12.01
130163	30572.25	91.41
130164	113536.22	62.19
130169	35727.03	63.66
130171	973.15	6.96
130173	1774.95	5
130180	8248.19	69.65
130196	294.19	-0.47
130197	880.71	0.46
130201	182.18	-3.22
130206	260.99	0.03
130209	143.57	0.41
130217	473.86	3.07
130222	1245.43	5.07
130234	74190.69	105.06
130238	1114.63	3.21
130246	253.41	0.87
130249	490.42	-1.44
130258	324.6	-1.48
130259	12331.3	50.81
130266	1259.75	4.51
130267	16307.3	67.9
130268	2329.77	10.05
130269	407.69	0.15
130276	236.64	0.88
130282	266.74	1.15
130284	7507.53	16.23
130286	11641.32	33.83
130287	205.17	1.06
130288	14085.25	41.42
130291	2164.34	15.07
130292	1936.47	11.21
130297	989.94	3.46
130304	4723.13	18.64
130306	2162.53	8.2
130312	3361.99	13.59
130314	23179.18	63.29
130316	5328.85	27.3
130322	12746.8	23.37
130323	30149.68	65.41
130326	21455.56	79.71
130328	531.79	-0.1
130335	38859.76	98.89
130349	17490.01	50.83
130350	325.7	-0.92
130351	116158.34	137.33
130353	558.43	2.83
130358	165962.37	115.99
130360	1700.97	9.1
130362	3104.35	11.25
130367	360.08	2.7
130369	30441.74	92.28
130373	249.04	0.84
130376	4988.94	24.75
130379	154.1	-0.73
130394	2359.71	9.48
130396	167.1	0.2
130399	12892.37	37.79
130400	56998.25	70.11
130401	349.27	1.56
130410	709.64	2.26
130411	68894.59	131.22
130413	208.29	-2.77
130427	30519.4	28.22
130435	9153.07	21.09
130437	374.05	-0.05
130443	158872.66	149.54
130451	393.69	2.03
130459	302.45	0.27
130462	10956.83	44.92
130465	791.9	2.45
130483	2298.86	10.99
130485	349.34	2.01
130487	61781.94	80.59
130489	283.16	0.12
130490	4514.9	18.02
130492	592.3	-0.11
130493	33335.63	88.14
130495	253.42	-1.28
130497	1097.97	8.86
130500	26077.22	4.14
130501	319.84	-0.01
130502	794.92	0.23
130505	1380.19	4.47
130519	1747.39	17.58
130525	7640.14	22.94
130534	24766.55	16.23
130538	19546.58	104.73
130541	4513	10.74
130560	17339.01	77.47
130573	3847.52	16.32
130575	1648.21	10.13
130576	50839.27	80.2
130579	289.89	1.75
130580	218.25	-0.9
130590	754.39	2.89
130594	662956.8	115.78
130598	962.72	3
130602	11501.67	63.98
130606	19898.76	74.36
130624	286.54	0.57
130628	584.83	1.41
130634	7633.15	37.11
130638	238.15	-1.09
130642	553.04	0.12
130643	4325.19	17.26
130644	29320.51	38.57
130652	34645.13	83.71
130657	294.7	0.7
130672	7092.27	49.2
130673	655.64	0.36
130675	15598.62	52.02
130677	10707.08	36.8
130678	17960.53	61.89
130681	381.67	1.61
130682	270.04	0.79
130687	339.31	-0.95
130689	405.86	1.15
130690	2837.05	10.82
130706	15337.59	58.56
130710	16023.81	47.49
130711	1101.32	2.84
130712	25075.74	62.9
130720	1613.71	-0.76
130721	232174.3	111.79
130722	325.54	2.02
130734	648.9	1.91
130747	1205753.43	90.94
130750	3878.71	18.69
130755	348.72	0.37
130759	2621.45	9.03
130761	1896.42	4.98
130767	1561568.14	123.72
130769	1950.82	1.69
130772	225703.32	92.5
130778	289.27	0.28
130779	299.69	1.19
130781	403.27	2.7
130789	195.75	-0.02
130790	107513.62	104.09
130794	574.02	-0.97
130812	35720.72	69.19
130823	321040.5	82.25
130826	419.74	-0.48
130833	134.4	0.2
130834	1005.67	4.7
130841	1439.98	5.97
130850	2121.52	11.43
130854	48283.35	100.93
130858	980.34	2.62
130862	8903.92	14.69
130870	2835.59	7.11
130884	2013.76	7.24
130885	322.64	0.98
130913	419.48	1.31
130916	179.82	-2.7
130918	3726.13	14
130921	518.82	1.36
130928	1597.4	4.53
130933	3043.92	28.3
130937	1705036.43	105.47
130944	1569.21	5.72
130950	5690.41	31.46
130951	3872.08	8.99
130955	8661.03	19.59
130956	13950.85	30.31
130963	294.58	-0.72
130971	2882.68	3.02
130973	208.79	-0.71
130983	939.04	1.61
130985	876.81	4.44
130989	45529.47	63.16
130995	20567.5	105.63
130996	10021.25	87.05
131002	5469.47	15.48
131009	270.76	-0.19
131016	476.23	2.02
131020	324.86	1.45
131021	4691.5	16.85
131028	1037.98	3.61
131030	10946.54	27.33
131033	20031.43	10.65
131034	2214.35	5.96
131041	12350.45	21.36
131044	1249.8	2.12
131054	801437.12	22.36
131059	31854.84	54.55
131060	10775.58	9.78
131064	82872.68	19.79
131072	15426.88	40.95
131079	852.33	0.82
131082	4803.18	17.18
131083	500.69	0.63
131092	2057.16	5.75
131093	341.9	-0.51
131104	77547.36	65.47
131112	8858.22	27.83
131117	441.62	2.12
131118	443615.12	72.32
131123	2388.33	6.28
131124	393.11	0.17
131125	3122.78	11.45
131145	733.98	-0.86
131148	4007.21	14.75
131149	536622.15	74.72
131156	593.64	-1.15
131163	4352.34	21.53
131169	707.54	4.5
131189	280.88	1.67
131190	109599.87	46.06
131193	118242.46	96.31
131198	400.15	2.2
131203	2155.18	2.51
131209	2653.47	14.57
131210	177.69	-2.07
131216	89847.99	140.49
131225	1795.54	5.01
131228	5781.67	20.16
131232	4322.3	15.81
131241	4775.24	20.35
131242	404.62	1.32
131247	19718.72	18.43
131252	248.05	-1.58
131259	134006.02	98.99
131260	204543.58	87.22
131262	321.7	0.35
131265	105126.2	99.34
131287	1826.31	10.2
131288	745.18	2.62
131307	574.86	3.74
131316	1569.95	6.86
131318	853.41	2.79
131320	306.59	1.01
131321	438.57	0.38
131326	294541.44	91.75
131332	728.8	6.78
131334	24864.69	55.08
131337	25414.88	70.46
131346	4352.34	20.94
131347	97736.92	70.03
131354	414.71	-1.52
131358	182.43	0.19
131361	4141.49	14.67
131364	2026.82	5.21
131365	4768.64	21.9
131372	4571.57	9.48
131379	24385.35	74.47
131399	1232.94	2.55
131401	548.62	1.27
131407	2762.93	10.91
131410	698.41	1.61
131413	28371.33	57.16
131418	40092.81	79.86
131425	1356.75	6.43
131428	267.11	-1.24
131434	193.76	0.9
131436	67079.45	100.98
131440	860.02	-0.13
131445	24704.13	66.12
131453	705.9	4.94
131459	351.2	-0.42
131471	291.94	1.86
131473	541.41	1.35
131475	302.3	0.13
131477	208.72	0.81
131479	2155.35	5.03
131480	3709.92	16.15
131485	14873.48	46.11
131493	204.22	0.07
131496	2126.88	6.15
131500	4598.7	20.21
131502	3175.9	2.11
131511	5088.96	15.39
131512	721.79	2.75
131513	143.47	0.59
131517	118814.53	90.11
131518	1432.75	5.78
131519	1304.25	5.25
131521	294.64	0.15
131528	262.9	0.82
131534	10405.97	10.88
131538	27621.6	24.17
131540	2349.31	3.32
131543	4918.82	17.05
131551	32783.74	67.21
131552	990.18	2.95
131557	689.94	3.42
131558	575	1.86
131560	2685.19	6.77
131561	354.94	-1.46
131567	6504.75	31.72
131581	17178.84	30.32
131586	498.23	1.7
131594	647.39	-0.84
131595	465.16	2.51
131596	12933.33	41.89
131599	15210.21	47.3
131603	224.03	0.93
131604	417.5	2.68
131610	38551.4	87.61
131617	798.21	2.88
131619	305.83	-0.09
131628	5027.55	17.19
131641	329.28	0.83
131642	531.3	1.48
131648	258.31	-1.08
131650	130.12	-2.14
131654	1455.71	1.93
131658	984.58	-0.05
131659	476.81	2.28
131665	429.61	1.28
131667	411.34	-0.9
131671	290.75	1.14
131673	12155.7	62.29
131675	4727.77	8.61
131677	18442.49	3.91
131680	224.92	0.47
131688	31090.56	61.07
131689	730.75	2.77
131693	68855.59	79.97
131694	100571.51	42.78
131701	203.9	-0.81
131706	1476.41	8.98
131715	6870.56	32.75
131722	1192.48	5.69
131726	13016.67	14.85
131731	28069.22	68.09
131734	562.67	0.51
131735	2301.34	12.61
131751	6516.43	23.25
131758	5839.19	20.71
131767	1251.18	1.08
131781	5233.41	25.43
131792	18272.08	50.37
131799	2622.52	10.79
131820	45144.98	62.04
131821	3061.91	9.1
131844	692601.55	91.43
131855	2808.78	6.58
131856	23434.91	40.25
131863	256.55	0.23
131873	1107.33	4.97
131879	6879.83	23.41
131889	654.64	2.93
131891	619.49	2.24
131895	244.46	1.76
131899	1422.48	2.66
131901	1206642.49	115.05
131913	5118.38	14.77
131915	8132.74	19.53
131916	82874.52	62.89
131917	16041.08	37.82
131924	9432.94	24.76
131928	10027.86	36.98
131931	108674.33	127.55
131936	14744.52	45.82
131945	1270.05	7.33
131946	824732.69	99.87
131948	251.77	-1.27
131955	538.75	2
131957	3661.95	10.96
131962	6433.4	8.11
131963	471.7	0.37
131965	83415.94	84.69
131968	10733.02	35.26
131972	7364.4	26.44
131975	29157.49	84.33
131980	225.74	-0.73
131983	3970.84	12.92
131985	13801.58	59.89
131990	24288.48	52.52
131996	2511.47	-0.33
131999	8724.01	51.28
132006	27007.03	45.26
132007	1380.95	0.64
132011	5962.68	13.34
132022	22637.76	50.32
132027	7449.62	25.93
132029	32577.91	46.73
132030	2401.52	8.45
132031	289.2	1.33
132032	254.11	-0.89
132033	199986.1	134.61
132037	2919.44	3.43
132043	14097.7	49.07
132046	32490.5	69.73
132049	11662.5	54
132053	4502.12	22.05
132057	123594.13	137.38
132060	22545.72	46.69
132065	27868.12	10.36
132073	6010.5	11.16
132075	2964.35	7.1
132083	418.76	-0.84
132086	321.79	1.57
132091	3337.48	15.52
132093	6740.39	24
132101	625.27	3.26
132104	416.91	0.39
132106	486.92	-0.34
132109	3167.84	6.17
132112	278.33	-1.43
132118	2547.35	8.17
132129	579.63	-1.03
132134	8623.11	37.09
132137	1657.14	4
132143	2636.93	14.67
132155	1701.64	5.44
132156	5731.32	22.68
132159	4816.09	16.84
132162	17216.13	51.6
132165	351.53	0.75
132171	7240.06	22.49
132173	329.49	-0.48
132186	200.49	-2.01
132190	24772.82	56.37
132194	44216.82	98.39
132195	3532.6	15.05
132198	1164507.37	156.96
132199	433.16	-1.72
132201	173.34	-1.15
132203	8598.26	37.06
132205	981.63	4.71
132208	1420.18	3.32
132210	6488.34	27.58
132211	996.95	3.53
132214	19349.41	60.56
132221	56326.69	85.44
132227	9799.39	20.56
132229	2660.03	15.96
132230	2598.7	11.45
132235	27849.21	19.21
132237	318.88	-0.74
132240	17743.36	67.93
132241	417.54	-1.59
132242	12704.89	33.76
132247	1132.13	5.33
132261	20328.65	59.54
132276	70024.65	68.85
132281	326.44	-0.52
132282	372.06	0.41
132288	4726.26	7.24
132291	1005.4	-0.72
132301	43785.05	100.58
132302	342.59	-0.99
132306	123.14	-0.36
132312	257	-0.43
132315	4259.17	8.84
132329	7027.17	7.77
132348	3957.67	24.71
132356	242.33	0
132362	312.14	0.57
132367	160.63	-0.67
132368	5473.03	34.65
132369	98880.35	95.82
132378	3173.14	-0.31
132380	4629.45	12.83
132381	1254.41	2.45
132401	610.96	1.85
132403	7615.49	22.93
132410	1886.65	7.51
132432	619.89	1.7
132438	18235.72	64.42
132453	355.25	1.88
132463	1838.31	2.44
132469	560.63	3.01
132480	17746.2	36.03
132481	653.94	-0.57
132482	9519.48	23.91
132483	5595.74	-0.86
132484	214.35	0.7
132485	372.95	-0.45
132489	21364.01	39.77
132490	3617.37	12.22
132491	834.46	3.85
132498	952.65	1.16
132502	314.94	-0.89
132503	543.53	3.32
132506	165144.9	90.36
132514	190.83	-2.38
132521	1743.71	4.53
132525	1044.42	3.56
132528	506.85	0.12
132539	42109.78	83.73
132542	460.28	1.58
132546	498.84	-1.16
132549	186.44	-0.57
132553	716.11	2.4
132554	4841.83	7.48
132555	179.27	-1.66
132559	20988.58	45.94
132564	334.35	-0.52
132568	20666.36	19.47
132572	5048.59	36.78
132576	742.65	2.19
132577	8952.71	12.43
132590	1233.54	6.54
132592	16073.28	69.78
132605	3757.36	16.67
132610	13770.35	38.98
132618	210665.32	117.99
132620	32934.4	87.93
132621	154.34	-1.32
132622	323.57	-0.86
132629	514.08	1.92
132637	269.93	-0.87
132641	31655	66.97
132642	21786.18	49.63
132644	297.66	0.2
132646	2766.55	5.36
132648	2593.73	7.67
132653	22896.4	59.05
132657	2911.87	12.03
132658	21434.76	60.4
132664	4019.9	16.36
132666	112112.97	120.31
132667	174.64	0.27
132668	11258.79	30.2
132671	328.34	0.59
132679	1113604.96	95.55
132681	44368.28	115.68
132699	1201.19	4.57
132702	11054.74	43.05
132704	216.57	-1.59
132706	21664.17	57.08
132709	32480.74	46.71
132712	767251.48	90.91
132719	632.87	1.48
132722	176.62	0.52
132733	1360362.59	61.06
132735	7389.95	33.39
132736	131247.08	98.05
132738	337.93	-1.71
132739	696.22	2.17
132742	647.21	-0.16
132744	220.12	-0.46
132747	5954.44	32.26
132753	1688.43	8.08
132759	422.52	-1.28
132763	4235.14	12.67
132764	5267.92	0.64
132765	252.9	-0.27
132773	56308.84	100.93
132778	2920.23	10.13
132779	10349.49	37.54
132783	603.03	2.34
132785	5681.37	11.17
132795	2496.45	3.93
132797	1077.07	6.8
132805	29109.94	76.94
132811	189.47	0.24
132812	265.37	2.3
132825	535.43	4.18
132832	239.19	-1.12
132835	948.87	3.47
132841	1872.19	4.41
132844	1308.48	3.78
132860	1726.56	5.05
132865	38431.67	91.79
132868	37082.09	78.09
132870	56476.67	84.15
132874	204174.27	92.32
132878	37323.15	38.61
132880	12287.58	18.88
132884	299.25	0.66
132888	396.57	1.64
132890	631.25	3.04
132892	2446.56	13.56
132899	274.61	-0.11
132901	7768.15	34.13
132906	11003.09	60.41
132913	16417.85	73.99
132917	22590.57	48.87
132923	299.7	-0.15
132926	75252.97	107.78
132929	39023.48	33.41
132930	626.67	0.02
132931	662.1	2.41
132934	50.55	-5.68
132937	402.28	1.08
132944	257.41	-1.22
132946	1338.03	6.24
132949	1018.74	8
132956	327.86	-0.35
132981	1967.58	4.43
132984	1267.53	8.48
132987	849.54	2.38
132989	754.57	3.27
132995	293.4	1.69
132996	440.76	1.87
132997	368.43	0.86
133008	468.06	2
133012	281.64	0.49
133013	6054.87	20.96
133014	1813.88	7.64
133018	487.88	-1.14
133020	945.76	2.53
133024	230.67	-1.28
133032	1099.22	5.77
133035	5255.15	8.25
133041	313.62	-0.58
133042	243.82	-3.51
133054	486.18	-0.68
133071	3841.9	6.31
133074	1387.1	6.35
133077	416.08	-1.16
133096	11696.53	48.21
133100	1287.18	0.72
133107	262.82	2.51
133110	1301.96	1.78
133114	1591.15	3.34
133117	270.84	0.29
133129	342.58	-1.45
133131	1084.98	3.88
133132	11423.53	32.71
133133	16769.01	45.3
133140	149148.22	113.85
133142	18117.25	67.5
133148	102585.76	99.8
133162	804.82	2.17
133171	2394.11	6.51
133191	546.91	2.39
133193	23700.15	28.23
133195	273.59	0.65
133200	487.56	2.19
133206	1751.65	5.67
133209	12273.09	35.1
133210	350.77	1.56
133214	9619.64	37.35
133219	3086.67	13.54
133221	1973.63	5.41
133222	4660.22	27.63
133231	585907.69	79.06
133236	21561.6	29.55
133237	220.06	-0.86
133238	244400.71	139.4
133241	355.07	1.62
133244	16184.43	45.66
133249	68226.15	80.07
133261	10474.29	8.95
133274	3133.36	11.45
133277	751.25	-0.44
133302	1157.04	2.02
133305	3162.96	10.7
133306	6678.21	24.38
133309	538.95	1.93
133312	1885.22	6.05
133316	673.02	4.11
133317	215.66	0.56
133318	20198.17	94.73
133320	8593.87	9.25
133326	35857.42	77.14
133333	472127.79	86.05
133345	8668.4	24.1
133346	111373.05	145.11
133347	254606.74	62.76
133352	27602.33	58.83
133356	372954.8	87.93
133364	267.59	0.69
133365	218.18	-0.09
133366	757.03	2.35
133372	403.36	1.64
133376	2846.57	12.56
133385	900.3	3.78
133386	48477.79	92.38
133387	219.87	0.98
133390	305.68	-1.3
133392	4212.25	22.83
133393	134.23	1.31
133394	416.28	1.11
133397	1617.99	6.09
133405	11307.78	50.1
133410	604.18	4.21
133411	4489.5	8.92
133413	36423.1	63.16
133424	280.2	-0.06
133431	22250.39	75.96
133435	420.16	1.06
133443	1772.21	3.4
133450	52741.62	42.36
133461	8864.45	19.41
133468	25805.65	92.93
133470	363.6	-1.36
133475	24090.67	72.56
133487	538.31	1.65
133488	25290.18	68.36
133491	224.61	-1.32
133493	1635772.98	108.6
133494	2923.96	-0.23
133496	3153.1	24.59
133501	553.38	2.06
133505	359.61	0.89
133510	4000.61	12.43
133511	6883.35	19.41
133525	4336.03	18.33
133539	1789.18	14.44
133543	16203.56	61.16
133551	750.27	0.08
133553	494.58	-1.04
133558	269.11	-1.41
133562	85924.87	109.4
133565	4271.38	15.57
133574	76173.34	99.74
133590	320.33	-1.71
133592	26881.69	87.12
133594	8184.5	38.3
133600	22227.56	50.11
133604	157821.62	99.24
133608	320.06	1.06
133610	18778.41	51.52
133626	34242.27	66.54
133640	264.76	-1
133641	549.5	2.83
133648	425.01	0.54
133654	393.14	1.18
133657	1078.49	7.08
133658	4065.17	15.45
133662	45181.78	95.3
133664	678.72	0.13
133672	13482.06	66.84
133673	189.69	1.52
133679	1415.96	8.08
133681	59.12	-1.23
133690	427.14	0.14
133703	387.04	-0.07
133710	23275.85	54.87
133712	940.35	3.11
133721	338.03	1.04
133722	1654.22	6.35
133732	89912.14	78.37
133736	5787.44	15.28
133742	381.52	1.12
133743	1546.28	6.91
133745	1735.87	3.93
133751	2205.58	2.79
133754	391.45	0.27
133756	52758.77	49.68
133757	461.33	-0.08
133759	5807.64	18.24
133761	207.7	0.89
133766	7083.7	20.61
133777	446.96	1.1
133788	685.85	0.92
133794	10290.86	35.12
133807	450.31	1.54
133810	25876.76	44.27
133815	349.37	0.2
133818	3663.75	7.86
133819	1211998.71	90.49
133823	557.57	4.49
133831	1495.88	7
133849	2527.86	10.04
133851	452.83	1.89
133861	325.76	-1.9
133862	3189.77	8.93
133876	19871.8	58.26
133891	8601.59	27.84
133903	25977.85	79.86
133906	176305.64	89.52
133919	11875.95	52.3
133921	3121.26	11.94
133923	92803.27	127.29
133924	850.09	0
133925	745.26	2.55
133933	608.37	-0.36
133936	2414.03	8.18
133942	1126.13	5.8
133953	100134.18	91.91
133968	3414.8	13.01
133972	862293.1	53.29
133973	590.22	0.38
133979	228.32	-2.86
133986	218.54	-1.32
133990	903.65	3.03
133993	200.46	-0.06
133995	1930.2	9.17
134006	346.44	1.27
134009	287.81	-0.51
134014	1291.64	4.28
134015	9295.45	13.48
134017	498.49	1.85
134023	27764.25	34.76
134027	2525.61	8.53
134034	556.63	1.32
134044	325.34	-1.76
134052	20753.69	58.75
134055	226851.24	145.49
134061	886.44	3.96
134064	10136.47	29.25
134065	27928.45	54.56
134078	1108.2	9.43
134083	21555.25	54.98
134084	10553.04	40.88
134087	36983.57	73.69
134095	243.13	0.51
134099	672648.42	126.4
134100	2678.76	12.62
134108	14961.54	9.97
134109	9639.46	12.99
134119	19460.87	66.45
134128	1543.97	4.02
134130	9918.4	35.44
134134	4082.44	14.63
134135	3766.46	19.25
134147	4545.69	10.02
134149	11007.97	35.31
134150	16961.88	7.23
134151	725.91	3.67
134154	18595.86	31.7
134168	348466.19	107.03
134175	21065.33	67.69
134182	396.5	1.39
134187	463.32	2.69
134189	1707.03	4.44
134196	255.01	0.32
134203	531.57	1.01
134208	225.5	1.37
134212	306.69	1.88
134215	536.14	2.55
134218	2495.55	15.21
134223	570.89	1.04
134224	1965.58	6.51
134225	2759.44	14.69
134226	248.06	0.61
134230	9935.78	25.93
134233	3246.69	13.24
134236	2846.94	9.25
134237	10537.94	32.98
134243	375.78	-0.96
134244	15675.52	55.57
134248	15594.52	36.74
134259	1173.93	3.91
134260	1648.64	6.23
134262	157.87	-1.6
134263	5216.21	10.54
134265	4204.29	11.21
134269	7272.34	36.69
134277	725.17	1.38
134280	518.87	1.45
134281	879.5	3.03
134284	523.61	-0.08
134286	5415.92	16.6
134287	392.79	0.73
134290	17661.16	44.45
134294	644.88	1.21
134295	6698.21	17.26
134301	4300.8	0.87
134303	2875.45	5.96
134304	4021.52	16.89
134305	1226525.92	86.82
134309	9420.16	55.6
134316	181.87	-1.71
134321	2033.94	5.56
134330	505.98	0.47
134341	366.01	1.86
134343	4488.07	9.21
134344	562.95	1.71
134357	11963.15	24.18
134359	3195.73	9.37
134361	12714.36	20.62
134363	208.56	-1.34
134371	15543.84	50.55
134376	18043.2	56.03
134377	9380.71	46.19
134379	306.21	0.26
134383	7345.28	31.63
134385	582.02	4.02
134387	15264.8	35.08
134388	24391.45	50.11
134395	31909.65	70.05
134396	205.73	-0.34
134408	29027	68.12
134420	380.28	-1.08
134430	140909.86	120.23
134434	85753.66	101.96
134436	203	-0.36
134437	13775.25	49.69
134443	220.59	-1.23
134444	9579.07	33.26
134456	425.9	0.03
134459	18496.83	77.57
134467	25600.37	71.41
134469	4570.26	13.68
134472	7254.39	21.51
134475	2361.75	8.41
134477	4697.34	8.45
134481	869.55	1.49
134482	2760.6	3.53
134496	22602.66	67.65
134497	1366.94	3.99
134498	14889.75	31.14
134501	12570.96	15.66
134508	330.34	-0.32
134514	427.04	0.92
134522	133.6	-4.62
134523	8164.27	62.29
134526	49305.71	74.31
134529	224.34	-0.36
134530	313	-0.45
134531	20863.28	89.95
134541	31207.34	29.86
134542	341.26	0.45
134550	370.94	-1.05
134551	1200.43	3.06
134553	25088.39	86.13
134555	889332.98	111.45
134562	273	0.77
134565	14794.47	60.72
134579	8033.12	29.4
134583	474.19	0.17
134585	879.67	6.41
134586	363.66	-0.43
134595	1980.57	6.96
134601	1500.18	7.19
134602	1198.58	4.34
134611	384.28	1.52
134614	8757.88	44.94
134617	330.99	0.29
134623	145.69	2.13
134633	507.31	0.46
134635	253.82	1.09
134636	641.79	2.6
134641	708.73	0.81
134644	234.78	1.44
134657	19024.18	19.84
134659	250.61	-0.86
134660	1395159.84	99.3
134667	5100.82	17.57
134672	47992.12	93.58
134677	2521.14	12.7
134678	934.72	1.98
134683	3550.51	8.78
134686	44330.25	74.04
134692	150190.72	73.71
134696	1395.52	3.81
134700	127.02	-0.69
134706	4421.5	14.23
