Reporter Identifier	VALUE	S_N_P/2a-1_OKhymenets_220905
118420	3708.88	32.16
118421	35.27	0.08
118422	103.63	-2.54
118423	2933.14	28.62
118424	536.79	5.22
118428	64.53	-2.06
118432	167.3	-1.73
118434	3257.94	22.88
118441	180.77	-0.47
118443	181.54	0.57
118444	1325.2	13.98
118448	59785.95	73.67
118463	2089.3	16.69
118465	85.72	-1.58
118478	887.94	12.94
118480	853.18	8.98
118482	2660.14	5.67
118485	3112.6	15.16
118487	407.83	1.65
118490	2294.54	16.75
118492	137.39	-1.25
118495	4688.52	33.82
118503	466.03	4.69
118510	113.66	-0.24
118511	399.06	1.1
118517	200.23	0.64
118520	2306.9	13.75
118522	85097.18	73.48
118525	223.99	-1.21
118529	364.27	2.01
118540	218.45	-1.01
118548	137.02	-1.27
118549	1520.61	10.5
118556	965.12	11.72
118561	3181.26	7.27
118564	32668.71	69.37
118571	122.82	0
118573	262.16	-0.89
118583	170.34	0.57
118584	919.89	7.68
118592	9464.24	26.19
118599	261.09	1.14
118602	14170.47	48.56
118604	122.67	-0.77
118612	1278.55	10.7
118620	7896.4	47.64
118625	102.03	0.69
118628	339.36	0.38
118630	93	0.37
118631	3642.14	19.72
118632	3138.76	11.38
118634	295.32	3.35
118635	4676.11	8.92
118637	1060.87	4.77
118640	2294.28	24.41
118642	371.53	1.12
118644	14345.79	51.74
118650	450.28	2.6
118651	7302.1	32.93
118653	8779.67	43.86
118657	5820.66	30.21
118662	141.51	-0.98
118673	445.75	1.56
118681	1477.14	4.34
118686	2902.09	32.14
118687	2976.47	15.17
118692	6470.72	34.75
118696	2222.81	13.18
118701	7984.34	34.36
118707	307.12	1.14
118713	2780.88	32.16
118714	3895.93	17.32
118720	677.19	1.26
118724	15035.33	79.06
118728	152.81	-0.42
118729	308.04	1.38
118731	915.6	0.25
118733	536.97	4.08
118736	102.44	-0.96
118740	615.58	2.96
118743	2925.1	20.81
118750	6874.36	37.25
118754	689.38	2.81
118756	408.73	2.45
118758	16709.35	50.06
118760	42830.66	62.97
118764	48015.46	57.24
118772	771.16	6.3
118774	19451.64	65.3
118791	10358.3	62.28
118796	374.55	1.34
118799	849.45	3.74
118802	168.99	-0.02
118804	1530.3	2.37
118810	610.55	5.85
118811	8748.53	48.48
118813	4033.76	29.35
118816	585.48	2.24
118821	4913.96	16.11
118825	381.38	3.8
118830	274.05	-0.08
118831	33025.54	84.04
118833	1615.29	17.86
118834	1155.38	9.27
118839	173.1	0.98
118843	794.12	8.68
118845	22261.65	66.72
118862	420.36	10.51
118863	3974.81	7.2
118869	3660.23	36.7
118870	32434.48	62.28
118872	2524	11.82
118873	728.36	1.99
118874	175566.76	98.82
118877	95.67	1.17
118880	702.43	2.32
118887	163201.75	71.24
118892	21506.66	83.73
118893	932.12	7.3
118912	661.05	2.53
118915	19879.18	58.49
118924	269.63	5.58
118927	253.67	1.97
118930	475371.21	107.12
118944	2104.42	8.01
118954	18974.57	76.59
118957	294.95	1.92
118961	169.8	0.84
118962	215.6	-2.15
118968	91625.24	63.59
118971	173.96	1.84
118978	2718.56	1.89
118980	793036.16	89.62
118982	435.88	1.04
118983	28933.48	70.58
118986	16499.46	51.14
118987	1827.08	6.09
118988	1738.91	8.57
118996	1139.12	3.06
118999	15615.02	55.02
119003	7444.44	37.72
119008	58389.89	66.97
119012	288.48	2.16
119015	2670.81	15.68
119017	2635.28	8.81
119024	399.45	2.7
119026	648.53	9.39
119033	504.11	2.68
119042	276.39	2.24
119044	3327.61	40.28
119049	897890.62	93.96
119058	625.33	-0.38
119060	1153.53	5.95
119063	1503.39	24.08
119071	817.21	12.54
119072	225.15	5.64
119078	1163.46	8.09
119084	12014.71	34.33
119090	3257.97	19.68
119093	362.87	3.94
119102	459.98	3.67
119103	962.51	3.83
119106	1040.36	6.87
119116	9229.81	42.52
119119	90.75	-0.46
119127	4939.54	28.66
119131	799.28	1.76
119132	714.72	7.81
119134	114.68	0.64
119143	75060.43	72.04
119147	965.19	8.81
119151	66983.65	76.73
119156	9511.42	29.1
119157	328.12	1.38
119172	78.67	-1.67
119173	185.3	0.35
119175	1559.55	10.97
119181	271.59	2.06
119183	594.09	7.12
119184	1567.46	8.7
119187	668.2	7.14
119192	1595.24	10.49
119206	6686.19	69.36
119207	440.44	3.86
119208	433.54	2.19
119211	1308.57	7.24
119212	161.79	1.02
119217	29772.62	64.02
119218	274.35	1.89
119226	8593.87	35.44
119227	2287.69	9.32
119230	653.13	8.13
119241	314.57	-0.55
119244	183.12	1.88
119245	305.98	2.69
119246	59.99	0.66
119268	15338.13	62.36
119269	9219.94	39.18
119273	449.5	7.86
119279	67.27	-0.42
119281	162.08	-1.76
119283	157.07	1.18
119288	154.07	0.1
119289	265.43	2.24
119290	12273.34	33.7
119292	182.96	-0.13
119299	206.34	1.19
119300	130.13	0.63
119301	454.66	-0.33
119303	196.39	1.44
119320	3334.02	31.1
119323	1573.79	6.76
119326	56583.98	88.9
119332	765.57	2.76
119336	4610.82	41.24
119340	109.29	0.57
119341	250.11	0.95
119344	298.18	1.95
119353	255.88	1.72
119355	845.1	4.95
119357	651144.97	84.81
119359	1058.15	6.41
119363	22897.49	89.2
119364	1089.15	4.35
119370	2972.58	25.83
119375	12101.07	56.92
119386	3730.6	50.84
119390	570.09	4.67
119391	1298.19	18.15
119392	23477.78	61.8
119405	1334.82	7.91
119407	1093.63	12.24
119416	207.51	2.44
119428	7907.91	33.02
119429	289.6	0.18
119435	521.09	3.53
119438	168.22	2.61
119442	645.84	3.35
119443	175.75	-0.06
119453	96.1	-1.97
119456	396.37	2.28
119457	2529.14	19.87
119462	3241.86	24.17
119475	501.07	4.97
119484	737.33	1.45
119487	9270.42	39.55
119508	1002.34	6.34
119513	553185.97	75.55
119516	153.01	-0.05
119523	512.22	4.02
119524	155.03	0.49
119525	186.6	0.21
119527	138.32	-0.19
119528	321.17	2.53
119533	15639.57	58.31
119535	254	0.74
119539	2097.95	4.6
119543	309.27	4.92
119546	499.91	0.11
119554	47281.67	89.88
119569	4384.85	41.93
119571	692.75	15.33
119574	17236.48	64.11
119578	1231.27	11.21
119580	196.93	0.63
119586	35712.77	42.79
119590	1676.47	13.2
119609	328.9	1.86
119618	457.97	2.28
119620	170.11	-0.91
119623	745.51	9.84
119627	125.8	0.07
119636	182240.16	92.61
119643	322.34	0.42
119646	1859.14	19
119654	7819.03	40.03
119656	2125.03	5.69
119660	12401.05	47.43
119661	54084.09	69.28
119663	537.54	4.87
119665	11719.84	41.99
119667	143.97	2.39
119673	195.85	-0.46
119684	661.38	9.13
119685	5604.29	60.07
119689	1210.75	2.36
119690	333.78	2.78
119693	130.75	-1.06
119694	2188.77	17.6
119695	18871.15	83.84
119696	2343.07	17.43
119707	73.51	1.01
119710	110.88	-0.44
119713	187.41	-0.37
119714	148.18	1.03
119717	7472.02	24.45
119727	49110.47	65.27
119729	120.17	1.58
119730	3309.61	15.57
119736	181.4	0.9
119754	379.39	7.74
119757	3801.6	25.19
119762	207.3	1.01
119763	440526.74	89.65
119764	79.87	-0.55
119765	196.49	1.33
119769	1541.55	21.71
119772	2995.7	13.39
119775	1014.53	4.76
119776	380.96	2.42
119787	1464.66	4.63
119798	2326.75	16.11
119801	276.41	1.33
119802	18422.42	58.77
119805	106.72	-0.78
119812	125975.04	103.11
119814	153.4	0.7
119820	16564.75	50.56
119822	906.68	3.91
119823	1930.33	24.96
119826	550.35	5.55
119839	579.16	3.12
119840	1917.24	15.26
119843	4891.15	33.65
119844	1842.62	15.32
119847	189.93	3.05
119853	143.82	1.34
119860	202488.08	73.72
119865	1359.58	9.85
119869	95.33	0.24
119870	2486.17	16.71
119872	101.2	-1.1
119874	15302.07	58.55
119884	8023.5	19.22
119887	8774.37	58.89
119899	86.8	-0.06
119905	79156.18	99.91
119906	1042.7	6.81
119908	1060.51	7.72
119916	144.14	-0.15
119925	1815.75	8.64
119933	1531.17	11.03
119936	503.73	3.32
119953	1340.74	16.72
119954	975.91	11.7
119955	1509.2	23.54
119958	5934.87	47.76
119963	3418.48	22.83
119968	334.94	3.22
119977	8546.4	60.52
119996	129.26	-1.3
119998	40970.46	87.7
120001	4451.88	36.82
120006	143.5	-3.07
120009	232.88	0.51
120013	10244.29	60.91
120014	150.71	-0.17
120020	14418.94	33.1
120032	12904.6	43.76
120052	13530.01	73.34
120054	261.1	-1.26
120058	26191.26	64.29
120059	182.64	-1.57
120075	2914.82	26.78
120080	134.69	0.9
120086	1466.04	9.1
120099	456.38	3.06
120100	333.17	1.45
120114	7585.75	50.16
120116	303.1	2.54
120117	198291.68	98
120119	1636.56	14.77
120122	123.64	-1.46
120125	390.59	2.14
120129	3009.97	9.79
120132	1168.45	4.25
120135	177.8	0.59
120136	14289.48	56.14
120138	499.87	5.55
120143	107.41	0.19
120144	8364.84	34.93
120159	131.26	-3.53
120164	254.44	1.94
120166	78.79	0.9
120170	6518.35	13.4
120173	126334.91	76.76
120175	6343.17	35.53
120176	4622.42	17.35
120178	248.54	-1.29
120185	30251.56	90.09
120188	376.1	2.74
120191	208.58	0.71
120201	782.78	3.82
120204	148.96	1.99
120205	160.95	0.83
120208	2421.19	16.63
120209	31239.91	66.73
120215	145.46	0.34
120216	3618.86	17.81
120228	12950.38	51.25
120229	42000.32	78.16
120238	1487.51	15.81
120242	646.19	5.7
120244	3158.21	23.82
120248	876.35	6.98
120250	107.29	0.11
120253	3294.98	14.48
120256	124.27	-0.3
120260	3591.95	25.65
120264	199.34	-1.48
120268	481.36	4.59
120269	160.97	1.03
120271	712.41	2.92
120287	74.42	0.03
120299	1854.2	11.66
120306	7164.93	18.54
120318	624.98	1.26
120320	14501.85	89.39
120321	460.19	2.55
120322	28521.45	85.65
120323	80.14	1
120330	25876.51	49.61
120338	1009.22	3.71
120339	403.72	0.91
120344	25091.29	33.27
120345	13165	41.92
120350	1684.83	16.16
120355	196.04	2.62
120356	372.44	-0.15
120362	466.46	5.45
120363	1472.73	12.22
120380	118.31	1.15
120390	84.45	-1.65
120391	654.89	0.29
120392	76.41	-4.76
120394	160.82	-1.21
120399	379.59	-0.33
120404	129.59	0.92
120405	21235.86	61.49
120407	848.14	9.43
120408	17101.07	68.73
120409	37751.52	80.54
120413	108.56	-1.06
120415	621.3	2.13
120417	2848.77	16.02
120424	515.07	6.78
120429	82.85	-3.61
120432	266.33	-0.75
120440	4581.08	44.15
120444	5601.05	28.12
120459	291.55	-1.08
120463	2119.96	14.29
120471	109.3	-1.5
120472	168.45	2.52
120474	10374.62	53.06
120477	4478.55	34.03
120480	203.31	0.88
120483	1024.02	7.81
120488	232.08	-0.83
120493	1095.4	7.1
120497	8223.05	43.52
120498	870.41	9.36
120502	885.2	6.52
120503	7189.7	52.59
120510	342.18	2.45
120513	138.55	0.65
120515	3674.38	27.32
120519	321.53	3.59
120540	131.05	-1.02
120546	11669.22	47.14
120553	27555.56	48.26
120556	1392.5	27.93
120568	29408.05	54.84
120573	236.92	0.27
120574	6978.64	49.3
120578	172.83	1.17
120590	130397.45	101.71
120591	34578.62	55.88
120596	536.35	2.26
120597	6230.16	52.66
120602	705.66	5.17
120616	627.55	8.38
120618	334.79	3.77
120622	613.2	4.58
120624	9059.69	36.89
120629	412.1	3.21
120632	7130.23	55.18
120636	2218.81	15.21
120637	3088.95	15.74
120638	1722.55	7.3
120643	246.56	1.18
120645	14965.81	77.63
120648	332.1	-0.06
120652	1864.6	10.78
120654	2385.44	12.38
120659	1738.91	11.5
120662	24260.59	95.58
120663	148.12	1.36
120675	13615.9	64.67
120682	7708.98	24.39
120690	161.53	0.85
120692	422.33	2.51
120701	4182.11	36.2
120705	25369.59	45.76
120707	135422.16	88.54
120715	1124.48	10.91
120716	190.98	0.12
120719	16897.46	70.19
120722	6542.8	37.9
120723	105.13	-0.14
120727	370.08	-1.58
120728	225.18	2.15
120734	35615.35	56.91
120738	653.72	1.79
120739	164599.02	81.53
120740	101.61	-0.08
120747	2016.31	16.82
120749	125.7	0.44
120762	534.64	2.72
120763	123.29	0.75
120765	7705.46	59.61
120770	6133.52	38.89
120783	128.83	0.74
120784	88.55	0.35
120786	23170.52	73.35
120791	119.68	0.23
120796	518.48	1.6
120798	15323	64.25
120803	175353.63	96.2
120804	1777.2	9.53
120814	405.15	3.57
120822	29995.93	42.28
120823	3561.41	33.22
120825	141	-0.56
120830	5959.76	32.2
120839	160.29	-0.2
120851	196	-0.27
120855	825.84	10.13
120859	10537.81	39.96
120867	442.81	3.25
120870	16314.15	35.44
120876	415.77	3.05
120877	198.16	2.45
120878	3375.98	19.96
120879	231.9	0.61
120886	154.2	-0.39
120888	620.57	4.7
120909	314.35	1.63
120910	347.01	2.33
120911	9045.85	31.94
120923	5872.61	35.99
120930	14299.11	62.78
120934	667.66	5.47
120935	1922.07	10.1
120941	4766.65	27.97
120943	1719.68	20.78
120944	818.48	3.65
120945	235.93	0.14
120949	1227.76	12.43
120950	180.89	2.79
120955	3857.54	18.3
120959	139.34	0.16
120963	4201.18	25.06
120967	12669.93	56.11
120968	1089.48	3.83
120972	284.89	2.91
120975	5184.91	33.25
120981	1015.22	9.42
121003	2075.22	6.49
121009	142256.76	66.43
121011	8715.01	36.13
121015	975.07	9.3
121017	1150.47	7.48
121025	978.77	7.45
121028	496.14	2.63
121040	3449.83	31.62
121045	7434.54	64.9
121056	393.41	2.16
121062	25573.5	56.14
121063	356.7	0.03
121071	2244.59	12.08
121075	3334.53	19.32
121081	3617.11	17.73
121085	96.44	-0.58
121093	328.08	2.11
121094	402022.34	88.7
121099	22055.91	50.63
121114	727.61	4.61
121117	14105.42	33.13
121123	2890.76	2.6
121124	281.35	2.98
121126	1369.8	9.43
121134	90.16	0.17
121141	1405	11.48
121144	6192.56	25.59
121150	1322.52	1.39
121151	912.2	5.84
121156	343678.06	94.65
121160	43.03	-3.44
121173	172.34	-0.96
121179	374.58	2.19
121186	8315.5	31.21
121191	477.92	2.66
121199	695.96	3.16
121203	438.42	3.19
121204	3583.43	49.55
121215	7874.87	43.85
121216	922.74	5.06
121217	220.28	-0.05
121218	5492.05	20.71
121221	1100.12	11.37
121226	288.26	2.1
121227	37937.2	82.29
121229	5934.29	46.51
121230	108.21	-2.72
121231	4694.6	49.41
121238	40053.83	76.69
121242	3209.43	33.83
121257	919241.54	95.87
121267	4742.34	26.09
121269	119.03	0.04
121271	19182.51	55.3
121280	4795.48	33.21
121285	22677.1	85.13
121286	16794.12	61.4
121287	2630.49	31.25
121291	1991.39	4.85
121299	206.12	1
121301	5402.43	26.94
121303	957.14	7.34
121304	49921.83	73.54
121307	106.39	-0.9
121320	10049.09	29.58
121321	1119.5	16.76
121323	2392.84	27.4
121327	17843.03	52.32
121331	1290.63	12.82
121332	2592.72	28.63
121335	1835.75	12.56
121345	384.48	5.19
121348	17284.65	86.53
121350	15385.37	80.68
121365	551.17	2.69
121369	181.24	0.41
121370	453.64	1.45
121371	2853.16	8.48
121378	5281.31	20.83
121386	6574.04	33.29
121390	255.92	1.17
121402	776.6	1.5
121403	565.82	1.41
121408	40349.25	54.03
121412	372.67	4.04
121419	335.42	2.26
121430	2008.57	8.31
121440	867.41	-0.99
121449	87.47	-0.33
121453	7749.28	54.19
121459	1834.47	15.83
121462	3345.2	34.95
121468	1268.13	6.94
121471	7131.94	43.98
121478	103.93	-1.48
121480	238.94	0.2
121482	844.51	6.03
121485	2371.65	21.74
121491	36821.33	59.7
121492	555.3	4.58
121504	211.99	0.61
121505	2404.41	13.57
121509	317.15	1.51
121512	452.16	0.56
121514	3770.03	42.82
121515	1691.42	11.28
121518	34912.69	64.86
121526	27718.05	70.7
121538	700509.37	49.92
121541	128.17	-1.27
121544	148.26	1.4
121548	1028.46	2.22
121551	1219.6	5.15
121563	388.93	3.93
121580	4705.16	31.74
121583	16166.1	46.7
121600	233.75	3.15
121607	159.67	0.77
121612	7408.03	37.87
121614	110.15	-0.05
121617	225.88	-0.66
121618	4783.48	15.01
121620	5136.59	40.38
121627	428.16	0.81
121634	94.4	-2.97
121636	196.4	1.95
121641	13904.99	61.77
121646	11215.55	44.99
121647	3262.82	22.39
121659	8674.39	45.11
121661	1254.02	9.25
121673	206.37	1.29
121681	716.1	2.38
121683	508.59	5.86
121690	15040.58	39.71
121695	20058.77	51.31
121701	146.73	-0.14
121704	830.54	3.97
121716	275.1	1.29
121718	421.92	0.68
121725	11713.56	53.37
121737	7205.61	38.44
121738	388.6	4.72
121741	2408.08	18.05
121751	9958.08	61.43
121757	278.23	2.06
121760	478.74	5.96
121764	297.49	2.25
121771	262.86	2.35
121773	11952.55	65.63
121776	360.93	1.83
121778	263.39	0.29
121786	315.44	1.7
121792	3162.63	9.59
121802	5040.75	38.37
121803	443453.09	42.58
121810	278.58	0.43
121817	74118.82	83.8
121821	121.76	-0.62
121822	11735.39	48.39
121824	24637.63	65.95
121829	301.93	0.21
121831	1676.32	17.82
121832	4691.47	20.98
121833	12524.44	38.07
121835	2430.23	15.06
121840	138.41	-2.49
121850	1751.13	16.75
121855	166.47	0.21
121857	14743.27	67.04
121861	4788.26	28.31
121862	10908.37	63.49
121876	419.37	3.36
121895	79.21	0.12
121901	6871.5	34.31
121903	624.03	3.57
121909	17916.08	47.63
121921	84.59	-0.98
121927	353.57	2.7
121929	258.75	-0.02
121941	1137.96	12.36
121943	1436828.23	57.43
121944	27271.7	79.78
121949	161.68	-3.52
121953	1279.26	1.32
121962	3530.66	26.36
121963	1091	9.51
121972	4875.26	20.31
121974	784.25	3.89
121977	5587.49	16.74
121981	339.36	1.05
121984	20946.73	63.99
121985	221.17	1.95
121991	14852.58	55.45
121992	75.06	0.45
121993	135.24	0.09
121996	62423.52	85.91
121998	238.23	2.55
121999	38169.14	55.92
122004	468.32	2.98
122010	916	7.11
122012	23613.28	41.43
122015	215.72	-0.17
122019	2025.8	25.41
122023	882.38	8.74
122027	9706.17	49.35
122028	4077.53	22.36
122030	454.04	7.38
122035	180.74	-0.02
122040	9071.86	54.67
122049	9389.06	63.88
122051	16120	64.14
122052	23903.18	46.64
122061	494.53	1.14
122069	5458.86	25.25
122087	3957.17	43.9
122088	1514.61	10.03
122089	337038.27	39.88
122102	6377.11	51.52
122104	564.53	1.2
122106	1130.47	24.56
122107	97.33	0.25
122124	46174.44	65.15
122127	1768.91	6.9
122129	336.2	1.35
122135	353.61	2.46
122143	1731.34	16.63
122148	4673.03	22.28
122149	28770.97	64.64
122151	9201.56	43.66
122155	230.01	1.63
122158	203.03	-0.45
122167	356.47	4.54
122168	6021.94	40.42
122171	7727.04	29.52
122174	140.24	-0.39
122176	16501.89	61.69
122180	145.41	-1.58
122182	13111.85	46.57
122192	46521.05	73.2
122196	6514.03	42.03
122205	327.07	2.88
122227	57.16	-1.19
122237	133.31	-0.81
122241	33070.79	68.04
122246	1176.05	13.84
122258	126.11	0.42
122259	175.82	-1.07
122260	209.27	-0.84
122265	29657.11	43.71
122270	164.05	-0.39
122271	17758.02	61.62
122277	372.09	5.23
122278	1872.14	7.64
122279	1262.92	15.41
122288	7121.5	29.05
122302	3140.14	13.65
122305	193.09	-1.78
122309	3741.64	42.12
122318	14537.97	73.67
122327	156806.84	64.62
122331	143.09	-0.66
122333	668.7	8.59
122343	3248.83	21.97
122347	99.77	-0.03
122351	2313.65	10.84
122354	153.59	1.1
122355	713.49	8.23
122363	239.09	1.58
122376	424382.97	80.72
122389	857.86	0.27
122391	4495.84	23.79
122393	248.68	1.2
122394	49.94	2.04
122400	9279.74	24.08
122401	3213.95	6.48
122412	433.83	4.35
122413	1183.21	7.28
122416	4261.39	31.83
122418	257.39	-0.95
122429	70.35	-0.53
122433	19487.58	66.53
122437	9346.04	70.86
122445	15036.69	51.57
122449	631.66	6.64
122459	108.01	-0.49
122466	128.17	0.36
122467	2243.07	5.79
122471	8086.71	65.03
122477	97.41	0.32
122478	23640.72	47.28
122488	165.63	-0.77
122491	5627.79	38.75
122492	891.36	7.96
122515	3549.24	22.02
122520	242.37	1.03
122523	1278.4	7.46
122525	80130.36	57.59
122528	82.42	-3.98
122538	3741.49	25.11
122540	45804.43	54.33
122543	6902.12	47.1
122544	2682.49	27.19
122550	3592.71	41.32
122554	25583.59	27.42
122565	3821.51	27.31
122570	820.22	10.44
122577	2936.1	28.93
122582	3618.86	18.73
122590	69737.27	110.38
122594	912.63	0.52
122601	27792.24	77.89
122603	181873.57	82.8
122607	2303.99	13.59
122610	2126.27	23.94
122617	1791.29	9.56
122618	654.73	3.68
122620	1892.3	16.79
122628	755.03	7.35
122630	683.43	5.07
122644	93.95	-2
122650	14420.15	37.94
122658	1845.1	3.7
122659	4275.65	34.42
122660	92.89	-0.69
122665	1192.74	2.39
122670	1436.87	8.6
122671	188.64	1.23
122673	540.31	3.19
122674	318.67	4.38
122679	670.11	6.77
122680	179491.23	69.31
122684	158.64	0.17
122686	164.58	0.06
122697	1700.86	7.79
122698	1132.14	25.29
122704	160.02	-2.03
122705	2903.2	15.07
122707	341.19	2.92
122709	1804.43	14.14
122711	545.49	3.21
122713	912.2	4.67
122728	666.56	2.2
122737	2181.73	10.04
122747	12391.8	56.4
122757	113.46	1.51
122759	120998.36	78.73
122775	11470.99	22.95
122787	111.92	0.21
122793	150.13	0.44
122795	148.52	-1.73
122800	6155.32	24.96
122808	3640.02	32.43
122812	1424.73	3.03
122820	209.7	1.41
122823	6140.45	21.35
122830	265.8	-1.42
122836	55.09	-0.3
122839	5059.6	65.65
122846	1091.77	12.27
122847	776.95	5.92
122848	1611.08	15.27
122854	6574.25	35.68
122858	1046.88	8.42
122861	22290.34	70.45
122872	192.83	-0.03
122875	425.91	0.14
122880	104.52	-0.34
122881	546.74	2.95
122888	547.54	3.93
122892	7443.1	35.43
122893	1013.99	7.99
122895	114.66	0.06
122902	96476.66	77.6
122909	103.54	0.32
122912	3373.44	19.15
122914	782300.02	47.67
122916	232.73	0.42
122923	23115.18	42.73
122933	10993.24	32.19
122934	2694.6	16.35
122935	530.57	5.68
122937	591.83	5.74
122941	47081.59	57.17
122943	867.3	7.09
122945	390.39	1.89
122946	22889.74	79.65
122955	230.09	0.38
122957	104781.65	64.99
122973	173.43	0.83
122980	68.86	0.84
122983	986.46	0.81
122985	1232.22	11.9
122996	181.05	-1.03
123000	1665.42	3.79
123004	3320.8	23.54
123012	747.28	7.06
123014	690.16	2.61
123015	18987.46	56.41
123017	228.17	2.8
123028	327.68	2.25
123035	157.74	-0.11
123046	3297.2	20.17
123048	63.51	-0.36
123054	3769.27	12.49
123056	925.88	3.81
123057	1562.67	9.89
123062	233.58	-0.51
123063	2047.73	24.34
123066	248.94	1.35
123078	129.59	0.28
123080	73.38	-0.66
123083	3116.86	53.09
123084	507.27	10.78
123088	188.66	0.18
123100	10798.01	37.28
123112	211.28	1.52
123115	3505.5	16.01
123119	1627.16	4.84
123127	1173.51	13.92
123136	3202.35	33.96
123139	15177.8	93.79
123142	2804.68	20.94
123143	396	-0.16
123145	2625.55	34.5
123149	249.88	1.92
123150	169.38	1.83
123154	128650.02	64.67
123166	2349.9	13.34
123168	524.75	3.43
123176	8160.93	33.56
123185	472.41	2.47
123186	5187.54	31.75
123195	468.27	5.38
123197	2722.58	10.17
123211	201.94	-0.23
123213	44286.67	70.95
123217	8227.03	45.15
123220	107.61	-1.68
123221	673.87	5.89
123229	4018.48	17.29
123231	149.39	1.12
123232	638.29	6.36
123235	274.33	-1.45
123236	165.3	1.38
123246	401738.33	101.04
123258	510.62	2.98
123271	2622.21	22.82
123272	7211.4	33.51
123273	3485.96	17.85
123277	23908.34	61.52
123279	1512.36	9.67
123286	686.65	3.71
123311	238705.84	116.26
123312	589.55	4.18
123318	1370.69	5.34
123329	226.61	-2.81
123330	68.52	-1.5
123331	1243.62	14.74
123343	763.98	4.28
123358	137.74	-0.98
123361	1915.33	11.65
123363	278.81	0.09
123365	224.42	1.51
123366	12530.96	63.89
123368	293.2	1.63
123375	540.68	6.75
123379	9825.94	46.4
123381	522.25	2.47
123383	135.27	0.25
123385	793.11	5.66
123395	1137.56	10.78
123400	1040.28	4.82
123404	865.23	11.96
123411	417.86	-0.26
123426	115.82	-0.85
123427	1863.36	17.13
123432	97.03	-1.69
123436	152.1	-0.46
123437	36225.72	96.9
123438	44672.28	76.9
123450	793.94	3.58
123455	3952.23	50.81
123460	2319.96	19.76
123461	98.79	-0.83
123464	416.11	-1.32
123465	119.43	1.35
123469	6943.64	31.65
123470	7143.73	36.36
123471	259.79	-0.69
123473	14011.78	49.52
123477	346.85	3.62
123485	744.4	4.82
123490	1444.79	13.16
123495	12761.38	60.79
123496	232.14	0.11
123506	161.56	0.94
123514	1078.36	26.67
123515	13718	17.48
123516	5954.95	56.67
123518	192.47	-0.64
123527	9826.29	51.5
123533	157.16	-0.24
123534	6504.67	36.35
123540	1235.79	9.57
123556	117.02	-1.97
123557	1395.81	6.89
123559	3270.49	7.1
123560	543.45	4.9
123561	277.18	2.05
123565	681.93	1.53
123567	252.64	1.65
123584	6829.62	42.13
123595	567837.87	78.73
123598	108.06	-0.2
123611	122.76	-0.96
123614	178553.17	112.83
123625	810.96	7.15
123631	1477.53	8.57
123636	59647.51	67.47
123640	5206.95	45.5
123641	3644.2	22.8
123648	13619.64	56.75
123649	6942.06	19.64
123657	137.37	-0.77
123662	3226.12	14.7
123666	4630.35	11.61
123673	425.99	2.14
123675	518.5	3.58
123679	246.97	1.26
123680	156.89	-2.45
123687	114.38	1.03
123688	3743.88	45.71
123693	185.85	0.18
123699	149.62	1.44
123711	272.93	-0.18
123721	214	-3.86
123724	98.35	-0.83
123731	2308.72	19.52
123733	11204.33	22.59
123740	224.26	0.42
123743	166.4	0.93
123744	888.71	16.22
123749	216.25	0.27
123750	226931.62	85.49
123751	301.28	2.91
123761	170.27	1.71
123767	125.27	0.11
123778	4909.75	36.77
123781	142.67	0.57
123784	368.17	3.54
123795	1742.25	6.27
123798	248026.59	69.56
123804	129968.23	80.32
123808	884.69	8.66
123809	3747.49	26.55
123810	164.15	-2.14
123816	146.48	0.53
123818	194.71	-1.57
123821	165.23	-1.27
123823	1126.16	8.1
123825	692.29	3.34
123838	815.16	11.68
123845	3307.71	16.16
123852	1115.49	6.84
123853	311.47	3.75
123864	1290.01	13.56
123867	638.34	4.42
123868	788.76	13.55
123878	116.3	-1.49
123880	901.36	18.02
123894	4251.7	34.45
123896	1436.46	14.44
123897	183.98	1.73
123900	19464.22	40.87
123908	344.17	2.23
123910	3797.27	17.44
123914	123.84	-0.8
123924	79.46	0.99
123925	86.37	-3.97
123927	6506.21	11.13
123931	150.96	0.6
123933	7945.89	58.79
123950	3302.03	21.91
123956	1569.39	8.96
123960	115.63	-1.5
123961	213.67	1.06
123965	315.18	1.38
123970	313.01	4.05
123977	170.57	2.18
123978	361.75	4.9
123981	321455.25	66.99
123989	116.15	-2.16
123995	932.14	9.06
123997	586.99	3.37
124008	356.28	3.74
124011	129.92	1.46
124015	508.06	3.38
124020	291.36	3.27
124024	286.52	1.52
124025	9068.35	57.7
124033	4327.58	32.65
124034	438.19	2.45
124041	155.59	-1.24
124044	159431.06	48.19
124046	29941.56	64.59
124049	1848.11	13.49
124054	153.1	-0.02
124055	99.86	-1.15
124056	840.04	4.31
124058	8403.82	36.48
124059	3193.15	12.66
124061	2392.98	8.22
124073	374.3	1.55
124083	151897.17	71.07
124085	385.79	2.93
124095	9373.58	59.71
124100	487.65	5.63
124104	3025.22	40.41
124107	1673.56	11.21
124109	59.82	0.27
124110	192.72	-0.74
124112	86.43	-0.09
124116	1571.26	17.62
124119	235.12	1.7
124129	1484.67	15.87
124132	95.38	-1.65
124138	238.17	3.07
124143	129624.06	78.11
124147	342.69	1.56
124152	1541.91	10.17
124154	6257.56	59.58
124161	171.45	0.69
124164	23383.71	66.15
124165	16585.5	81.32
