Reporter Identifier	VALUE	S_N_P/4a-3_OKhymenets_220905
164896	196.73	-0.9
164901	2336.74	7.89
164911	317680.61	109.83
164912	279.82	-0.24
164913	216.16	0.26
164917	613.93	2.71
164920	12211.41	25.75
164922	17499.14	55.5
164925	2670.4	16.77
164927	939938.42	89.11
164929	201.1	0.92
164935	1160.91	8.37
164940	646.82	2.05
164951	1895.98	7.54
164956	190.93	-1.33
164958	253.53	-2.09
164961	463183.78	89.65
164963	1494.06	1.74
164973	1065.14	6.3
164977	1870.94	12.08
164984	257.44	-0.19
164991	126.6	-0.41
164996	440.5	1.68
165002	29575.14	53.72
165005	72953.21	76.44
165013	357.49	0.5
165022	518.21	2.45
165031	277.97	0.17
165034	530.47	-0.15
165038	1111.41	1.41
165039	792.09	1.21
165048	39745.36	78.45
165055	211.08	1.24
165056	200.38	-0.27
165057	1271.39	2.26
165061	3241.62	23.28
165064	19152.71	33.87
165071	21620.86	44.83
165073	35180.61	63.84
165076	40190.43	63.51
165100	381.08	1.26
165101	380.6	-1.93
165119	304.27	-0.81
165122	967.72	2.96
165124	1360995.59	111.17
165126	212.67	1.07
165129	268.87	-0.09
165131	2827.76	6.37
165148	2601.82	14.71
165150	1777.37	-0.6
165153	2488.94	10.12
165155	562	2.72
165161	7996.65	26.28
165164	444.24	2.01
165166	15275.62	14.47
165171	421.27	-1.05
165173	468.67	7.1
165174	343.37	0.47
165177	19687.49	52.03
165183	219.49	-1.14
165191	1965.35	9.69
165198	2188.41	6.08
165200	61075.43	90.03
165204	251.97	0.12
165215	558.94	1.3
165219	277.08	-2.73
165227	853.88	8.74
165230	55804.58	56.66
165232	422.32	-0.72
165236	40896.69	94.1
165243	233.77	-0.62
165253	9468.4	31.7
165257	1561.47	18.47
165263	4386.96	17.93
165268	1170.15	3.69
165269	360.31	1.68
165279	2525.84	3.29
165280	6062.85	23.11
165281	4863.29	36.47
165286	12202.74	39.32
165289	782.52	4.59
165294	5646.83	23.85
165296	1233.91	3.96
165297	539.57	0.43
165302	11147.5	35.66
165307	239.43	0.52
165313	191.47	-1.03
165327	3408.2	12.93
165331	2373.97	12.43
165334	720.15	3.14
165337	225.09	0.67
165338	222594.95	71.82
165343	7291.53	23.6
165344	15108.77	75.1
165346	34248.28	86.18
165347	1599.54	5.29
165348	320.83	0.86
165349	925.17	2.41
165355	414.58	0.07
165359	3398.09	26.22
165360	9178.42	29.1
165362	354.19	1.08
165369	738.52	3.69
165370	1000.94	1.45
165376	634420.77	83.32
165379	13209.23	27.1
165381	182.83	-0.49
165384	1337.34	8
165395	2161.25	8.42
165396	569.65	4.92
165397	15118.87	45.38
165400	208.3	0.58
165404	10068	42
165409	373.88	0.74
165411	4233.94	13.2
165414	278.53	1.6
165415	182170.79	79.78
165421	853613.14	99.19
165425	409.48	1.39
165430	14438.34	70.88
165434	2237.5	3.44
165435	27652.68	55.78
165436	687.48	6.34
165438	1074.78	6.54
165440	2437.14	11.31
165441	129.14	0.9
165448	381.93	-0.37
165456	4311.65	15.18
165457	612.89	3.39
165464	6186.48	10.58
165469	224.13	-0.64
165471	1305.12	9.31
165472	15107.52	46
165480	232.68	1.6
165482	214.68	0.22
165493	2451.91	6.71
165497	4185.83	8.2
165502	29285.14	101.61
165506	926	5.2
165511	16374.05	63.7
165512	2945.39	20.59
165515	494.11	1.2
165531	14703.46	58.01
165534	3116.14	10.06
165536	198.83	-2.1
165541	4929.79	6.73
165546	3911.59	10.72
165552	164.36	-1.4
165557	1022.75	3.61
165565	556334.23	65.62
165568	911.87	2.34
165573	23322.54	61.01
165579	10789.01	58.13
165585	44797.27	67.29
165587	162606.52	79.6
165590	5990.35	29.11
165594	23190.83	56.67
165595	1156259.4	102.24
165607	29417.13	88.83
165608	10624.36	25.27
165611	8127.14	10.29
165620	137.83	-0.38
165625	474.89	-0.2
165626	16229.93	46.46
165631	1214.11	4.18
165632	2059.5	9.6
165636	306.27	-0.55
165643	17069.91	20.93
165647	3197.64	16.79
165653	106.89	0.58
165654	6865.79	48.4
165658	3673.37	19.61
165668	5785.54	21.4
165678	4421.5	21.66
165679	7034.95	29.32
165684	333.96	3
165703	809.18	4.57
165720	7713.46	11.73
165727	969.04	2.88
165731	155.14	-1
165735	39306.2	88.67
165736	38514.82	75.61
165738	11652.76	62.43
165746	1832.62	8.36
165748	1960.15	10.91
165750	289.71	1.34
165754	2826.42	5.53
165755	462.59	2.15
165769	8191.74	48.76
165770	159.88	1.19
165776	5728.29	27.52
165777	2420.15	3.78
165779	646.04	2.53
165786	11240.42	42.58
165787	269.94	0.35
165789	2577.34	7.6
165792	6651.19	30.14
165796	22800.89	40.06
165806	747.57	3.68
165816	1844.69	7.6
165817	120.47	-0.15
165819	181.68	0.94
165820	294.5	1.08
165823	537.89	0.22
165824	555.51	0.6
165825	19467.89	66.3
165826	1273.38	4.03
165836	86020.57	62.56
165838	3257.09	19.41
165842	7193.83	23.17
165843	450.41	2.74
165844	4998.48	14.55
165847	798.89	2.87
165852	4693.95	33.05
165861	3417.69	12.49
165862	853.58	2.82
165865	4040.65	24.69
165866	1186650.57	108.22
165870	1765.76	5.57
165881	407.13	-1.24
165885	30330.27	58.79
165886	3133	14.76
165894	295.99	1.93
165901	1068.97	4.13
165908	532.16	0.23
165911	17147.97	35.47
165913	3768.98	16.5
165917	271.08	1.56
165922	92330.84	82.05
165933	157328.69	111.6
165944	5680.36	31.22
165945	200.14	0.77
165949	229.85	-1.26
165950	1540.71	3.25
165955	174.01	-1.79
165958	436.93	1.72
165963	3538.93	23.37
165965	366.78	1.36
165973	534950.53	111.17
165976	7419	25.81
165979	181.76	0.88
165983	18088.88	66.62
165987	397.62	-0.03
165993	15810.93	44.57
165995	136.51	0.71
165998	4448.05	16.45
166010	3163.53	20.44
166017	653.03	4.63
166020	201.35	-3.2
166030	66923.69	105.42
166034	885.16	1.49
166043	6081.14	32.61
166044	607.29	4.01
166046	25079.13	62.61
166048	842.37	0.2
166050	416.8	-0.54
166052	4619.77	9.09
166056	143.13	0.61
166058	173167.3	93.53
166062	168.3	0.03
166068	7081.69	8.2
166071	4533.35	14.74
166079	495.59	2.83
166085	710.96	7.17
166086	1364.23	3.94
166101	10236.65	28.93
166102	4120.83	25.18
166108	12044.72	67.14
166111	2106.79	22.79
166116	352.49	1.37
166122	303.52	-1.33
166132	2448.24	7.67
166136	5451.83	20.77
166137	11485.18	9.76
166145	2548.28	7.86
166163	127560.45	58.01
166166	389.84	-0.58
166170	2681.76	14.12
166173	54709.16	105.75
166176	325.06	0.57
166185	265.89	-1.06
166190	2966.33	22.5
166191	4635.16	15.41
166193	429.67	0.09
166195	414.1	0.28
166196	345.13	1.91
166197	3257.2	21.74
166201	1512.75	6.77
166204	4189.94	24.56
166205	3343.84	4.21
166210	2218.99	10.97
166212	2211.68	10.9
166213	1901.72	11.26
166215	543.77	-0.23
166216	21537.34	44.05
166226	48417.78	70.23
166230	132.84	-0.95
166233	452.56	-0.49
166234	539.06	-0.33
166239	400.91	1.96
166246	5085.79	20.87
166248	579.17	1.43
166256	25848.5	62.89
166260	144.92	-1.9
166261	434.56	0.76
166266	179.71	-2.31
166267	290.51	1.69
166271	1159210.51	98.98
166277	246.23	1.31
166278	4970.6	27.66
166285	1161.61	4.99
166293	165.04	0.57
166297	5011.08	18.7
166305	354844.09	67.57
166306	1763.5	6.72
166313	2869.77	10.48
166314	18608.73	18.64
166315	7821.98	26.34
166339	67239.4	101.18
166341	284.23	-0.22
166344	3713.12	9.78
166345	12852.42	49.89
166353	277.64	1.76
166363	16920.88	48.57
166370	323.54	-1
166377	14524.02	59.89
166383	496.32	0.32
166386	236.64	-3.26
166387	417.71	3.26
166388	243.34	1.18
166389	18567.01	48.88
166394	4103.9	9.82
166395	19874.65	91.15
166396	603.88	0.61
166399	5043.18	24.04
166400	5286.43	12.95
166402	487.64	-1.23
166404	350.81	-0.67
166406	17408.14	46.04
166408	2841.14	7.23
166412	3110.82	13.08
166415	3560.08	11.76
166418	249.68	-2.02
166428	15997.01	61.32
166429	13860.75	60.33
166432	311.62	3.02
166442	537.93	3.98
166456	12347.54	25.86
166466	163.28	0.75
166470	14539.78	81.54
166471	5187.31	13.24
166474	6357.96	43.69
166478	971.72	2.46
166481	10951.57	27.76
166489	7156.4	37.12
166492	864.46	4.2
166495	172.85	0.59
166502	906410.55	66.11
166505	102.81	-1.72
166514	4856.24	24.48
166515	2954.93	15
166519	284.31	-0.03
166527	21616.25	69.67
166535	3905.94	16.79
166536	3962.77	22.11
166541	222.45	-3.49
166544	1748.57	2.11
166549	110855.32	66.77
166551	2249.13	12.09
166553	211.24	1.23
166558	166.36	0.83
166559	17940.36	34.96
166561	13170.06	35.75
166562	406.41	2.58
166567	21938.02	49.41
166572	310.95	0.57
166580	4919.73	18.54
166581	14580.68	42.89
166583	867137.15	91.67
166587	327.56	1.42
166592	9551.67	32.6
166596	10956.6	50.87
166599	166950.31	80.07
166635	212.33	-1.74
166638	137.58	1.02
166639	412.56	1.82
166648	111.69	0.06
166650	5731.17	20.28
166651	880.06	0.68
166660	835.98	4.16
166663	275.07	0.96
166665	234.38	1.26
166671	1265.73	5.95
166681	15084.98	31.75
166683	802.58	5.07
166684	4303.94	11.4
166688	45423.85	85.08
166695	372.02	-0.82
166712	7240.06	27.29
166713	932.63	5.46
166714	10017.41	36.21
166717	8183.87	5.1
166727	864.06	9.84
166732	1966.86	8.76
166736	428.03	1.4
166743	436.8	0.54
166744	4512.53	24.24
166747	28735.28	43.84
166751	231.74	0.73
166755	11969.67	48.38
166760	15434.82	39.56
166769	4677.36	20.48
166771	481.4	0.31
166773	916.88	2.68
166777	394.7	-0.05
166780	6926.16	47.72
166782	227.46	1.03
166786	68331.35	91.2
166787	633.58	2.79
166789	167.45	0.47
166801	3824.19	15.72
166802	9679.5	37.38
166813	35536.68	62.02
166823	18628.53	44.21
166831	2233.3	7.89
166839	2467.25	7.98
166840	463.1	-1.73
166843	32321.18	18.81
166846	10921.92	23.85
166858	224.19	-1.17
166860	6064.75	33.02
166864	545.45	3.06
166865	356.87	1.06
166876	103815.29	84.02
166879	19526.78	75.69
166880	651.09	0.65
166885	321.04	-0.18
166888	706.94	3.62
166893	1295.28	5.25
166896	10111.08	25.75
166903	196.89	-0.12
166915	241.32	0.39
166918	62761.04	93.52
166920	1826.99	2.32
166925	212.13	-1.45
166927	25866.56	56.81
166928	122101.1	53.02
166933	21606.25	100.99
166941	519.42	2.62
166946	26805.14	68.63
166957	1286.79	4.57
166964	19955.45	67.95
166975	12437.72	34.23
166982	34735.75	77.18
166985	15954.04	36.63
166990	91092.58	93.72
166994	16730.02	61.6
166999	273.74	-0.32
167003	184207.23	78.57
167007	3546.5	17.38
167013	2112.61	14.8
167030	7435.82	39.7
167033	33669.77	64.6
167035	7022.28	44.35
167047	271.29	0.52
167051	518.5	4.68
167052	2589.84	14.94
167055	2684.35	13.53
167062	554.75	1.79
167066	734.69	2.98
167072	7437.61	26.12
167073	9116.55	41.54
167077	3708.61	16.11
167079	17267.24	72.31
167093	36424.46	93.3
167095	548.99	-0.87
167097	682.49	3.31
167100	11466.95	27.65
167105	390.62	1.47
167110	1949.25	9.7
167114	1231.05	6.73
167117	1107.57	10.24
167121	2216.54	8.59
167128	364.92	1.18
167130	178.3	-0.6
167138	11781.52	47.99
167147	278.79	-0.84
167151	8417.34	24.85
167160	247.76	-0.21
167166	2137.82	13.1
167168	10345.59	42.02
167173	7883.77	27.9
167176	311563.29	100.21
167177	3143.47	22.11
167179	684.62	5.49
167186	389.8	-0.26
167195	275.48	1.77
167201	2524.71	9.44
167203	3319.27	18.44
167208	9599.32	35.44
167211	367.11	2.46
167218	407.05	1.67
167219	1584.19	8.96
167225	317.66	1.45
167226	7366.26	45.26
167227	1577.43	8.4
167233	2501.51	14.55
167234	463.27	3.66
167237	326.56	1.99
167244	63635.75	113.73
167246	1056.3	0.53
167252	14182.57	25.79
167254	305.07	-1.14
167258	201.5	0.37
167266	392.53	2.74
167268	1758.11	3.79
167280	837.45	4.3
167282	683.71	0.28
167292	1997.93	17.53
167294	1309.67	12.59
167298	2093.7	6.89
167300	323.28	-0.86
167302	228.69	-0.5
167305	12290.76	60.18
167308	958.77	5.23
167313	159.84	-0.55
167316	213.57	0.89
167318	879.57	4.43
167319	881.9	0.62
167321	6212.36	19.98
167324	5047.78	10.22
167329	11561.51	24.63
167332	215.6	-2.49
167335	3198.68	16.86
167342	707.43	3.83
167343	14980.59	47.5
167348	241.25	-3.09
167353	959.75	3.84
167358	43335.67	77.45
167368	616.35	3.83
167369	203.02	-0.4
167373	1845331.97	129.23
167375	199.38	0.01
167377	248.95	0.44
167378	684.26	-0.52
167382	3479.78	13.16
167384	6272.62	29.45
167385	1077.02	6.1
167389	487.01	1.72
167391	289.95	-0.6
167394	47677.78	9.87
167403	425.32	1.79
167412	8887.42	29.18
167413	194.56	-0.29
167428	925794.88	123.75
167436	3738.57	10.08
167437	480.54	-0.94
167438	304.08	-0.23
167440	10798.18	16.73
167444	900.86	1.48
167451	312.2	-2.01
167459	434.32	3.47
167460	768.1	3.68
167463	44488.35	97.51
167465	4222.46	15.14
167468	5332.22	18.29
167469	511.48	1.54
167471	395.73	2.69
167473	7070.49	6.8
167477	242.18	1.45
167478	855.96	4.87
167485	288.27	0.33
167492	1000.52	4.63
167495	864.27	2.79
167497	2299.42	12.72
167499	2720.46	8.86
167505	8822.5	7.92
167507	7244.14	36.8
167511	179.13	0.96
167512	16636.79	41.28
167523	602.5	3.17
167525	3376	10.61
167526	485.19	-0.13
167529	584.53	1.87
167535	189.5	1.65
167536	525.41	2.69
167538	10140.47	45.92
167549	11605.03	56.39
167552	802.32	3.59
167559	6977.27	39.11
167565	426.44	1.36
167566	3218.97	24.87
167569	157.7	0.74
167571	171.01	0.64
167575	74670.6	101.12
167576	905.74	1.78
167585	4503.62	14.44
167600	450.96	-2.75
167604	335741.08	102.34
167605	245.53	-0.64
167606	2222.71	11.47
167608	72.74	-0.48
167617	222.76	-2.15
167621	14836.02	37.32
167622	19246.57	41.43
167627	40324.15	120.59
167635	389.97	0.52
167637	1875.39	9.56
167643	14115.68	56.61
167649	331.76	0.24
167654	27338.81	59.58
167659	490.78	1.23
167664	1036.57	3.26
167665	159928.17	67.5
167667	389.64	1.96
167669	2997.1	9.38
167671	8993.07	40.2
167679	216.37	0.78
167687	86583.94	116.11
167690	258.7	-0.13
167693	750.21	2.99
167695	489.95	1.37
167701	50648.32	90.42
167707	345.13	-0.16
167716	20483.88	48.27
167721	242.32	3.01
167726	9893.4	14.81
167728	189700.42	127.33
167731	2171.54	8.19
167735	659.45	4.28
167738	9035.47	30.85
167741	1870.02	6.29
167743	16037.69	72.02
167744	1283.17	2.14
167755	125961.89	87.39
167759	22576.56	76.4
167763	638.39	2.5
167768	182.45	1.12
167773	1481.91	9.81
167786	6277.35	12.31
167791	560.48	-1.48
167799	340.03	1.97
167802	245.02	-0.73
167807	233.64	1.21
167811	558.04	3.89
167812	665.2	2.8
167820	5414.28	23.39
167836	178906.36	75.14
167847	25034.15	68.67
167851	301.22	1.72
167857	502.33	-0.14
167858	1680.08	11.96
167859	346.08	-0.14
167861	6852.14	25.18
167862	33132.04	66.67
167863	512.36	0.1
167868	25452.16	60.03
167875	345.54	-0.21
167885	747.96	4.61
167891	4844.67	21.53
167899	14154.97	18.3
167907	8767.1	35
167908	1150.37	5.73
167910	498.13	0.59
167920	8327.56	10.24
167946	903.99	7.02
167947	3030.63	9.82
167948	2821.89	8.04
167953	5020.4	18.82
167958	2475.03	14.26
167968	331.32	1.54
167977	475.9	1.66
167986	31552.65	76.6
167987	788.45	2.95
167993	10257.92	37.61
167996	2275.65	15.04
167997	2820.68	9.35
167999	187.6	1.09
168001	61103.73	64.63
168002	461999.9	101.28
168006	2005.86	8.11
168020	587.43	4.51
168022	15023.41	39.12
168024	13127.17	45.96
168026	238.27	0.94
168030	121.54	0.71
168032	356.79	-1.17
168033	261.11	2.51
168042	360.17	1.64
168047	265.69	-0.47
168048	751.67	6.88
168061	7838.74	25.44
168063	4293.71	7.65
168068	12914.44	38.67
168075	349.17	-0.57
168077	1860.33	10.95
168081	434.52	2.48
168085	7349.62	20.54
168086	58848.03	102.81
168087	792.87	3.01
168091	5840.73	35.99
168093	4635.32	15.29
168099	4554.56	7.58
168102	1476.8	2.48
168105	836.21	3.27
168106	324.17	2.03
168108	2949.69	13.9
168110	605.91	0.01
168118	199.94	0.42
168124	193.92	-0.35
168127	11866.19	47.91
168129	3682.66	18.72
168130	248.64	-0.34
168144	10840.46	40.73
168147	548.19	2.56
168148	3262.96	14.11
168153	187.68	-0.48
168160	3728.52	20.6
168162	439.32	6.11
168169	10452.77	65.18
168173	1743.8	13.34
168176	3934.72	3.02
168184	10918.4	35.37
168192	32453.1	103.59
168194	254.09	-0.87
168195	189.61	-0.46
168202	22168.41	47.08
168207	236.41	-2.06
168208	2160.17	6.73
168210	20203.5	46.39
168213	376919.06	68.16
168215	595.75	1.37
168224	1618.99	5.58
168229	415.11	1.9
168230	1384.32	-0.06
168244	565.6	2.71
168268	770.97	4.27
168270	1784.67	1.67
168271	190.53	-0.95
168272	347117.63	100.18
168289	269.13	1.78
168292	290.63	-0.84
168311	134.27	-1.21
168312	526.72	0.17
168329	198.97	0.05
168350	1029.76	2.9
168356	40905.71	99.84
168361	1360.76	5.72
168370	3167.98	11.6
168375	2547.74	13.38
168383	8806.48	28.58
168384	18513.76	51.91
168386	639.33	0.73
168389	166.71	1.01
168393	199.29	1.67
168402	10958.13	25.08
168407	193.48	0.58
168412	271.85	0.19
168414	271.24	-2.15
168425	17482.66	47.16
168426	168.72	0.59
168429	297.82	-0.11
168434	571.01	7.42
168436	137329.27	102.25
168440	12488.34	46.07
168447	5317.6	35.21
168448	77372.81	59.56
168452	228.88	0.15
168454	610.56	5.91
168470	11432.01	54.11
168472	346.62	2.46
168473	22263.46	81.21
168478	25961.18	71.47
168479	38952.01	78.8
168491	173003.55	74.12
168498	9318.96	43.62
168505	3666.66	15.08
168523	108182.84	141.44
168528	14832.34	44.72
168530	261.46	-0.33
168534	3197.96	10.11
168543	343.18	-0.05
168544	220.61	0.27
168546	43854.51	71.05
168561	378.78	1.91
168564	12376.47	42.5
168565	5471.13	22.71
168570	3542.68	14.28
168572	1088.46	5.11
168574	2383.1	10.1
168582	32825.63	73.72
168584	2269.74	5.56
168588	9861.88	68.39
168589	9928.25	56.69
168596	2667.35	15.7
168607	1350.54	-1.13
168609	11070.02	13.39
168619	3576.48	9.33
168621	151.92	-0.34
168626	253.27	-0.84
168631	2986.93	13.16
168643	210.76	-1.39
168667	5531.04	30.91
168681	272.66	-0.59
168682	10068.21	40.18
168683	1107.04	8.5
168694	225.07	0.7
168696	6029.1	30.93
168706	2227.25	8.64
168708	24317.25	65.02
168709	114572.62	92.59
168712	4855.19	9
168716	3726.04	12.66
168717	137.42	0.22
168721	992.02	2.1
168722	522.63	3.97
168724	1301.79	6.63
168727	7309.95	17.08
168728	2295.19	21.71
168731	1033.86	7.21
168734	236.18	-1.3
168735	305.22	-0.19
168740	166.78	0.44
168741	29927.1	71.33
168742	49.67	-0.31
168744	31123.97	68.95
168751	5118.8	6.91
168754	322.59	0.52
168764	4340.9	3.05
168773	119.26	-3.38
168774	837.5	2.92
168775	28722.43	67.1
168787	2106.04	6.17
168788	5054.3	19.28
168789	17602.94	52.94
168794	1051.22	5.7
168798	191.55	-1.06
168804	3096.98	8.06
168805	1141.54	7.77
168806	683.9	3.45
168813	219.58	-0.53
168814	810.93	3.68
168815	4214.73	11.71
168819	7111.06	37.85
168822	515.12	2.04
168826	480.2	1.69
168829	196.49	0.74
168835	326.79	-0.47
168840	448.99	1.99
168842	64161.98	89.92
168843	249.57	-1.28
168845	20616.67	62.02
168859	19540.31	39.9
168861	95074.84	88.77
168863	18012.01	44.31
168871	603.78	3.06
168872	63736.97	78.86
168879	10523.4	32.66
168882	1024.78	4.65
168890	2585.84	13.6
168900	188.52	-2.19
168904	4777.82	20.05
168908	180.48	-1.48
168914	8367.36	41.98
168915	71331.91	53.25
168924	266.11	0.77
168925	284.25	-0.01
168946	14003.15	46.37
168948	631.79	-0.23
168951	36652.83	26.39
168952	1767.74	12.58
168964	16000.11	4.4
168970	409.43	1.51
169001	431.43	1.31
169003	146.14	0.37
169023	5543.76	4.03
169039	1417.04	9.7
169040	290.36	-0.55
169041	16085.52	89.45
169042	6057.28	21.09
169049	1952.25	19.68
169051	955.33	4.8
169064	2469.48	18.39
169068	39269.55	70.69
169075	3283.7	11.4
169078	4991.18	22.5
169082	11308.35	28.95
169086	1096.51	3.47
169095	337.32	0.11
169105	639.99	3.03
169106	6458.43	25.05
169116	1082.24	5.94
169119	339.83	0.77
169123	3695.08	21.26
169125	971.6	5.05
169128	695.19	2.63
169133	325.68	-0.21
169136	443.28	2.44
169139	290.98	-0.87
169155	3521.83	15.29
169158	196.73	-1.17
169168	9093.75	41.65
169171	9385.3	21.95
169176	664.3	-0.92
169179	1503.64	-0.15
169180	148.28	-0.26
169183	2661.17	2.13
169184	76.73	-1.82
169185	273.04	-1.11
169187	9068.71	32.59
169189	169.44	0.37
169191	3742.44	11.87
169202	229.71	-0.53
169205	649.44	2.51
169211	345.4	1.55
169212	13171.7	35.79
169215	363.16	2.63
169221	83157.24	73.2
169226	478.13	0.3
169230	22186.65	47.37
169234	14652.34	49.93
169240	182256.41	76.17
169243	30671.88	78.25
169245	296.46	-1.23
169248	234.27	-0.54
169257	210.11	0.68
169261	17068.16	46.94
169275	378.04	-0.09
169278	63894.75	82.14
169279	15311.64	59.38
169282	12335.49	52.32
169287	9040.54	23.54
169289	6845.46	20.46
169292	903.75	4.31
169298	216.61	0.56
169301	270.75	1.79
169302	1318.83	6.27
169305	1714.02	0.31
169311	420.56	2.46
169312	345.81	2.1
169314	90574.28	78.67
169324	568.46	3.27
169331	785.56	9.61
169334	350.73	1.68
169344	403.93	-0.88
169345	8963.21	31.44
169349	261.54	0.5
169352	402357.86	80.84
169363	12037.27	50.21
169367	4005.02	16.08
169378	499.12	2.61
169382	9963.98	42.05
169383	155.34	0.67
169385	9319.9	39.33
169392	7870.62	27.79
169395	4095.48	21.61
169402	202.86	1
169409	209	-1.47
169413	515.88	1.96
169414	654.03	-0.37
169421	1927.06	7.49
169428	616.76	0.39
169429	29007.34	50.19
169431	7454.67	48.09
169440	13894.02	61.15
169453	946.73	2.43
169455	16898.38	10
169462	1878.32	10.94
169468	299.59	0.79
169469	241.88	0.03
169472	1737.66	2.74
169473	477.13	4.14
169476	31341.9	82.09
169477	21178.61	87
169478	1154.94	6.88
169493	178934.02	78.78
169496	1721.96	17.98
169499	694.21	0.13
169512	3967.67	18.51
169514	6931.8	34.59
169515	166.29	-0.38
169525	222521.16	71.66
169526	16308.63	44.33
169529	8722.1	52.44
169538	333.81	0.65
169540	1878.89	9.3
169560	32488.45	55.91
169562	1521.1	10.02
169563	3937.22	13.88
169567	138.2	0.33
169568	169.32	-0.57
169571	566.81	4.43
169575	970.54	3.43
169587	204.54	0.88
169590	175.91	0.39
169595	16402.32	68.01
169601	4185.81	6.16
169607	41644.73	117.31
169608	4171.4	14.82
169614	1736.62	10.32
169615	266.41	0.8
169616	113382.86	98.21
169620	31632.67	92.98
169621	13103.63	71.76
169622	979.29	4.49
169629	837.38	1.26
169639	6390.3	31.18
169642	205.54	0.18
169646	19463.49	51.9
169647	40216.4	64.58
169650	364.19	-1.2
169657	19879.36	29.04
169663	193.64	-0.24
169668	2121.73	5.55
169670	374.59	1.67
169674	2625.52	19.76
169676	10986.36	41.05
169678	244.26	-0.83
169679	758.22	3.61
169680	251.95	-2.02
169689	446.27	2.66
169704	305.65	-0.63
169707	21851.85	89.94
169714	482.01	1.66
169718	69072.28	99.31
169723	157.23	0.44
169728	1305.3	7.07
169730	1056.57	4.1
169750	8140.21	33.95
169754	14857.29	36
169760	13361	6.85
169761	604.38	1.94
169770	67.81	1.21
169776	751.16	3.1
169779	6897.27	55.14
169781	16592.81	58.18
169783	210.36	0.08
169787	650.19	0.41
169792	2324.53	11.03
169799	338.13	0.41
169807	186178.41	37.51
169809	291.31	-0.19
169815	4575.74	19.2
169828	1742.22	10.25
169837	275.53	0.42
169842	247.37	-1.39
169845	5286.06	12.3
169848	2278.72	14.8
169853	593.39	2.54
169857	5956.24	29.11
169864	283.78	0.26
169872	57075.55	76.69
169875	122830.99	72.26
169877	3516.55	14.7
169878	2553.19	10.22
169880	686.93	3.31
169884	5240.58	13.17
169895	1047.51	5.2
169898	1709.41	6.42
169900	246.17	1.5
169909	1721.03	5.47
169934	482.68	-0.55
169935	542.44	2.22
169945	53801.7	85.49
169947	16266.51	54.98
169949	25062.41	96.52
169951	1207726.9	89.54
169952	811.4	6.27
169954	16787.28	40.9
169963	5154.81	29.77
169970	1234.2	5.77
169972	798.6	4.16
169974	2458.64	8.41
169981	208.9	-0.27
169984	403.02	-0.6
169985	18746.46	35.64
169987	1160.59	6.37
169988	6978.19	31.43
169990	136783.52	139.52
169995	1228.3	7.7
170016	846.12	2.94
170017	14862.28	24.54
170018	110.61	-2.48
170031	365229.21	86.27
170034	2274.09	11.59
170038	83653.14	88.69
170041	31374.4	21.19
170046	904.58	2.9
170047	310530.55	63.98
170049	24208.45	70.19
170057	610.87	-0.73
170063	881.62	3.79
170069	110625.26	95.36
170083	2171.42	11.29
170087	16263.66	89.11
170090	348.35	0.8
170092	1034.04	3.7
170093	36523.27	64.69
170096	33742.03	71.07
170099	675.24	2.22
170102	33186.26	49.72
170108	163332.26	124.65
170116	196.23	-1.03
170126	3279.86	9.68
170127	259.22	1.58
170148	849.19	2.47
170156	630.34	3.3
170165	10794.51	22.8
170167	3770.82	8.37
170168	6070.89	26.28
170177	193.35	0.18
170179	148999.31	126.17
170184	50580.67	99.8
170188	46067.18	87.04
170191	139238.48	76.44
170196	1421.27	5.71
170202	30088.07	62.67
170211	5016.71	22.34
170215	5122.97	23.36
170220	1018.53	-0.02
170223	511193.37	92.02
170227	3942.81	17.85
170231	4943.04	23.27
170235	129747.03	69.26
170242	17043.55	69.3
170244	14623.8	65.79
170246	2553.21	16
170247	2325.99	16.26
170248	2887.31	28.09
170253	1848.31	13.93
170254	178.86	0.03
170258	352276.16	99.61
170260	800.98	2.74
170264	315.7	-2.17
170266	214.02	0.85
170270	1142.75	2.47
170281	115311.53	103.38
170284	3654.16	8.55
170285	21167.24	43.03
170287	530823.89	47.04
170288	541.87	2.36
170295	136.4	-0.61
170312	21553.37	55.2
170315	1107289.76	127.23
170316	9227.73	15.78
170317	2196.2	13.05
170320	693.74	2.21
170322	4035.69	16.27
170323	4058.17	9.94
170327	255495.73	112.57
170332	215.94	0.68
170337	2362.22	9.67
170338	193773.37	90.7
170351	335.4	0.57
170352	253.47	1.76
170354	9630.82	46.46
170355	580.22	2
170359	9620.63	54.1
170362	1418.97	5.1
170365	3972.93	27.48
170368	1127.74	4.6
170374	3113.6	5.15
170375	8008.47	41.39
170380	1510.69	7.4
170381	42336.13	104.43
170396	336.3	2.69
170400	477857.9	113.3
170405	677.79	0.06
170408	270.7	0.56
170409	3062.21	12.6
170410	9726.08	44.18
170411	36062.02	57.22
170412	11600.77	45.71
170416	4446.12	16.73
170419	39852.5	52.33
170422	534.32	1.83
170428	7105.99	47.15
170447	5583.35	9.12
170453	4594.99	27.56
170455	383.64	0.15
170458	1752.88	7.33
170461	309.99	-0.2
170463	479460.35	97.52
170464	1258.58	3
170466	1322.73	12.19
170467	20611.16	38.8
170468	15258.71	38.95
170472	52756.77	110.7
170475	8620.19	24.44
170489	1735.36	1.55
170495	26387.29	59.71
170500	196401.44	96.69
170501	41753.98	74.36
170503	4661.7	40.05
