Reporter Identifier	VALUE	S_N_P/8a-1_OKhymenets_220905
145751	30875.86	62.29
145753	2227.16	17.65
145754	4377.83	26.43
145756	21053.42	53.2
145760	782.91	6.78
145761	30112.72	38.94
145763	1311.71	5.13
145776	530.02	2.32
145778	36525.59	82.83
145784	62640.55	84.76
145788	1044.3	5.22
145792	488.11	-0.64
145795	279.96	0.02
145796	1171.05	7.42
145797	1968.98	9.13
145802	1483.06	8.5
145807	537.45	3.4
145818	26449.25	52.31
145823	285.45	-0.44
145829	1874.1	8.71
145831	88.12	-0.51
145835	2455.64	17.53
145851	1469.33	5.26
145856	2381.66	-0.38
145859	1213.82	5.05
145867	2790.67	15.36
145871	66250.89	86.35
145872	6755.9	34.04
145879	473.7	0.59
145883	503.05	-0.49
145891	884	2.21
145893	1736.05	8.04
145910	174.37	-2.06
145914	549.52	0.39
145917	14421.68	34.39
145918	983.23	5.06
145919	438.39	2.44
145920	1462115.75	49.95
145923	284.35	0.38
145935	1877.04	7.98
145937	1068.18	3.02
145940	454.36	-0.84
145947	15005.82	48.32
145949	3520.57	6.55
145956	374.9	-0.64
145959	1180.62	2.71
145980	755.38	4.21
145983	5338.88	24.64
145984	1225.57	5.02
145987	176.05	-1.46
145989	1901.69	6.06
145990	351.7	-0.71
145991	12943.61	43
145997	363.31	0.77
145998	24746.47	40.13
146003	5808.4	22.97
146009	13930	52.94
146011	240.91	0.39
146012	30767.79	58.27
146015	297.32	2.75
146019	6422.87	35.93
146036	227.54	-1.07
146037	194.1	-3.63
146055	3871.83	10.79
146058	1889.18	-0.31
146065	167.93	-1.02
146066	7545.22	21.7
146070	335.58	0.78
146072	297.6	0.37
146073	4587.4	22.93
146076	1555.56	5.64
146080	172.99	-2.11
146084	275.71	0.17
146098	61443.75	56.64
146101	15793.59	29.45
146105	38162.87	62.49
146110	45454.77	80.37
146111	4636.77	11.3
146112	452.73	1.31
146114	2872.72	10.64
146115	3516.12	8.49
146122	138.64	-0.08
146127	670.26	3
146128	1693.2	11.89
146129	281.54	0.06
146130	17090.77	28.85
146131	692.05	8.64
146136	357.95	0.52
146137	3167.08	25.03
146168	269.34	0.09
146180	1497.82	7.33
146183	223.9	-0.73
146192	376.15	-0.03
146196	315.67	0.75
146200	252.38	-0.84
146218	688.52	1.09
146221	349.04	1.14
146224	3089.34	9.09
146228	188.8	-0.53
146229	13371.37	49.42
146234	891.37	3.62
146237	349.75	0.77
146239	4367.44	26.49
146250	161.85	-1.56
146253	3487.09	14.92
146257	200.43	-0.85
146264	3530.16	20.44
146270	6071.9	27.8
146273	92.28	-0.12
146289	15636.49	55.14
146296	355.16	0.89
146299	1333.79	5.52
146302	37206.91	53.77
146305	820.85	1.75
146311	103716.07	92.71
146316	555.6	0.44
146323	23483.88	70.39
146324	616.03	2.93
146328	21993.69	68.81
146329	156.79	0.77
146330	60372.56	83.99
146331	11835.11	26.7
146332	572.34	0.09
146341	2209.87	2.83
146353	10159.86	26.88
146364	1925.55	6.95
146368	12222.22	33.38
146370	212.56	1.19
146373	1184.43	6.09
146376	191.51	0.95
146397	3205.55	21.09
146400	192.83	-0.12
146401	556.98	2.92
146406	527.12	5.09
146407	3047.66	30.82
146408	5445.95	13.44
146428	3170.95	8.53
146430	5228.06	24.55
146435	1911.42	10.55
146438	296.44	2.07
146446	5429.22	9.23
146451	200.16	-0.86
146465	888.19	0.07
146467	832.17	2.55
146472	8435.8	33.65
146475	12301.32	20.76
146482	1033.67	3.24
146508	4309.59	8.14
146510	5960.89	28.26
146511	236.87	1.09
146512	22794.01	39.8
146514	8136.04	13.86
146521	1006.51	5.4
146527	11991.65	2.16
146532	4337.7	20.62
146533	19017.28	40.49
146543	260.73	1.72
146548	4536.96	15.76
146549	1676.58	6.44
146550	417.54	0.42
146556	3421.7	22.24
146559	708.97	3.76
146560	33506.05	66.4
146563	542.13	1.13
146564	320.42	0.72
146568	153.21	-0.3
146573	540.9	1.16
146578	262.05	1.18
146580	373.04	0.83
146582	10804.12	35.6
146586	26614.48	55.87
146592	136.52	-0.63
146593	52303.65	56.61
146597	4456.35	15.47
146598	580.17	2.73
146599	5073.41	13.43
146600	443860.47	89.75
146625	265.64	1.5
146642	18958.57	53.29
146650	394.9	0.49
146651	8286.35	38.99
146652	532.08	3.55
146656	49361.3	38.16
146659	243.34	6.84
146661	13325.5	38.18
146663	442.2	2.1
146664	514.38	0.42
146666	297.27	1.3
146684	330.38	-1.09
146688	470.94	0.39
146689	205.67	1.35
146698	13019.84	34.55
146701	494.05	1.39
146706	1509.81	6.38
146709	1685.65	8.85
146711	63074.52	62.92
146721	18610.01	72.98
146722	298.98	1.58
146727	219.76	-0.74
146729	3526.23	5.89
146742	1507.2	7.92
146745	375.99	-0.06
146753	4770.04	23.49
146754	5473.11	31.23
146756	672.5	2.25
146759	254.32	0.21
146761	2772.79	11.04
146768	4107.99	28.21
146772	1460.19	5.45
146773	272.13	-0.42
146786	2680.77	13.11
146790	252.42	-0.17
146792	234229.46	53.47
146795	1265.29	6.05
146796	2405.9	24.54
146806	18232.08	56.47
146810	285.53	1.38
146814	24739.19	54.34
146815	44524.46	94.33
146818	8117.59	51.94
146820	42990.11	63.07
146831	1330.29	13.14
146832	699.93	4.94
146833	334.02	-0.43
146841	8359.49	28.28
146843	295.27	1.43
146860	417.7	3.14
146870	166.09	0.71
146877	1732.54	20.7
146885	1024.64	4.99
146890	2469.87	10.6
146891	206.37	0.32
146893	5290.64	24.49
146894	3484.78	14.8
146897	1955.1	6.45
146904	52461.98	97.42
146906	259.57	0.64
146908	186.67	1.48
146916	80.66	-0.31
146920	1333	9.03
146922	78354.9	35.78
146938	1674.86	3.59
146947	268.09	1.63
146949	212.78	3.97
146959	269.1	0.21
146961	198.39	0.07
146963	2640	10.23
146965	1379.26	6.18
146973	15370.34	55.01
146977	903.2	4.58
146980	263.02	0.93
146981	2747.5	14.59
146990	1011.93	3.42
146993	3705.1	15.59
146996	2311.89	7.13
147011	4444.63	17.74
147016	45.78	0.23
147040	541.44	4.75
147041	174.93	1.59
147046	64902.88	57.56
147050	446.06	2.28
147056	111.62	-1.14
147058	196.54	0.98
147061	274.23	0.1
147065	7268.99	33.81
147073	10417.22	29.6
147075	522.28	2.58
147078	1216.71	4.91
147079	113699.56	63.19
147090	466.55	-0.68
147091	368.59	-0.33
147102	2400.65	11.08
147103	288.96	2.31
147105	329.33	-1.19
147106	12933.51	56.06
147107	371.33	2.34
147108	267.75	2.03
147109	38786.2	64.13
147111	573.9	10.15
147112	78272.52	63.02
147118	511.33	3.17
147121	260.92	1.04
147124	698.15	0.41
147125	4912.69	19.98
147130	108.53	0.82
147135	625.54	2.78
147139	46785.68	86.45
147140	3215.4	10.93
147143	319.05	0.07
147144	4832.61	14.48
147148	237.59	-0.12
147149	120.67	0.7
147153	38283.36	94.88
147154	433.52	2.04
147158	56016.74	62.04
147171	19923.37	90.3
147178	463.65	2.32
147186	424.29	4.06
147205	5117.56	37.46
147222	175.28	-1.26
147224	1234.18	4.46
147233	288.17	1.39
147239	332.54	-0.09
147245	251.81	-1.12
147250	16881.72	60.45
147256	1198.24	10.04
147263	730.99	3.03
147271	828.72	-0.61
147272	5282.35	28.29
147273	9514.29	31.34
147278	569.17	1.5
147282	27929.34	55.08
147289	2208.77	16.01
147290	368.96	0.11
147293	6673.3	13.45
147295	39407.84	50.97
147296	4213.08	16.63
147300	1148.69	5.23
147307	51221.54	76.92
147309	274.8	-1.06
147312	600.36	2.14
147314	390910.15	77.62
147316	321.23	-0.26
147317	162.73	1.11
147321	33607.79	70.96
147323	306.01	-0.67
147325	1320.87	4.34
147327	3382.57	10.05
147338	1178.73	8.62
147339	5139.53	14.9
147343	174.22	-2.19
147346	5202.14	34.35
147353	2286.54	12.99
147355	918.39	4.55
147356	3227.23	10.33
147379	2118.36	8.4
147380	303.69	-0.45
147381	11738.29	31.14
147385	1943.13	6.43
147392	34179.21	60.7
147395	1188.66	7.91
147399	3740.95	14.03
147403	1332.09	9
147420	7370.79	23.32
147423	496.46	-0.01
147436	172.59	0.2
147437	272.37	0.9
147438	455.77	-0.55
147445	452.39	0.32
147448	20779.04	54.07
147449	763.56	2.9
147451	156	-0.93
147452	4956.05	15.39
147458	208.75	-2.22
147463	94203.85	70.05
147486	2727.03	11.65
147491	5130.11	9.74
147492	3595.92	20.45
147495	22217.91	45.71
147505	14019.05	35
147510	137.81	0.98
147511	1525.98	7
147514	155.27	-0.44
147519	144.56	0.26
147521	71593.53	93.06
147522	938.88	9.08
147524	411.52	-0.03
147526	315.91	2.02
147532	12092.82	28.28
147539	488.9	1.71
147541	4360.12	25.8
147545	556.76	2.27
147546	924.69	7.51
147548	178025.83	75.47
147556	256.67	-0.42
147557	74.68	0.16
147558	390.61	1.21
147560	2265.76	12.83
147567	948.84	0.68
147570	1298.89	10.25
147573	33852.96	65.96
147578	1016.28	8.04
147584	234.9	1.26
147592	17977.19	56.59
147595	565.32	1.72
147603	1121.3	6.87
147604	4391.56	7.64
147610	1481.43	13.45
147612	2842.23	16.31
147614	892.04	2.72
147628	550.55	2.55
147632	1431.33	8.82
147634	3294.82	11.93
147635	2888.37	15.38
147646	684.85	5.4
147647	113770.82	93.59
147656	800.48	0.52
147658	219.59	-0.33
147666	100.45	-3.04
147679	242.28	-0.3
147692	3656.51	38.06
147693	544173.82	105.37
147703	251.6	-1.96
147704	252.73	-1.22
147708	174.51	-1.72
147712	257.82	0.26
147729	573.82	3.06
147730	876.71	2.66
147731	835.07	0.22
147732	689.75	6.09
147733	2556.57	14.5
147739	326.02	1.14
147749	170.23	0.33
147764	1474.22	6.85
147766	646.04	-1.28
147767	1934.32	5.55
147770	336.07	-1.15
147772	295.78	0.74
147778	20214.79	55.31
147785	359.37	1.74
147793	3335.03	22.95
147803	680.6	6.22
147806	659.3	4.84
147809	318.65	1.48
147811	204098.7	110.92
147818	2693.73	11.6
147822	2688.13	13.01
147826	167.75	-1.19
147845	764.93	3.45
147846	333.39	0.5
147850	8283.35	31.92
147852	198.81	-0.62
147853	813.01	2.26
147857	1764.26	20.01
147869	103532.69	91.08
147879	199.85	-0.37
147885	81153.87	81.02
147888	184.29	0.49
147893	25212.79	92.83
147906	181.37	-1.02
147912	2043.82	6.43
147917	122.13	-1.25
147920	154.77	-0.79
147922	13259.34	32.08
147923	45263.32	85.05
147927	272.79	-1.63
147928	3443.39	11.39
147930	101258.18	79.77
147933	370.87	-0.89
147934	3889.54	-0.62
147936	219.21	0.86
147942	6375.51	19.75
147950	467.84	-0.54
147956	358.46	-0.01
147960	3838.22	2.49
147962	289.3	1.03
147966	160.21	-0.09
147967	167.05	-0.65
147976	154.66	0.63
147978	2799.19	10.76
147992	291.79	-0.02
147999	153.62	-0.82
148004	670.26	3.9
148010	6758.81	25.2
148027	18762.6	44.73
148029	3187.98	19.72
148033	437.46	2.28
148034	233.32	0.18
148040	1700.34	4.75
148043	1872.51	4.82
148045	261.52	1.16
148049	2150.69	13.35
148051	4173.75	21.05
148053	13685.06	52.79
148054	419.81	1.25
148058	4914.76	17.39
148065	84129.6	37.9
148072	8267.44	46.17
148103	683.07	6.61
148113	7632.1	24.31
148114	10423.65	43.83
148116	777.78	1.75
148128	10126.09	48.81
148132	175.66	0.53
148133	260.4	0.79
148139	722460.47	108.98
148144	967.35	4.36
148146	8289.21	20.41
148147	271.69	0.81
148149	2423.66	22.52
148151	148.39	-0.64
148152	203.21	-0.73
148153	231.96	-0.19
148154	1609.27	4.12
148158	54136.6	79.87
148160	318544.33	68.7
148161	148.25	0.67
148163	503.1	1.66
148166	330.29	-0.02
148167	564.76	3.66
148170	1298.14	1.4
148171	10494.68	22
148177	520.58	3.72
148185	343.87	-0.42
148186	2988.66	8.11
148189	1189.51	3.48
148221	25003.09	50.77
148222	683409.97	57.74
148227	36027.82	56.07
148230	4402.23	18.45
148241	20702.47	76.06
148242	5296	12.95
148249	139.89	0.95
148252	203.88	1.19
148254	364.32	0.46
148256	159.73	-1.11
148258	3633.74	14.17
148260	666.79	3.22
148262	884.65	9.77
148266	229.07	-1.02
148270	333.38	1.09
148271	153	0.78
148282	194.57	-1.22
148290	337.5	0.9
148293	224.71	0.33
148299	1088.63	6.75
148303	18126.14	41.69
148307	201.77	0.51
148308	233.55	-0.72
148325	256.15	1.16
148350	14525.36	47.51
148352	4868.19	22.58
148356	609.73	1.73
148362	3183.75	0.92
148364	219.05	-1.37
148374	769.88	-0.71
148379	5881.77	28.01
148381	10302.22	55.27
148388	111.06	-0.73
148390	143.49	-0.3
148396	21832.43	56.44
148403	198.87	0.69
148417	247.95	-0.69
148419	350.43	2.2
148420	19255.54	86.93
148427	2017.98	16.93
148428	3031.42	14.83
148429	321.79	0.71
148430	361.33	0.97
148434	339.45	1.08
148435	556.48	2.22
148444	14134.57	61.72
148458	133.79	-1.25
148463	737.59	6.02
148466	389.16	-0.29
148473	3403.54	17.56
148475	3446.77	7.7
148477	48794.93	87.47
148494	12343.07	34.47
148495	153.05	0.06
148500	13254.25	24.69
148503	404.74	1.38
148511	456.96	1.32
148513	1401.27	2.84
148526	423.43	-0.55
148527	3059.87	5.26
148534	3559.85	8.97
148536	303.46	1.74
148541	133.25	0.87
148545	291.57	0.28
148547	1358.42	4.95
148548	65352.03	52.02
148562	7924.4	23.82
148565	50750.33	67.27
148571	15843.78	55.55
148572	362.98	2.29
148590	202.88	1.35
148600	2232.81	5.11
148603	6838.49	5.53
148604	6215.74	15.23
148609	2104.42	4.7
148619	1799.38	13.52
148620	201.98	-0.3
148630	245.97	-1.15
148634	18656.66	56.1
148637	712.83	4.35
148644	133.6	0.78
148650	1509.5	6.36
148652	448.91	1.47
148656	339.79	-5.19
148661	260.66	-2.17
148665	20416.67	70.41
148672	7822.94	16.64
148677	8706.05	11.92
148682	3574.12	29.22
148685	14170.63	45.04
148686	2125.96	21.69
148687	5385.35	28.59
148692	1167.93	6.11
148696	5017.02	22.13
148701	9507	23.76
148704	398301.21	60.76
148717	719.62	5.49
148720	205.66	1.15
148721	5803.04	16.37
148722	436501.7	58.26
148728	2302.46	9.68
148730	306.84	0.86
148731	474.65	1.46
148733	13505.04	32.19
148734	770.15	3.82
148741	113.62	-0.03
148743	900.24	4.68
148761	195.43	0.27
148762	493.37	0.71
148766	222.14	0.22
148768	14321.79	25.18
148769	4256.64	13.87
148770	6027.21	18.02
148771	2986.78	12.75
148791	2281.44	7.96
148792	143.6	-0.71
148794	2138.67	9.47
148800	752.66	5.87
148804	1047.15	4.67
148806	440.05	2.89
148821	911.72	5.57
148824	233.31	1.65
148825	2891.42	17.64
148827	116.54	-1.9
148829	214.7	-0.68
148843	780.83	8.25
148844	8486.46	32.39
148861	337.65	1.65
148862	2384.56	16.04
148869	782.87	2.23
148877	8355.82	16.36
148882	266.03	0.86
148887	292.65	2.1
148895	3034.1	17.63
148896	295.16	0.6
148901	1897.34	13.07
148905	474.72	0.64
148909	53446.54	80.61
148916	590.9	2.06
148924	86020.02	103.21
148925	748859.95	78.49
148927	3583.8	18.83
148928	4174.12	15.1
148933	713.04	-0.75
148940	6281.81	26.02
148942	3351.69	21.55
148943	2511.34	8.46
148949	203.1	-0.31
148950	80346.25	89.45
148952	10171.55	9.06
148957	298.11	0.3
148963	425.81	-0.63
148967	592.82	3.24
148971	1108.08	3.65
148980	293.61	1.96
148981	211.87	0.44
148983	505.28	1.03
148987	235.68	2.64
148991	296.64	-1.21
148997	4685.62	22.9
149010	7173.35	20.78
149014	3418.66	12.4
149020	231.71	0.28
149021	918.17	5.18
149034	14881.47	50
149040	726.85	-1.22
149045	8118.93	23.46
149049	159.04	0.4
149051	461.86	0.81
149052	1486.76	8.75
149059	364.35	2.38
149065	614.12	3.3
149070	4910.05	19.15
149073	297.5	-0.84
149089	344.68	-1.19
149090	8650.41	26.47
149095	482.67	-2.08
149099	468.92	1.5
149100	23024.96	68.95
149123	7157.67	38.35
149125	3466.28	13.39
149127	292.73	0.6
149130	104574.78	67.48
149133	32145.81	99.69
149134	2136.49	13.75
149145	1825.07	4.69
149150	313.82	-0.95
149151	1309.77	6.31
149158	134.63	0.64
149181	5063.14	24.32
149187	44919.72	65.28
149192	811.08	3.47
149211	1062.95	2.17
149212	31068.1	37.22
149216	304.72	-0.99
149228	987.59	3.08
149230	325.53	0.33
149231	219.43	0.97
149236	3662.4	12.98
149240	1187.49	6.61
149248	6821.84	53.75
149250	9883.87	30.95
149251	796.57	4.08
149252	1965.61	10.72
149253	275.93	-1
149260	1711.6	5.65
149270	226.32	1.81
149282	237540.49	106.59
149292	2085.12	9.89
149300	136.84	-0.06
149301	235.86	-0.43
149303	644.59	4.87
149319	9807.82	46.71
149320	1196.14	4.33
149331	1637.82	3.75
149336	508.32	2.69
149339	2767.57	5.53
149340	21208.97	67.56
149342	4436.51	12.11
149347	1141.51	7.09
149351	1767.21	9.25
149353	1536.57	9.64
149354	434.37	2.06
149355	295.19	-0.15
149363	797.43	4.27
149372	75.95	0.97
149373	707.03	3.59
149375	681.54	3.06
149385	922.05	4.8
149386	34997.29	51.41
149389	394.98	1.8
149391	516.27	2.15
149395	48127.2	78.25
149399	1696.38	6.51
149402	3087.59	17.17
149404	1456.07	10.38
149414	582862.56	72.21
149416	219.19	0.45
149419	270.99	1.8
149425	29483.91	59.09
149429	4957.92	39.53
149431	28444.01	68.21
149434	646.96	1.33
149435	241.51	-0.58
149438	49013.27	76.07
149439	354.6	-2.03
149440	296.52	-0.78
149461	634584.64	67.67
149466	313005.85	80.88
149469	791.86	4.43
149473	9821.5	51.35
149474	5734.37	22.1
149486	733.93	2.99
149494	313.16	2.12
149497	15665.38	32.21
149504	18699.6	45.76
149507	24809.52	74.01
149508	126.43	0.42
149512	3644.34	16.31
149525	3202.79	10.03
149528	182.33	0.26
149532	37626.6	86.78
149542	1019.07	0.66
149553	301.7	0.03
149554	3282.91	10.43
149558	1294.9	6.44
149565	3653.28	0.47
149567	190.12	0.82
149581	201.51	1.53
149582	391.16	0.9
149587	4147.08	18.86
149591	983.5	4.9
149612	373.69	2.06
149623	182.67	1.17
149642	35021.95	53.19
149647	40671	106.69
149653	1621.31	5.97
149672	958.97	2.09
149674	177.79	-1.02
149675	648.83	0.25
149704	404.75	-2.12
149705	13109.31	39.06
149706	126.6	-0.62
149707	8608.06	50.38
149716	103840.15	115.48
149721	18884.32	67.35
149728	4697.06	22.75
149730	259.97	-1.06
149738	498.94	1.53
149740	1797.83	8.65
149745	547.18	2.71
149747	1239.26	8.08
149749	291.16	1.28
149750	816.54	2.43
149755	1062.78	6.24
149758	16694.49	51.65
149759	2682.92	16.17
149764	14780.25	70.3
149768	239.45	-0.82
149780	3134.74	8.57
149781	4829.66	10.02
149785	1112.91	3.44
149793	8901.02	24.5
149805	149.97	1.05
149808	28588.29	45.16
149811	13541.8	36.87
149817	6067.15	16.9
149818	768.17	2.55
149820	26190.33	97.87
149825	5536.48	26.94
149826	18576.64	33.48
149827	13386.31	76.45
149837	1128.27	4.43
149846	135178.95	98.37
149847	6171.08	23.46
149848	887.3	5.56
149852	6719.72	3.91
149856	383.56	-0.69
149860	780.48	3.94
149861	28846.93	60.5
149868	325.97	0
149869	199.03	0.21
149874	299.66	0.6
149878	442.72	-0.9
149880	4011.57	22.04
149882	1246.43	3.14
149883	238.32	1.41
149885	341.44	-0.48
149901	1115.4	3.6
149902	10891.03	17.41
149907	517.93	-1.37
149912	18336.85	52.04
149917	27704.73	61.89
149921	186.46	-2.92
149923	5702.08	34.25
149925	448.52	-1.17
149928	826.46	2.29
149932	48625.77	79.42
149934	3242.73	26.81
149935	976.24	5.16
149943	14757.47	51.51
149944	3352.52	20.46
149945	706.71	1.91
149974	22675.98	69.36
149977	30206.91	76.7
149981	3038.83	13.77
149984	29277.32	100.5
149986	963.74	2.92
149988	2955.39	10.01
149994	658.68	0.46
149997	726.83	3.13
149998	1023.25	2.22
149999	702.78	4.91
150003	6839.05	34.4
150009	20740.47	65.93
150010	2838.01	12.42
150012	1438.29	4.58
150018	11886.35	22.11
150022	1634.84	8.3
150024	87251.22	64.91
150028	1046.89	4.22
150029	39112.34	78.1
150031	115561.1	75.31
150036	9028.8	31.82
150037	129.91	-0.11
150045	16675.38	53.74
150052	4545.21	18.66
150053	883.93	8.57
150059	243.46	-0.92
150062	567.04	0.84
150074	1631.85	8.31
150078	643.47	4.85
150079	279.44	-0.14
150087	3688.25	24.66
150090	176.06	0.28
150094	1918.91	12.59
150104	229.15	-1.33
150106	254.08	1.17
150112	35226.93	76.72
150130	669.66	4.34
150137	737.43	3.23
150142	1600.71	7.55
150147	831.33	3.98
150159	71846.39	85.41
150161	1735.27	4.25
150162	12382.81	35.91
150170	7437.44	34.01
150174	217.69	1.46
150179	1142.35	17.69
150184	245.68	-0.2
150185	330.62	0.74
150191	1294.1	6.84
150202	872.06	3.1
150207	182.87	-0.06
150213	290.76	4.22
150219	2786.67	19.11
150230	401.16	1.76
150233	7302.13	39.58
150241	1843.05	10.23
150245	230.72	1.32
150246	809.05	1.6
150251	466.12	-0.5
150254	4550.27	33.28
150259	371.93	0.78
150264	2003.55	4.46
150277	496.39	-1.57
150278	19781.75	64.35
150281	1384.68	21.01
150292	8354.63	28.05
150299	13198.3	29.46
150301	430.26	0.38
150303	1991.41	6.75
150305	971.69	6.92
150307	2009.99	5.27
150309	18476.95	58.35
150310	1537.67	4.94
150318	1448.84	4.41
150320	3103.6	22.96
150324	2017.96	9.81
150332	2338.82	7.04
150333	126.05	-1.67
150336	748.91	3.68
150353	710.18	6.52
150357	2179.43	12.28
150358	133.88	0.16
150360	7957.63	26.47
150368	769.78	0.75
150371	26089.32	58.39
150377	1838.77	9.19
150381	190.04	-0.17
150385	128.37	-0.13
150387	25647.94	83.95
150399	30110.23	52.79
150408	753.39	0.3
150410	461.06	1.35
150417	262690.19	99.17
150424	3414.17	19.85
150425	5627.25	19.46
150432	2401.54	17.51
150436	238.05	-0.75
150454	595.54	0.57
150457	566.76	2.44
150463	1185.17	10.31
150467	214.55	0.28
150469	94085.69	121.97
150470	269.38	-0.62
150476	568.37	0.62
150478	293.65	-1.05
150479	4018.62	15.21
150486	2780.83	8.32
150489	793.69	2.7
150494	544.26	2.3
150497	1487.17	3.98
150498	3483.43	4.62
150503	10916.17	38.32
150508	608.22	-0.49
150510	11485.73	45.95
150516	15401.82	49.56
150521	21805.32	71.57
150528	1082.73	7.41
150532	179.05	-1.16
150533	720.09	3.97
150534	19083.91	72.63
150535	5963	13.47
150545	414.98	2.65
150548	2064.26	9.85
150554	1955.34	10.56
150557	1350	7.24
150558	177.28	-0.27
150564	21629.46	39.93
150567	9063.33	30.94
150569	1667.7	3.73
150576	8541.8	31.7
150578	244.47	-1.54
150579	1170.8	4.96
150583	423.93	0.3
150591	10607.29	31.69
150592	292.52	1.18
150602	254.26	-1.45
150607	16120.34	50.11
150608	7871.31	27.37
150611	30554.02	75.58
150613	199.2	0.54
150616	2558.11	20.73
150620	471.83	4.62
150628	1345.84	4.17
150638	263.71	1.54
150646	314.66	0.17
150647	835.45	2.06
150652	485.34	2.59
150658	185.87	0.49
150667	15254.65	39.31
150670	18522.14	49.11
150673	5159.94	9.23
150681	743213.15	91.73
150684	3272.17	20.85
150693	212.68	1.06
150696	22873.4	66.11
150697	2454.99	7.9
150701	18059.88	49.51
150703	524.2	-0.26
150705	4758.9	34.35
150708	8039.91	36.41
150712	261.86	-1.06
150722	259.96	0
150727	18001.97	52.41
150733	162.27	-0.94
150739	109.85	0.87
150746	524.34	2.64
150749	3178.22	25.73
150758	1532.54	4.99
150761	1329.6	10.64
150768	10862.09	16.59
150769	4725.49	14.66
150776	12915.74	30.49
150785	1222.45	3.33
150786	917167.78	65.11
150787	363.64	0.91
150789	1177.12	7.15
150790	199.98	-0.89
150796	180.39	-0.13
150804	568.93	-0.09
150810	317.19	1
150811	3098.96	17.2
150812	227.18	0.34
150817	9713.24	49.43
150819	1263265.38	58.64
150820	140.12	0.98
150849	355.16	0.56
150853	113930.57	87.71
150855	311.43	-0.11
150864	942.04	7.19
150867	367.59	-0.53
150870	335.28	1.88
150872	3538.16	11.46
150873	3551.1	10.02
150885	8523.75	29.56
150887	237.3	-0.34
150889	318.29	-0.3
150891	40185.25	56.05
150893	2532.88	11.08
150895	999.13	2.23
150896	53459.99	73.22
150907	579.04	-0.27
150916	51377.17	92.1
150919	504.91	1.85
150921	9828.61	53.95
150924	18996.57	59.98
150930	216.02	-0.07
150934	2761.2	12.93
150942	400.06	0.59
150955	2507.12	9.39
150957	199.65	0.04
150962	1129.22	9.85
150963	24269.07	39.13
150965	2188.44	4.99
150981	285.84	-0.24
150983	45339.93	74.18
150986	1891.06	12.59
150996	29506.03	57.91
150999	93.9	0.83
151000	372194.89	93.47
151002	2599.09	17.53
151005	608.06	4.03
151006	367.32	1.17
151007	194.21	0.27
151011	149.04	-0.44
151014	863.2	3.9
151027	2275.4	15.4
151033	7866.79	48.36
151035	1520.63	5.15
151042	210.99	0.13
151043	145.93	0.88
151049	4195.52	25.65
151050	408.04	2.92
151054	449.18	2.05
151056	125.97	0.11
151060	3673.29	18.1
151061	9208.33	26.84
151062	1662.35	6.02
151065	356.28	0.76
151068	277.09	1.52
151071	8024.4	30.62
151072	6790.72	27.85
151074	10573.91	25.02
151076	3495.29	14.88
151078	726.77	3.39
151080	5280.48	26.28
151082	2380.08	23.84
151093	6618.14	27.6
151095	195.77	-0.6
151098	18026.25	44.1
151107	3011.95	11.31
151108	14221.12	30.19
151109	178.76	-1.06
151113	8078.32	34.16
151115	5711.89	21.92
151118	186.54	1.16
151125	278.16	-0.64
151128	1862.54	3.4
151130	4818.65	27.35
151133	8710.93	34.79
151134	5883.12	21.56
151138	167.7	-0.1
151139	565.64	2.3
151148	314.46	1.45
151149	492.04	-1.5
151150	4695.79	21.55
151155	322.45	1.12
151156	4408.55	16.46
151167	2813.32	11.77
151168	4451.85	19.52
151173	461.13	1.7
151174	830070.86	103.82
151175	2334.86	7.47
151186	190.13	1.02
151187	1695.01	12.09
151189	750.3	0.25
151191	5403.6	24.08
151192	238667.7	83.26
151195	559.63	2.1
151197	748.61	1.81
151198	14407.21	26.9
151200	5789.92	12.42
151216	271.65	2.8
151218	561.78	4.67
151219	1050.52	3.79
151221	25735.78	50.98
151231	1018.86	3.53
151259	141.42	1.03
151262	468.84	-1.29
151263	547.03	2
151268	2674.2	9.85
151294	1536.44	4.01
151302	226.23	1.41
151308	2255.32	8.37
151321	145.8	-0.21
151325	1331.64	6.64
151336	213.92	0.67
151341	6628.47	30.76
151348	285.86	0.33
151349	343.07	0.48
151357	404.33	0.37
151365	285.77	-0.73
151370	543.91	2.4
151377	6087.01	15.91
151381	1036.37	15.95
151386	6462.06	23.68
151390	224.89	0.23
151391	4116.39	36.13
151395	14659.13	29.9
151402	38134.83	64.99
151417	1486.73	5.69
151419	4117.09	15
151422	11556.47	42.92
151426	1113	2.8
151430	120.28	-0.12
151437	8409.29	57.67
151439	8565.31	34.39
151440	2760.15	17.53
151446	370.48	-0.74
151462	357.17	-0.24
151463	2736.57	2.34
151469	2246.85	14.67
151472	3363.87	10.44
151474	20903.95	66.93
151475	214.06	-0.26
151476	42829.52	75.51
151483	5890.74	27.34
151484	6158.88	22.14
151487	297.75	0.62
151488	73.43	-0.74
151497	290.51	-0.53
151502	567.99	2.02
151510	78969.13	86.48
151514	18578.7	101.51
151523	284967.56	113.18
151525	240.95	-0.92
151529	5721.81	34.47
151530	915.29	5.59
151531	4936.67	22.62
151532	6320.26	25.28
151544	140.6	0
151549	43689.77	66.47
151550	2978.33	10.57
151559	2353.63	9.36
151560	257.08	0.5
151575	544.52	2.05
151579	25791.38	72.49
151582	177.95	-0.27
151599	267.52	1.06
151600	11580.53	33.46
