Reporter Identifier	VALUE	S_N_P/4a-1_OKhymenets_220905
194118	321.65	0.64
194124	33494.56	74.13
194134	104575.02	87.89
194135	198.69	-1.63
194139	2443.21	5.08
194140	90.43	0.9
194142	6840.9	21.5
194146	3078.05	22.77
194161	1809.68	7.15
194165	480.21	1.46
194168	458.59	-0.7
194171	1539.25	8.41
194177	322.73	-0.03
194179	1696.25	6.54
194184	637	1.34
194188	205.93	0.51
194196	3783.51	9.58
194202	1007.09	6.36
194205	353.22	1.28
194210	690.4	1.88
194211	368.82	-0.34
194212	5044.47	16.6
194214	1655.91	8.92
194221	12286.88	13.95
194223	2803.56	29.13
194242	2177.44	4.65
194243	99036.31	63.32
194249	142.52	-1.69
194263	4291.05	12.53
194266	6096.54	15.19
194271	1341.19	3.7
194279	942.43	3.23
194281	134.63	-3.76
194282	8459.44	27.94
194286	3046.45	12.6
194293	2206.75	5.25
194295	826.43	4.91
194298	266.1	-1.78
194299	3177	17.27
194307	250.43	0.64
194314	632.91	2.79
194317	701.47	2.96
194318	20700.63	44.57
194320	1198.55	4.44
194321	1309.53	5.43
194325	23134.68	56.32
194326	19895.88	37.55
194327	66030.66	19.03
194328	235.93	1.83
194339	1686.19	10.22
194340	1266.68	3.58
194346	62172.45	73.4
194352	7577.38	31.67
194353	22096.06	36.88
194365	2366.58	9.38
194368	5123.65	11.83
194369	2161.47	8.27
194371	6768.58	28.62
194377	513.41	0.34
194378	923.45	-0.62
194382	823.11	2.81
194386	528960.71	73.97
194394	1559.05	4.01
194399	13672.42	35.18
194409	5812.54	22.67
194410	351.15	-0.2
194412	10838.47	36.02
194413	266.8	0.68
194416	7611.91	30.08
194422	348.34	-0.29
194423	7376.76	21.77
194430	85119.6	47.68
194432	778.12	1.86
194433	392.19	3.13
194434	2390.05	3.42
194437	725.98	1.63
194440	2191.51	17.95
194441	1480.94	9.16
194445	207.76	-0.67
194447	3842.05	14.63
194455	1999.46	3.66
194460	72419.07	105.22
194463	35031.31	72.41
194466	55.39	1.1
194470	161.81	-0.83
194477	1272.55	3.7
194488	12263.89	44.48
194489	64628.81	57.77
194493	4833.32	13.08
194494	779.7	3.51
194496	14283.83	56.84
194498	172.02	-0.06
194502	8350.72	8.56
194512	8737.48	20.35
194517	1627.43	7.17
194521	2787.29	4
194526	271.66	0.81
194528	3499.87	4.24
194530	380.11	0.24
194532	166390.19	107.09
194541	5913.05	24.3
194546	243.41	0.62
194547	3157.72	13.55
194554	20386.15	37.36
194563	21090.29	60.37
194565	2333.04	6.39
194567	780.26	3.49
194568	2931.13	7.61
194575	765.45	4.94
194586	181.42	-1.53
194589	12385.54	46.91
194597	6687.81	36.55
194600	3374.83	18.54
194601	507.78	2.13
194602	230.57	-0.26
194605	3593.79	13.95
194609	262.89	-0.2
194612	237.28	-1.61
194620	352.19	-0.29
194621	270.78	0.61
194623	366.54	0.19
194628	263.25	-0.74
194633	1721.86	5.82
194637	24942.51	61.81
194638	161.92	-0.96
194641	242.49	-0.34
194644	139299.7	117.04
194647	1419.06	3.17
194654	1131.05	4.24
194658	489.12	2.22
194660	3884.2	10.04
194678	289692.11	105.08
194679	1747.94	6.09
194682	400.89	2.2
194689	82387.6	77.59
194691	8302.41	22.57
194695	189.28	-0.13
194697	483.81	0.85
194700	14534.53	37.96
194708	3579.2	10.77
194709	741.24	2.38
194710	9641.68	26.87
194717	362.37	0.67
194721	12952.93	11.01
194724	2066.62	0.37
194727	1465.18	1.8
194729	1031.23	6.61
194736	2773.88	7.98
194737	6639.53	26.98
194752	267.68	-0.52
194763	9437.73	16.36
194776	9603.27	38.73
194779	24070.42	55.88
194782	90419.19	69.18
194788	8537.12	36.52
194802	821.8	2.16
194804	292.13	1.26
194805	12916.82	31.93
194807	8710.5	31.24
194808	335.25	-0.54
194820	61.94	-0.99
194821	4174.51	17.02
194823	4542.76	21.69
194837	316.37	0.82
194845	647.66	1.73
194856	205.53	-1.78
194858	603.41	0.11
194861	14884.55	38.12
194869	431.57	-0.39
194871	11492.33	23.2
194873	2724.31	10.19
194874	363.6	1.49
194883	2445.98	9.02
194888	212.59	0.72
194890	11092.27	26.16
194891	231.77	0.69
194900	9936.37	22.89
194902	156.65	-1.97
194908	11929.24	30.49
194909	102.98	-0.57
194923	612.08	2.34
194924	378.86	0.41
194925	11711.9	46.11
194927	138925.91	109.46
194936	5493.82	12.89
194940	556.64	-0.52
194941	217.56	-1.74
194945	2043.02	4.88
194946	4301.43	12.86
194950	306.14	-0.42
194952	784.35	4.9
194955	241.11	-0.19
194964	651.52	1.36
194975	243.2	-0.74
194978	1863.31	8.69
194980	30760.23	51.31
194986	307.85	-0.41
194988	7265.48	21.45
194997	234.98	-2.71
195002	328.41	-3.37
195004	2280.92	6.59
195021	34599.34	60.55
195022	683.21	1.76
195026	9045.61	40.05
195028	209.35	0.77
195031	219.05	0.48
195035	277.33	0.66
195036	1185695.51	106.37
195039	275.4	0.48
195040	158.27	0.88
195042	25094.4	2.57
195045	2521.63	-0.44
195064	2519.4	4.8
195072	167.33	-0.41
195075	1821.71	5.36
195078	365.76	-0.29
195079	360.25	-0.94
195082	3312.66	8.89
195083	528.62	-0.13
195090	6419.95	22.39
195097	3740.26	17.13
195105	3515.11	8.87
195114	1944.36	10.16
195121	701.19	3.32
195130	285.45	0.01
195131	2863.22	10.64
195132	3136.2	16.03
195134	3806.63	27.44
195141	343.87	0.26
195142	1714.41	4.31
195150	193.58	0.04
195159	170.09	-0.2
195161	160148.2	65.75
195167	22659.84	50.77
195175	491.92	-0.45
195177	14418.03	76.27
195179	24998.91	28.41
195188	192.33	1.8
195189	16459.44	54.41
195192	1587.02	2.7
195205	414.76	-0.67
195207	239.23	-0.08
195213	996778.41	75.96
195215	819.78	3.35
195222	310.24	0.84
195226	4007	12.95
195241	1089.99	3.03
195255	6132.65	12.5
195263	6946.05	18.03
195267	2209.32	6.75
195276	681.06	-0.35
195277	141.43	-0.52
195281	4990.91	17.79
195288	3643.17	5.34
195290	3051.06	2.54
195291	18884.92	25.11
195297	422.81	1.39
195299	222.04	0.11
195304	5232.5	10.25
195306	3111.54	13.77
195310	47589.48	104.96
195326	457.81	1.53
195331	1658.04	12.7
195332	11194.63	31.16
195336	312.58	-0.07
195337	10954.07	44.39
195339	1479.4	1.34
195340	89417.7	87.32
195352	4834.08	13.5
195365	3412.1	15.71
195385	3362.85	1.46
195390	119034.11	54.3
195404	192.06	-1.08
195416	76170.63	81.97
195432	263.54	-0.57
195445	148.31	0.64
195450	4056.44	14.07
195455	22993.19	67.85
195456	1240.24	3.76
195457	24788.85	74.74
195458	443.34	0.48
195463	10001.69	18.97
195464	11377.22	27.44
195465	865.74	2.3
195469	5772.85	14.34
195478	3055.62	14.24
195484	664.05	1.46
195490	5035.43	13.08
195495	346347.09	98.65
195497	28252.68	44.26
195499	795.08	6.09
195500	475.69	1.55
195505	6869.62	18.63
195508	8285.31	26.53
195515	8868.52	29.31
195519	532.41	1.38
195525	15203.22	17.67
195528	1686.2	6.68
195535	697.89	3.15
195536	3871.46	19.56
195541	1306.38	4.34
195542	324.29	0.52
195544	1008.28	3.38
195553	3908.37	22.3
195561	786.1	4.25
195562	2557.02	11.71
195567	766.3	4.56
195568	260.86	-0.47
195571	218.88	0
195577	94405.92	86.77
195578	825.54	3.28
195581	2266.73	5.49
195584	38300.44	77.42
195587	2707.06	11.02
195598	231.2	-3.23
195622	3328.72	14.93
195624	4472.03	16.45
195631	726.82	3.65
195641	209.71	0.27
195643	13011.36	26.92
195644	1781.52	1.85
195645	196162.06	120.96
195648	108696.06	71.66
195655	1645.07	3.35
195657	3615.32	22.23
195659	959.54	4.61
195671	17497.12	62.09
195683	2617.47	24.66
195690	1602.24	10.51
195693	20090.85	59.45
195696	3933.34	24.52
195702	1483.57	11.47
195704	20461.97	60.06
195707	449.67	0.3
195709	2110.25	5.14
195717	260.53	-1.54
195718	361120.15	58.25
195726	33375.91	61.35
195731	282.13	0.52
195742	442.02	0.73
195743	1836.82	5.81
195748	1754.29	8.61
195751	8074.29	57.97
195753	3984.71	3.36
195754	392.56	-0.32
195756	607.89	-0.63
195759	815.9	6.1
195764	1326.76	2.67
195766	1957.06	2.53
195769	158.29	0.09
195776	3916.5	12.32
195779	181.75	-1.25
195780	119952.27	85.13
195785	262.39	-1.65
195786	4373.93	17.76
195788	7998.1	39.27
195804	500.08	2.65
195806	371.71	-2.79
195809	341.66	-0.83
195820	43749.38	79.89
195821	7592.1	23.13
195828	337.82	-1.23
195829	611.27	2.82
195838	3754.24	3.69
195840	983.22	2.3
195841	30912.73	96.19
195853	249.33	-2.05
195854	338.28	-1.17
195860	941.5	2.13
195865	3801.6	11.11
195867	259.55	-0.47
195870	21321.1	48.16
195871	3934.05	18.82
195875	1090.21	4.79
195881	9862.99	54.09
195885	168.48	0.86
195887	1105.71	5.04
195893	314.47	0.54
195908	264.55	1.49
195916	270748.35	84.42
195923	205.65	-0.69
195929	3178.08	9.18
195937	192.19	1.32
195953	557.01	-0.89
195955	64448.07	67.24
195957	5724.29	8.02
195958	20234.24	38.76
195966	10176.74	29.57
195976	7036.02	15.16
195982	1818.42	3.99
195986	375.11	-2.04
195988	1570.94	1.5
195989	13701.75	47.63
195994	3680.43	5.22
195995	299.64	0.43
195997	16989.23	15.22
196002	9961.18	40.03
196004	283.76	-0.38
196008	2114.33	11.87
196014	1656.47	17.54
196021	2140.09	10.42
196022	3132.85	4.82
196031	3118.26	18.78
196037	89.19	-0.82
196056	7197.03	9
196072	1292.6	7.08
196076	5132.58	48.1
196079	343.09	0.26
196081	142553.8	86.79
196088	87774.02	127.72
196095	40163.37	18.77
196096	196.8	-1.6
196102	2620.52	9.45
196105	1592641.18	65.31
196106	270011.18	76.08
196110	3112.49	13.03
196111	1245.05	7.87
196116	4361.98	12.25
196117	710.09	3.28
196119	972.31	4.58
196121	603.72	0.35
196127	542.75	2.87
196129	630.67	2.2
196135	1282.17	2.05
196137	295.09	-0.02
196138	1052487.74	53.65
196141	836489.74	125.38
196146	2511.45	4.81
196154	997.52	2.87
196156	553438.35	82.33
196157	113.58	-3.02
196162	8877.25	38.98
196168	5667.41	13.5
196171	6761.29	18.54
196184	5617.15	19.32
196187	1113.11	1.28
196192	3591.43	21.84
196199	1758.8	6.27
196212	215.21	0.47
196221	859.78	2.92
196233	12328.09	49.26
196248	1204.83	2.6
196253	10141.82	14.94
196256	409.69	0.59
196262	1931.52	3.52
196263	3990.5	13.84
196272	131.95	-1.01
196273	809.28	4.19
196274	923.4	3.66
196277	478.07	2.03
196280	1934.87	2.63
196281	29669.11	35.57
196286	836.12	1.9
196289	695.81	2.14
196290	2378.89	13.6
196296	24537.82	6.24
196297	5947.6	20.07
196301	298.47	1.19
196303	4134.3	17.89
196304	1416.71	4.53
196305	694.91	5.47
196306	1034.38	0.84
196309	2265.06	5.28
196310	6517.39	15.87
196316	260.74	-1.58
196317	182.9	-1.17
196325	331.91	0.7
196334	298.2	1.12
196342	223.98	-0.87
196345	257.61	-1.19
196370	223.9	0.88
196373	389317.25	127.09
196376	1530.22	4.92
196385	17069.8	37.13
196388	421.65	0.57
196392	823.2	3.16
196397	641.47	2.14
196401	885.95	2.52
196404	5717.3	20.71
196405	24408.89	57.13
196409	301341.71	105.32
196411	433.87	0.95
196412	8805.89	18.57
196417	2434.46	6.42
196426	3923.05	14.5
196427	33657.63	71.75
196434	518.63	2.54
196441	2532.76	15.83
196448	187336.75	71.74
196451	1074.46	3.65
196452	191.45	0.72
196461	33255.58	56.65
196463	467.47	-1.2
196466	180.26	-1.59
196467	518.09	7.1
196469	5489.97	9.3
196472	2720.77	9.19
196478	972.24	3.08
196482	2736.05	1.75
196485	282.31	1.67
196493	398.67	-0.79
196494	663043.75	83.43
196521	1079.93	3.68
196523	27468.76	58.72
196524	1537.65	9.44
196532	39887.26	64.97
196533	24485.12	54.89
196536	284.72	-0.43
196537	446.51	0.85
196539	1200.26	4.16
196543	1237.23	3.46
196546	253.82	0.03
196556	1121.8	4.28
196557	182.33	0.71
196566	9756.51	28.02
196577	226.03	-0.71
196578	447.84	-0.61
196588	907.47	2.25
196590	3639.74	17.87
196591	13432.77	30.77
196593	4583.64	16.33
196595	1046.31	6.59
196599	8346.93	32.38
196607	698.82	1.21
196612	3577.57	8.72
196613	778.87	1.37
196622	505.17	-0.56
196624	216.82	-0.68
196630	601.64	3.49
196631	199.85	-0.39
196634	83109.43	85.22
196635	3488.86	24.04
196639	8582.95	31.01
196641	375.47	0.07
196645	525.68	0.61
196649	480.87	1.64
196650	2923.94	3.96
196654	8199.57	30.18
196657	2479.82	11.17
196658	226.44	0.89
196662	140.68	-1.55
196668	10793.59	58.49
196671	5621.06	16.55
196674	2397.07	10.7
196687	1145.4	0.28
196688	412.48	1.65
196689	5586.11	16.02
196692	5250.43	20.08
196695	53229.76	63.3
196699	10420.03	27.34
196700	2803.56	6.79
196711	39521.97	39.32
196722	636.4	1.91
196735	1810.25	9.28
196741	352.21	-0.66
196742	426.12	-0.89
196743	330.59	-0.25
196744	2641.9	9.98
196745	3757.55	17.58
196749	1858.87	14.93
196765	34418.15	81.16
196770	342.45	-0.28
196777	636.43	2.94
196790	868.05	2.93
196792	2309.93	6.68
196795	615.49	1.84
196805	287.9	0.15
196811	469.34	4.91
196815	138.55	0.62
196826	8059.74	29.06
196827	66897.84	60.56
196828	2997.52	12.02
196849	9977.24	32.93
196851	3327.67	18.91
196852	2251.93	21.45
196854	463.64	2.94
196856	2374.72	13.83
196864	950.46	1.08
196867	131.93	-1.94
196870	415.35	0.85
196875	2620.09	9.97
196876	7565.45	29.13
196884	270.11	0.93
196885	638.26	2.24
196887	1146.22	6.92
196889	1089.89	0.42
196891	12058.05	35.78
196893	156854.72	84.9
196899	6014.15	22.12
196901	1255.43	2.8
196916	1194.85	3.76
196924	511.85	1.48
196925	15129.15	34.43
196933	355.9	1.38
196936	523.45	0.42
196940	618.82	0.85
196942	332.72	1.2
196944	233.18	-1.64
196948	1483.31	3.04
196950	2376.39	10.76
196957	209.54	-1.09
196961	602.04	0.23
196962	11136.2	53.36
196972	3219.38	13.65
196976	1380	3.14
196981	160.64	0.37
196991	4564.17	20.37
196992	2007.36	5.8
196999	17190.28	53.59
197007	1265.28	4.96
197008	16090.07	23.2
197013	15867.59	55.76
197020	1163	5.13
197030	4648.93	19.41
197032	19569.33	67.33
197038	421.08	3.34
197044	3944.95	9.93
197053	593.61	0.52
197056	2598.91	2.4
197061	94698.34	92.74
197063	8851.32	29
197073	6630.43	42.78
197075	297.81	0.71
197078	14916.93	27.2
197081	8752.43	36.78
197090	641.92	-0.79
197093	3543.56	7.97
197105	5386.57	20.86
197109	12715.57	52.96
197110	3200.3	10.2
197113	2397.26	2.33
197118	332.99	1.53
197119	224.69	0.55
197126	4549.03	8.99
197127	47102.5	34.33
197129	332.8	1.5
197133	636.48	3.4
197134	356.97	1.53
197140	8622.14	29.95
197151	2318.53	0.3
197155	178608.19	100.24
197165	290.75	1.22
197166	8045.57	17.06
197167	653.76	3.97
197171	308.17	-0.58
197177	9600.48	56.92
197179	56714.15	69.71
197182	30956.99	53.31
197185	148201.71	86.24
197186	1159.53	4.25
197187	414.49	-1.49
197200	202.83	1.31
197203	323.35	1.35
197208	478.11	2.14
197216	2032.31	4.51
197221	9736.13	48.43
197227	489.51	0.49
197230	7169.77	30.84
197231	3994.47	15.35
197232	6454.49	3.52
197238	172723.27	112.61
197242	3331.78	17.29
197243	52.37	0.8
197244	1107.55	5.58
197249	2932.65	8.29
197251	6067.29	18.4
197253	13305.5	35.67
197256	511.06	0.52
197260	730.83	2.18
197265	1052.07	4.33
197266	3140.92	12.33
197267	1126403.97	113.47
197272	209.29	-0.56
197282	3097.27	5.87
197294	379.99	0.33
197299	5548.98	5.66
197310	13926.85	20.17
197319	2607.77	6.16
197325	183.79	0.4
197326	1156.92	4.97
197327	15700.73	36.3
197329	438.38	0.91
197333	15306.91	37.41
197340	1087435.97	96.97
197341	405.89	2.27
197348	5373.67	13.58
197351	907.78	3.29
197353	215.2	0.33
197357	574959.2	55.9
197361	591.46	-1.07
197363	271.85	0.14
197364	426.96	1.86
197371	1142.76	3.85
197378	67663.01	55.93
197381	4137.96	22.4
197392	10272.74	25.71
197394	6888.81	17.7
197396	198.52	-0.05
197398	484.41	1.6
197400	332.47	-1.13
197404	1069.92	8.13
197406	1136.91	4.59
197408	196.27	-0.24
197413	29635.02	70.72
197423	4078	8.99
197431	409.73	0.76
197447	740.36	-0.07
197450	137.66	1.31
197452	634.52	2.54
197453	970.01	3.85
197455	396.55	1.66
197463	887.8	2.51
197464	1876.37	10.77
197470	83455.56	64.14
197479	1286.43	8.98
197485	70.16	1.17
197486	4464.26	11.55
197488	615.34	3.92
197491	17741.14	14.69
197493	235.32	-0.77
197496	1520.9	6.26
197499	1755.44	5.52
197507	1088.23	2.91
197513	75265.54	60.82
197519	64300.27	93.15
197520	11653.63	52.13
197522	3719.42	10.99
197531	213.65	0.49
197533	380.57	-0.4
197538	7220.73	21.67
197543	9595.84	56.79
197572	470.11	-1.27
197578	907.6	1.63
197580	48213.69	47.44
197584	4899.21	17.16
197586	12249.06	62.96
197592	236.55	0.95
197593	201.13	1.1
197595	474.5	0.52
197608	259.63	0.64
197613	2097.01	5.3
197614	1061.04	4.76
197622	879.45	6.47
197624	13352.39	30.44
197627	21585.71	37.87
197632	74154.57	85.91
197639	3256.46	7.33
197642	694.37	-0.69
197643	399.25	1.17
197645	3520.68	7.81
197651	266.7	1.14
197652	6475.89	25.08
197666	1015.6	2.83
197668	18381.91	88.5
197676	2989.39	13.06
197684	10446.14	24.53
197685	855033.02	75.59
197686	341.99	1.11
197691	3164.91	16.31
197694	463.05	0.36
197699	1930.04	0.74
197703	417.9	1.39
197713	16867.2	36.67
197714	474.49	0.09
197724	497.78	-0.64
197726	80908.89	55
197727	4191.86	-0.01
197731	23435.97	47.8
197739	3834.57	12.23
197746	8113.75	24.17
197749	1577.15	5.71
197751	2324.55	11.16
197752	5453.5	8.54
197753	6635.78	10.14
197762	439.96	1.16
197765	507.99	-0.6
197767	297.54	0.75
197774	182.82	-0.85
197776	828.68	4.98
197782	10543.52	19.79
197783	730.91	3.06
197797	1591.16	4.22
197798	2836.85	13.11
197801	86696.03	56.14
197807	336.48	1.5
197808	31208.3	8.93
197815	849.36	1.85
197824	1602.14	10.59
197830	3582.49	11.48
197832	8892.85	19.11
197833	723.18	2.59
197839	71713.06	78.16
197846	386.11	0.78
197852	32648.81	82.04
197856	335.18	-0.22
197857	50539.66	58.66
197864	4683.36	23.84
197878	2204.36	0.6
197886	695074.79	91.37
197890	4811.65	20.76
197895	494050.2	74.37
197896	448.35	2.96
197906	886.9	5.59
197907	363.86	1.95
197913	437.51	1.79
197915	605.26	2.36
197925	6973.39	19.81
197929	28684.26	56.47
197936	1456.33	3.71
197940	335.93	0.51
197942	7127.81	17.38
197950	1555.83	0.86
197958	3462.16	27.14
197962	6511.31	16.99
197968	210.77	0.96
197970	621.25	-1.49
197985	797.59	1.07
197987	179.4	-1.04
197989	22062.99	52.18
197993	6562.11	31.01
197996	11243.67	66.1
197999	465.47	1.73
198005	1426.63	1.38
198011	409.93	0.49
198016	520.17	-0.13
198017	316.21	1
198023	235.35	0.16
198039	158.96	-0.2
198050	1578.69	5.11
198054	2260.59	8.77
198055	629.91	2.28
198067	3680.8	23.21
198082	771.51	3.17
198084	5950.48	13.69
198091	603.25	0.2
198092	395.9	1.52
198093	28264.65	61.89
198096	502.97	-0.57
198099	34527.6	72.54
198106	635.35	2.86
198123	234.44	0.42
198133	427.96	4.09
198139	585.64	0.3
198143	344.03	0.33
198144	392.15	0.04
198147	19997.63	21.74
198148	261.81	-0.3
198154	8227.2	27.76
198155	628.19	1.58
198164	289.76	-0.9
198165	2255.28	7.58
198178	4635.21	11.27
198197	374.69	0.12
198198	756.68	6.95
198200	1202.26	1.14
198202	6608.4	14.46
198222	949.84	2.99
198223	766.08	-0.53
198229	513.63	2.78
198232	7408.95	28.98
198237	334.07	0.46
198244	1032.77	5.59
198246	1208.68	0.61
198250	397.97	1.82
198252	543.41	1.7
198262	378.36	0.73
198265	630.15	0.58
198267	199.14	-0.22
198277	30204.72	68.42
198293	836.87	2.03
198298	15216.68	25.03
198301	540.88	3.19
198305	1211.26	5.69
198312	3724.54	14.96
198313	2689.15	5.82
198314	6997.14	30.77
198315	8088.56	35.37
198317	683.12	3.38
198318	67684.38	51.76
198319	2058.19	8.23
198323	815.46	2.98
198324	3359.14	7.86
198328	550.85	-1.62
198329	542.01	3.02
198332	216.03	-1.67
198336	221.19	0.41
198344	131.06	-0.76
198345	1951	7.14
198348	271066.59	89.41
198350	12754.78	50.06
198352	38769.22	76.77
198355	435.27	-0.06
198356	11391.61	23.8
198363	397.87	2.88
198365	325.77	1.45
198370	1732.43	1.72
198371	388.27	-1.09
198375	425.69	-0.48
198384	37012.32	86.05
198390	4135.37	12.36
198391	22269.96	67.79
198392	273.32	0.91
198395	1470.44	8.48
198397	337.68	0.64
198399	147.48	-0.72
198405	3928.54	31
198419	15901.43	43.97
198420	15933.72	38.72
198421	23495.59	47.25
198422	1197.39	12.39
198424	304.79	1.16
198427	10566.77	30.93
198428	63612.65	91.22
198434	215551.09	113.56
198439	2643.87	8.87
198456	241.76	-0.09
198464	751.99	2.01
198470	274.78	-0.76
198472	69464.54	92.08
198473	481298.22	53.08
198479	3715.84	4.73
198483	144.4	-0.29
198486	75299.91	87.56
198488	1455.7	7.92
198492	1397.95	7.95
198499	10903.52	40.64
198510	3497.66	24.92
198514	857.37	3.48
198528	200.92	-1.54
198534	687.94	2.01
198536	162.26	0.88
198543	842.84	2.94
198544	3109.11	7.89
198548	18431.73	52.58
198553	332.97	1.51
198554	334.94	0.26
198558	19474.44	39.76
198568	263.39	1.46
198574	123.43	0.73
198575	29595.41	70.95
198576	4611.81	10
198581	75838.24	104.96
198586	129603.37	65.02
198592	1723.11	3.06
198593	1237.16	6.19
198595	770.65	3.5
198598	483.72	1.53
198603	353.51	2.51
198606	177.77	0.16
198607	217.63	1.15
198609	373944.19	92.25
198610	12773.9	50.98
198621	3922.3	7.58
198623	655.23	-0.93
198628	1784.98	9.35
198629	504.19	-1.91
198630	999.47	4.2
198631	9304.11	63.21
198636	68336.83	73.11
198638	358.11	1.44
198642	232.58	0.38
198650	209.36	0.55
198651	54826.91	67.77
198659	26809.39	51.45
198663	388.23	2.32
198664	192.97	0.48
198666	331.53	0.18
198670	8181.09	43.74
198705	16871.67	49.97
198707	2107.89	6.29
198709	9071.65	33.29
198714	22698.07	16.96
198718	54869.08	62.88
198723	300.37	1.46
198725	275.57	0.68
198728	811.53	1.88
198729	454.79	1.48
198737	40930.65	76.15
198746	640.91	2.53
198749	2635.2	6.92
198750	453.08	0.73
198762	133668.49	84.84
198781	333.91	0.59
198784	41676.21	86.6
198791	244.45	0.02
198804	428.66	-1.33
198809	416.21	1.91
198811	78168.82	84.93
198813	932.93	4.47
198822	178.93	0.59
198823	1040.1	-0.48
198837	2634.01	6.84
198839	13216.12	29.53
198841	913.91	2.12
198842	1899.79	7.12
198846	4326.06	12.92
198848	1000.17	8.07
198852	177.97	-1.22
198853	278.42	0.72
198858	2040.68	10.06
198859	13782.81	41.88
198864	216.74	-0.15
198872	710.83	1.65
198878	5425.94	13.52
198880	250.39	4.07
198882	1586.76	3.13
198888	1630.79	6.06
198893	313.31	-0.24
198904	331.26	-1.22
198911	54797.42	82.47
198926	193.33	1.29
198928	5728.95	22.97
198929	849.2	3.85
198948	411.79	0.27
198949	904.1	6.94
198953	382.62	1.58
198956	159.44	-0.3
198965	32161.6	87.8
198967	378.57	-1.84
198968	16278.49	33.32
198970	2735.22	7.35
198974	247.89	-0.61
198978	238.79	0.49
198981	70104.07	67.11
198982	192.26	-0.42
198983	593.03	0.17
198984	38453.9	67.49
199001	314.18	1.41
199005	1987.72	9.16
199007	964.4	-1.1
199018	326.61	3.25
199020	4748.05	9.51
199021	275.75	0.86
199024	274.75	0.29
199028	248.08	0.42
199029	195.12	-0.1
199042	3273	8.41
199044	132.15	0.28
199050	476.44	-2.29
199058	217.49	0.81
199059	7645.32	16.06
199062	159.82	-0.7
199064	764.17	2.63
199065	322.05	-0.46
199066	9169.72	31.85
199067	294.84	0.88
199070	6091.49	18.32
199074	198.65	-0.3
199093	322.6	2.55
199094	893.13	2.49
199099	2754.01	5.58
199105	224.61	-2.62
199106	4079.62	12.28
199107	849.89	3.04
199112	1139.74	0.44
199113	10603.48	52.21
199115	620.33	2.28
199117	765.02	0.19
199118	13831.88	21.8
199121	13865.16	38.55
199122	303.69	-0.72
199127	13798.14	45.57
199139	371.32	1.34
199145	33189.48	78.72
199160	1200.3	9.08
199168	850.1	2.99
199169	41964.95	65.41
199170	57874.3	94.45
199180	2180.18	3.13
199182	23873.37	78.72
199183	1358.35	7.59
199189	221.23	1.23
199193	223.5	0.5
199201	4163.79	12.41
199204	3826.65	24.86
199205	1024.49	6.13
199212	938.18	1.42
199213	369.9	0.73
199219	508.07	0.78
199221	395.37	-0.01
199225	295.32	-2.32
199228	436.55	-1
199239	289.38	0.43
199241	10422.5	51.74
199242	6763.36	14.91
199244	1717	7.84
199251	229.02	1.9
199254	142.91	0.86
199263	381.88	-2.33
199267	390.44	0.99
199269	1884.14	8.35
199270	5614.18	6.57
199278	220.98	-1.15
199279	1452.31	1.04
199290	1154.98	4.26
199291	1292.44	4.32
199302	349.75	2.04
199303	1266.55	4.92
199305	9425.06	31.55
199310	5842.58	39.72
199316	5082.03	13.81
199323	763.07	2.89
199327	1046.47	6.05
199334	553.89	-0.06
199338	292.02	0.84
199343	337.96	-1.03
199358	2574.87	10.47
199360	59943.32	78.3
199363	1092.52	0
199364	24333.45	61.05
199368	361.32	0.56
199369	721559.99	88.06
199375	680.3	-0.15
199376	274.17	0.25
199385	5688.07	9.7
199386	369.52	1.65
199389	3837.59	14.99
199390	222.11	-0.22
199392	1025.46	3.39
199393	491.58	0.51
199394	624.07	-1.04
199399	375473.89	113.77
199400	5801.71	24.07
199401	273.78	0.52
199411	16943.35	51.68
199423	864.65	4.01
199428	9299.4	57.68
199444	1073.63	3.66
199449	6887.62	16.34
199459	6352.94	27.7
199461	261.95	1.97
199467	456.37	0.55
199473	235.55	-2.22
199474	594.61	-2.03
199475	591.92	0.23
199477	496.6	0.18
199478	205.51	-1.18
199487	321.92	1.5
199488	343.06	0.51
199490	42512.27	86.87
199491	42479.84	59.67
199492	11197.53	48.64
199498	669.12	2.25
199502	3101.39	9.16
199506	10907.42	4.73
199511	539.68	2.2
199513	36452.33	48.66
199514	755.18	2.89
199525	611.37	1.58
199528	435.06	0.88
199535	4207.95	29.93
199555	236.68	-0.12
199557	5456.17	11.48
199558	238.86	-1.68
199566	501.17	2.09
199568	195.78	-1.09
199570	7373.84	20.22
199571	483.68	1.14
199580	239.31	0.26
199582	3330.28	17.16
199584	12043.1	32.34
199586	4258.58	19.91
199589	1245.92	3.3
199590	1061.33	2.66
199592	4202.89	11.13
199603	9233.19	49.92
199605	2523.46	5.35
199611	370465.11	140.07
199615	2769.29	12.9
199617	1166.8	2.43
199618	473.98	1.05
199623	3192.74	8.05
199627	816.88	2.95
199633	9904.49	40.48
199635	43695.69	74.35
199638	52493.37	82.67
199641	124.31	-0.81
199643	14464.71	29.59
199655	4317.49	21.26
199658	1497.27	6.66
199662	158.95	0.54
199669	604.56	3.85
199673	2221	5.39
199676	1223.94	1.53
199679	1974.9	6.1
199682	377.93	-0.01
199683	14774.36	45.83
199689	197.06	0.02
199692	316.8	1.35
199702	1905.51	9.65
199704	773.49	3.18
199705	753.88	5.54
199710	1097.24	0.73
199711	1347.31	6.48
199719	9411.84	35.26
