Reporter Identifier	VALUE	S_N_P/4a-2_OKhymenets_220905
139856	165.34	-1.06
139858	386.68	-0.89
139859	2199.27	16
139861	623.25	4.76
139862	16603.46	63.31
139868	274.06	-0.88
139869	1505.04	5.29
139871	523.42	0.45
139874	546.88	2.8
139875	1627.55	9.6
139876	872461.76	107.55
139877	564.06	0.41
139878	242.28	1.43
139881	11830.02	8.22
139887	385.37	1.82
139888	187.36	-2.78
139889	838.32	3.55
139892	946073.64	48.95
139900	333.81	-1.33
139901	666.83	4.84
139906	437.58	-0.5
139912	2285.25	15.59
139922	992.26	3.93
139923	662.85	1.21
139930	948.24	5.8
139945	223.36	-1.22
139956	657.12	3.71
139957	1193.53	3.87
139959	108.05	-2.08
139964	2393.71	8.15
139967	7926.33	50.07
139972	762.99	1.91
139973	2568.52	2.8
139975	208.9	0.18
139980	168.95	0.81
139986	778.41	2.84
139996	272	0.62
139999	28236.89	67.16
140007	11444.01	13.13
140015	401.22	0.73
140019	109748.38	80.26
140022	354.62	0.18
140040	552.88	5.16
140044	2229.17	7
140047	778.21	2.43
140053	968.5	2.02
140054	337.59	1.79
140057	6854.69	22.83
140069	141.46	-0.77
140076	5274.63	27.07
140087	1235.2	4.77
140091	339.21	1.84
140095	5764.52	30.34
140100	10310.75	31.85
140109	12233.27	8.39
140114	6953.13	44.37
140124	230194.67	41.77
140129	1191.7	10.19
140133	6055.34	25.1
140135	11817.23	30.57
140136	3870.66	20.33
140148	319.57	0.77
140164	136159.03	70.84
140170	306.01	-0.81
140183	264.66	0.96
140187	152.33	-0.91
140197	16241.42	38.02
140209	5743.88	15.14
140210	119.04	0.74
140215	2353.4	5.13
140219	306.44	1.47
140221	610.27	0.57
140222	112.85	0.83
140226	193896.49	69.89
140228	382.98	4.64
140231	310.47	1.54
140233	486.25	0.58
140235	850.05	1.74
140242	12041.39	48.8
140250	374.2	3.35
140253	513.18	0.76
140257	1727.45	9.83
140258	448.78	2.09
140262	416.8	2.66
140272	1626.87	11.15
140274	836.42	3.78
140275	374.48	3.09
140284	189.69	-0.15
140293	602.32	-0.11
140313	143975.81	115.09
140314	3410.83	21.73
140316	1465.13	5.35
140319	658.89	1.55
140323	234.6	0.42
140324	8835.68	32.59
140333	701.8	5.53
140335	131.54	-3.26
140336	9945.87	30
140341	221.7	3.54
140350	3944.82	11.45
140355	199.44	-0.04
140357	1642.11	10.04
140363	191.2	1.35
140364	462.84	1.96
140373	232.73	1.27
140378	171.02	0.13
140382	3805.59	20.87
140385	9993.37	44.43
140390	445.43	3.76
140397	816.48	2.37
140401	781.67	-0.89
140402	185.93	0.31
140410	639.41	1.66
140411	409.39	0.36
140413	38051.09	76.36
140424	1604.23	14.18
140425	315.48	3.91
140429	1481.04	15.32
140439	14462.9	37.71
140440	1504.26	4.92
140443	2155.4	14.98
140444	206.55	0.82
140445	5536.99	25.88
140446	177.72	0.63
140467	381.86	0.22
140473	927.16	1.09
140486	149.4	-1.02
140489	150.58	1.9
140492	134.66	-0.8
140495	178.28	0.51
140496	2012.98	6.41
140507	22511.25	65.66
140517	115.24	1.2
140531	303.91	-0.14
140541	443.81	-0.5
140542	112.62	-0.31
140544	63055	71.07
140552	107607.8	64.18
140556	2394.59	10.5
140559	759.17	2.92
140564	6968.87	44.54
140566	758.9	7.04
140569	835.85	2.68
140581	502.1	2.26
140583	299.03	2.46
140593	10047.94	30.28
140596	543.34	-0.22
140597	9577.78	33.3
140603	963.09	3
140612	133.77	-0.96
140613	489.06	1.58
140616	23344.28	71.32
140620	15798.23	51.05
140625	103.96	-0.3
140632	1769.47	10.97
140645	271.3	-0.17
140649	3832.77	7.33
140651	181.01	0.26
140654	557.4	1.46
140661	215.66	0.01
140663	3354.18	15.61
140664	6358.38	28.11
140667	364.49	4.73
140675	7088.96	35.6
140682	6191.47	19.17
140695	182.19	0.59
140702	5198.01	27.25
140708	1621.86	6.6
140721	21927.11	43.82
140724	233.91	-0.37
140727	3084.49	13.48
140734	699.62	4.18
140753	742.26	6.21
140760	1120.31	4.29
140765	309.3	-0.05
140769	352.88	-0.66
140780	3923.99	31.85
140785	197.57	0.85
140786	13627.96	58.95
140793	245.23	2.94
140796	986.64	4.8
140797	118672.01	63.89
140803	347.57	0.33
140819	1169.25	8.56
140825	257.47	0.21
140829	9097.71	45.12
140842	852.5	4.85
140844	1912.85	12.87
140845	349.64	2.67
140853	584226.46	52.38
140876	212.09	0.84
140879	10782.43	51.25
140884	431.63	3.45
140897	1352.77	2.98
140900	3760.9	9.07
140906	109.28	-0.33
140911	1423.52	15.26
140912	13453.19	42.26
140913	18244.99	46.94
140920	3836.17	39.65
140943	289.07	1.27
140953	367.96	0.38
140957	1043.6	1.07
140961	1240.71	-0.07
140962	2938.23	12.38
140968	262.87	-0.19
140969	387.33	1.42
140974	12298.47	16.28
140979	307.71	0.09
140981	218.51	1.52
140983	241.79	-0.65
140988	4454.24	20.57
140995	22935.01	40.18
140996	922.79	2.85
141001	21448.99	50.3
141002	681.78	5.58
141003	148.18	-0.3
141012	14556.48	80.98
141019	279.38	1.88
141022	481.26	1.66
141023	4202.38	12.87
141025	182.35	-1.47
141029	32679.65	53.78
141033	143425.42	100.18
141034	229.06	1.27
141044	181.71	-0.65
141049	8824.5	37.87
141053	753.56	4.75
141058	1516.67	6
141059	353.31	-0.19
141060	269.76	0.36
141061	4157.1	19.59
141062	359.27	2.56
141065	591.67	2.19
141071	1367.38	2.69
141080	5242.05	21.24
141084	141.8	1.23
141093	24493.21	67.46
141103	2969.75	16.18
141106	224.44	0.44
141108	4258.07	12.99
141122	3559.24	6.33
141131	522.97	3.49
141132	25318.07	49.7
141136	10564.78	36.08
141143	1244.35	8.23
141151	419.96	-0.31
141154	418.63	1.08
141155	420.48	0.45
141167	19223.69	44.46
141171	184.49	-0.28
141176	1283.84	3.97
141177	239.03	0.33
141183	18977.08	58.68
141184	289016.32	48.48
141188	4723.25	21.81
141190	739.52	2.45
141191	209.09	0.81
141194	221.67	1
141195	380.43	3.86
141197	3397.13	29.86
141201	2784.73	8.79
141204	1100.39	3.54
141207	680.57	12.2
141211	290.71	-0.42
141214	665.8	3.43
141223	150.69	-1.43
141226	294.87	1.22
141227	40525.32	80.77
141235	1554.57	7.69
141237	1074.51	8.33
141241	183.19	-1.12
141243	277.46	-1.91
141246	665.76	3.96
141248	141.89	-0.51
141257	193	0.54
141258	75609.57	95.84
141263	3636.75	20.7
141266	346.87	0.07
141270	864.97	4.86
141272	221742.21	68.21
141279	2766.52	2.71
141280	6531.94	35.83
141286	377844.81	88.33
141288	2149.34	5.55
141297	652.3	2.39
141298	16634.64	54.5
141301	140.93	-2.17
141302	195.41	0.98
141313	1274.79	9.51
141331	3806.12	23.66
141333	552.47	0.75
141341	31896.19	59.81
141342	9603.23	48.02
141343	883.08	5.07
141351	8390.27	17.03
141366	413.58	1.88
141369	85.51	0.97
141372	485.52	-0.34
141379	469.14	-0.37
141381	147.17	-5.02
141383	7823.73	25.15
141391	142.43	-2.1
141392	18322.12	62.08
141393	1058.07	4.71
141394	8455.75	23.61
141396	1609.49	5.26
141406	2440.72	7.06
141418	239.08	1.21
141420	210.87	-0.58
141421	297.38	0.89
141422	25176.47	59.99
141423	1263.72	4.87
141428	341.64	1.92
141429	1888.68	25.56
141434	667.91	-0.09
141444	2492.19	8.43
141446	88.25	0.99
141447	476418.51	78.17
141449	135839.7	57.81
141456	2606.88	19.47
141457	187.88	0.14
141460	866.44	3.93
141469	174971.33	57.59
141471	1314.65	6.23
141474	1348.34	4.69
141482	4909.52	31.62
141485	275.34	0.48
141493	404.39	1.07
141498	1471.82	12
141502	215.64	-2.77
141516	8171.13	18.43
141520	653.85	4.18
141522	2808.97	43.44
141523	2521.83	9.47
141531	425.4	1.42
141533	17256.95	47.48
141539	282.15	1.39
141544	9497.34	31.11
141545	5956.05	26.22
141557	1713.66	5.46
141563	535.87	4.12
141564	914.24	4.8
141572	428.01	2.24
141574	13065.61	33.53
141575	228.67	0.65
141586	180.87	-1
141589	6585.36	31.07
141590	174.51	0.58
141592	637.92	1.2
141595	1477.53	6.17
141605	50487.95	64.99
141609	1546052.2	57.13
141616	6675.18	23.18
141620	1373.08	5.86
141631	26348.5	68.03
141635	331.69	-0.74
141639	3673.58	14.92
141649	151.79	0.13
141660	1052.07	7.08
141661	498.57	0.57
141667	85.08	-2.04
141668	1472.07	9.6
141676	10895.48	52.46
141677	499.48	2.16
141679	5339.4	20.67
141684	3618.01	10.5
141685	5572.44	11.17
141686	612.89	4.57
141688	1123.25	5.01
141689	906.49	5.97
141699	408.34	2.87
141701	2067.27	15.25
141703	196580.66	77.11
141706	332.56	0.46
141711	167.21	0.36
141720	52526.33	62.65
141723	284.43	-0.91
141727	2207.79	47.11
141734	4537.94	20.16
141737	758.48	3.98
141743	322.61	1.78
141747	294.79	0.18
141751	296.6	1.53
141760	5877.76	27.58
141761	42069.45	67.27
141768	46023.43	47.57
141772	1128.02	5.58
141774	259.22	-0.65
141777	14495.78	55.76
141780	14313.28	34.72
141785	11324.77	45.44
141796	249.66	-0.19
141803	439282.2	73.44
141814	3390.58	12.71
141815	416762.61	49.05
141822	239.69	0.08
141824	41183.08	81.98
141825	173.9	-0.51
141826	537.99	2.78
141827	6792.15	33.93
141828	4965.51	21.73
141829	3170.13	14.33
141843	2211.54	9.59
141844	259.93	1.35
141854	2757.25	10.41
141858	149.2	0.7
141862	7598.67	40.41
141864	236.91	0.01
141868	153.29	-0.61
141874	416.17	1.24
141887	1141.76	5.03
141890	193.46	1.24
141891	117.1	-0.9
141898	2446.91	40.32
141900	3186.69	10.44
141901	1812.79	12.24
141903	414.59	5.77
141908	5197.91	26.59
141911	230255.46	56.89
141912	7425.4	27.62
141916	20116.12	37.99
141922	1403.48	2.99
141923	309.84	0.44
141932	588.68	0.47
141935	1100.14	4.97
141956	19805.26	64.8
141957	315.33	2.37
141960	35524.73	68.52
141963	3330.44	18.63
141965	259.32	-0.29
141969	264.71	-0.38
141970	225.7	0.16
141972	342.01	1.37
141973	11934.22	49.12
141978	37073.71	61.97
141979	1382.53	4.85
141980	5114.77	10.85
141983	2005.35	6.65
141984	1470.06	5.07
141988	24768.03	37.43
141995	178.34	-0.63
141999	379.77	1.1
142008	16032.23	62.93
142009	3251.76	5.6
142021	280.87	0.69
142028	350.57	2.15
142037	732.1	1.38
142038	694.7	1.6
142039	20716.58	35.24
142040	2097.77	11.97
142046	5630.29	31.9
142051	23910.67	58.5
142053	5044.73	14.73
142065	489.98	2.33
142068	1634.9	9.53
142072	3140.1	8.71
142074	108678.93	62.86
142084	433.05	1.77
142089	491.2	1.11
142092	1010.83	3.64
142095	658407.03	75.93
142098	1302.68	2.36
142100	6861.78	33.69
142102	113654.45	93.76
142105	1444.01	8.14
142112	409.8	-1.73
142113	5243.16	11.45
142116	6707.05	32
142119	2418.47	9.27
142122	277.39	0.91
142124	7398.16	31.45
142125	1048.92	6.6
142142	62575.21	71.64
142146	891.29	3.74
142147	172.98	0.99
142151	56.7	-1.97
142162	528.7	3.12
142163	748.83	1.63
142167	329.91	0.69
142194	569.36	-0.16
142198	1135.73	5.05
142200	134.32	0.05
142201	5056.53	27.92
142204	165.4	-0.09
142209	16614.62	76.71
142210	10565.47	18.83
142215	251.4	0.8
142218	152.26	-0.41
142223	736.1	5.76
142225	2468.17	14.15
142230	5548.13	23.3
142233	1502.35	6.48
142234	806.05	2.43
142235	6823.85	41.77
142237	233.28	-1.18
142242	771.43	4.49
142253	1868.59	29.92
142255	50820.62	82.82
142256	443.55	2.31
142257	34596.4	67.64
142262	12047.03	75.84
142266	12834.21	48.53
142268	228.57	-0.8
142269	22509.29	44.29
142278	270.57	-0.34
142286	442.84	-1.08
142288	1690.44	7.98
142290	307425.2	69.56
142293	433.3	3.04
142294	535.25	2.68
142310	272.31	0.06
142316	336.77	2.55
142318	343.36	0.05
142323	15120.12	64.86
142326	308.03	-0.76
142327	234.75	-1
142330	810.06	8.11
142348	317.81	0.6
142351	339.44	-1.02
142358	306.76	-0.72
142362	2684	12.54
142364	7689.31	38.93
142370	3916.82	20.65
142372	3392.44	30.44
142376	122.52	-0.87
142379	9103.59	6.22
142391	459.46	2.12
142393	220.39	1.01
142397	266.47	-0.8
142408	1270.6	5.96
142416	1995.97	14.21
142419	285.14	-0.08
142421	18383.68	36.7
142433	14726.75	3.51
142436	31964.54	63.02
142438	10056.03	33.84
142440	271.78	2.36
142444	933.89	3.01
142447	7778.45	13.67
142450	117.32	-2.24
142455	4341.99	12.46
142457	89.65	0.27
142459	418.8	2.67
142463	180.6	0.81
142469	1793.86	15.63
142470	317.88	0
142471	51511.65	57.16
142473	159.27	0.1
142475	55765.25	43.52
142485	26650.95	58.44
142487	3011.33	8.63
142494	158965.16	50.06
142495	638.78	4.62
142499	180.86	0.76
142512	554492.44	101.56
142520	21197.95	45.95
142523	129.53	0.77
142524	470.7	-0.43
142525	1981.98	3.92
142526	528.22	1.74
142527	85.09	-2.2
142534	827.32	6.4
142541	615.91	4.07
142553	695.97	3.68
142557	198.47	0.38
142559	1757.84	1.67
142562	4121.52	23.3
142563	2216.52	15.57
142566	1573.08	4.97
142569	1434.05	7.95
142580	3324.04	14.19
142587	1668.54	8.14
142594	3884.58	23.08
142595	3838.6	8.65
142603	307.02	0.81
142607	2415.8	14.55
142616	7284.65	34.23
142624	237.53	1.48
142626	6928.17	25.78
142638	5451.69	13.67
142644	277482.92	47
142657	3444.02	8.77
142663	573.78	5.63
142665	226.69	1.99
142677	306.82	0.15
142678	63377.79	64.46
142679	659.61	3.45
142688	8624.85	17.84
142691	1964.12	5.54
142695	281.41	-0.21
142703	178.04	-0.53
142705	501.09	5.53
142706	512.62	3.07
142710	3707.39	-1.56
142716	2395.14	11.5
142719	626.97	0.6
142720	221.86	0.74
142722	235.3	0.37
142723	97.88	0.44
142735	42056.29	86.59
142739	373.93	0.72
142740	311.23	1.82
142746	34047.79	94.8
142747	71233.07	81.51
142748	195.15	3.02
142752	369.69	3.43
142757	7444.28	19.69
142759	33203.2	47.41
142768	748.79	2.33
142769	8644.41	25.7
142775	5430.79	26.35
142790	543.14	5.72
142791	1681.58	-0.04
142793	629.96	1.49
142800	281.06	0.09
142815	8433.54	23.44
142817	1263.62	2.13
142819	5828.67	20.3
142822	282.52	2.06
142827	12059.25	31.76
142828	150.75	-0.22
142829	223.34	0.39
142837	727.1	1.73
142840	1358.29	3.93
142856	379.61	-0.44
142859	194.2	0.32
142861	106.79	-0.78
142863	4813.91	23.45
142866	587.17	3.91
142874	309.81	0.73
142887	1066.03	3.68
142889	656.86	2.09
142890	1252.11	3.09
142892	1669.37	10.3
142901	4296.59	15.08
142902	1318.58	3.59
142906	51441.72	87.68
142908	4175.49	24.83
142909	69105.12	63.14
142915	1710.35	3.56
142916	287.55	1.74
142923	1144.74	6.88
142932	204.53	-0.56
142934	3116.94	5.93
142936	35317.55	86.92
142946	66.88	-3.06
142957	581.68	1.98
142958	242.86	1.69
142959	9239.65	32.08
142965	9961.75	28.67
142966	332.36	2.2
142977	6509.28	31.08
142986	1841.8	6.27
142989	18495.86	60.03
142993	1117.19	3.49
143005	299.99	1.21
143008	13332.05	43.8
143012	1581.48	7.74
143014	14525.56	43.41
143022	136.2	0.43
143028	4410.46	39.99
143032	7014.85	28.37
143036	8916.57	21.77
143038	1419.62	6.02
143043	873.23	3.57
143047	9472.54	25.4
143052	264.1	-0.31
143062	1004.52	4.12
143064	441.6	3.99
143065	277.93	0.45
143078	6770.9	32.86
143079	704.8	5.01
143083	9662.1	52.09
143085	519.66	2.62
143089	32343.76	75.32
143092	3350.85	6.57
143096	805.57	3.3
143097	4083.01	14.3
143099	1045.16	2.88
143100	1405.13	4.08
143102	1437.16	10.57
143103	25238.98	61.46
143109	4965.74	15.47
143111	313.38	0.63
143113	16204.07	64.25
143121	51053.95	53.7
143127	3807.34	12
143128	5646.47	11.93
143131	832.45	16.16
143136	2354.29	18.8
143140	4035.98	21.68
143143	196764.37	70.31
143147	359.95	1.55
143151	2625.49	18.33
143154	13085.53	34.3
143158	317.65	2.02
143167	465.44	1.77
143169	67977.48	63.44
143173	2450.94	6.3
143174	173.08	1.06
143175	385.31	1.98
143181	2094.43	9.01
143192	331.2	0.75
143196	462.99	2.58
143205	28044.87	66.03
143207	54289.66	55.6
143208	2007.62	9.3
143209	133.75	-0.82
143216	348.83	-0.94
143219	14663.28	49.23
143221	540.44	0.27
143225	207.21	0.1
143228	322.4	1.01
143230	653.7	6.48
143237	144.07	0.38
143238	5479.99	27.26
143239	51343.34	54.24
143242	417.49	2.42
143243	438.95	-0.19
143246	1527.33	9.32
143249	941.42	1.26
143257	74053.54	50.88
143260	2260.11	7.6
143263	1969.39	8.86
143270	1023.49	2.71
143271	437.65	1.95
143273	37328.86	95.8
143275	3936.24	16.37
143283	606.6	2.94
143286	172.44	1.12
143287	542.59	2.01
143288	562.36	0.71
143290	401.18	2.39
143296	142.42	-3.19
143297	9681.62	20.4
143298	10652.86	23.45
143299	1454.06	2.12
143308	311.01	-1.24
143310	411.59	2.12
143312	247.58	-0.56
143319	6164.71	31.33
143322	11787.51	49.85
143330	2173.4	8.54
143371	786.61	5.45
143383	78420.97	85.66
143384	856.15	0.34
143388	20236.11	65.3
143393	748.09	0.08
143394	357.6	0.74
143400	1654.66	9.14
143403	1919.22	12.4
143404	2973.97	9.87
143405	604.17	3.41
143413	419.88	2.84
143414	2116.74	8.97
143427	229.8	-0.69
143436	2068.08	12.92
143438	774.87	4.03
143439	1925.24	5.2
143443	5086.65	14.95
143449	538.39	1
143453	1232.55	8.49
143454	441.87	0.88
143456	781.3	2.58
143457	25285.97	39.69
143461	1960.03	13
143464	2331.38	7.14
143486	7374.63	36.37
143495	3940.3	14.61
143499	348.11	0.11
143501	856.22	2.81
143507	2380.37	8.7
143517	4729.88	5.48
143518	1255690.85	57.91
143521	580.09	2.84
143526	217.39	1.06
143527	174.89	0.74
143528	7872.5	15.09
143529	4933.66	14.43
143532	228460.61	86.13
143538	264576.51	73.52
143539	2407.19	6.19
143546	7373.83	40.19
143548	19835.29	49.39
143553	4923.38	19.3
143554	400.21	1.92
143556	1799.5	6.15
143558	817.01	7.58
143560	246.96	-0.92
143563	8264.9	46.95
143564	599.45	2.35
143569	2300.53	8.74
143570	308.28	2.47
143582	7390.69	39.56
143589	311965.52	57.49
143608	173.49	0.19
143615	49627.55	49.47
143619	18545.62	36.06
143621	26921.07	33.46
143630	460.58	3.28
143640	2868.36	6.51
143642	9034.66	23.99
143643	329.89	1.9
143651	2651.5	7.74
143671	981.27	4.44
143688	455.23	2.65
143690	1708.54	7.33
143712	304.47	-0.31
143717	1495.67	10.75
143719	2796.99	15.05
143723	2348.06	9.43
143725	3302.04	8.32
143730	939.03	5.81
143731	256.67	0.66
143732	172.35	1
143734	680.52	3.45
143739	1192.83	7.36
143740	790	2.81
143741	187.87	-0.07
143742	147520.22	59.3
143747	1154.98	4.2
143748	174.41	-0.32
143761	3593.99	19.82
143766	1167211.19	80.72
143768	689.76	2.26
143773	8991.4	48
143783	148.4	0.23
143788	4024.31	19.43
143791	3185.69	23.31
143792	151.22	0.21
143799	459.99	0.23
143812	12578.27	60.79
143814	567100.75	107.3
143817	4216.84	20.36
143822	210	-2.6
143827	178.41	-0.06
143828	5898.28	19.07
143831	659.9	3.64
143852	42263.94	41.25
143854	10952.44	37.62
143857	214.68	0.54
143859	284.1	0.72
143862	1536.29	5.9
143863	3276.57	34.91
143873	175262.02	48.43
143874	2519.51	10.69
143887	227.57	0.07
143892	591.63	-0.16
143895	1868.63	6.28
143899	192.11	1.65
143904	502.56	2.03
143906	345.92	4.49
143907	249.6	0.63
143908	144261.75	48.91
143920	131.25	-0.43
143928	170.76	1
143933	1033.97	4.05
143936	389.54	0.37
143938	259.05	-1.96
143945	18986.2	50.48
143946	1239.61	3.53
143948	308.44	-0.87
143954	17090.99	47.08
143956	1728.29	8.66
143959	753.72	3.3
143961	321.29	2.73
143962	151.14	0.03
143967	471671.44	98.95
143968	197.93	-1.66
143978	815.72	5.41
143980	2470.53	12.62
143982	290.89	3.83
143984	3544.98	3.43
143989	508.85	1.31
143991	498.4	0.4
143992	9821.64	23.22
143996	71670.71	58.3
143997	164.06	1.33
143998	652.57	2.99
144001	14108.17	33.33
144005	3693.13	7.99
144014	42957.39	57.08
144015	2048.41	16.39
144020	14231.25	55.98
144023	160.92	-0.87
144028	5560.35	50.43
144030	324.89	1.42
144032	222.35	-2.06
144034	8317.85	29.91
144040	262.49	0.49
144041	2845.25	7.8
144049	292807.38	63.89
144058	49760.85	80.77
144077	2375.02	10.13
144084	4005.89	5.08
144090	5753.97	19.97
144095	1015.11	7.11
144108	428.18	1.16
144110	469.23	1.86
144113	4259.05	31.02
144116	403.04	3.14
144117	20002.95	47.64
144128	56798.02	77.86
144133	1883.51	4.49
144134	474.94	0.28
144135	17170.89	58.96
144138	527.54	2.19
144140	588166.35	95.09
144148	52538.86	45.87
144156	269.22	0.43
144159	9224.75	33.76
144160	6179.95	20.78
144163	249.91	-1.16
144166	50220.06	66.64
144168	19635.18	51.37
144171	5613.44	13.19
144172	217.42	1.36
144175	839.28	2.89
144177	5634.72	40.73
144182	191155.86	106.63
144197	894.04	3.65
144207	426.8	1.69
144212	9340.5	17.83
144215	4312.69	25.87
144218	5019.15	17.34
144221	21331.02	38.23
144226	12357.15	28.56
144229	15520.97	56.33
144230	22760.66	56.76
144235	11667.87	74.97
144241	5232.42	10.15
144244	20286.75	49.04
144248	215.57	-0.87
144256	19820.22	49.85
144258	5819.07	27.62
144261	185.14	-0.84
144262	728.24	3.95
144265	13000.64	45.61
144266	5174.39	35.34
144268	890.04	7.69
144271	1436.56	3.64
144273	346.32	0.09
144280	1676.18	0.43
144291	200.26	1.5
144301	246.27	1.62
144302	2202.08	2.43
144309	211639.36	91.05
144317	367.93	0.97
144327	2074.14	11.73
144329	400.83	3.71
144333	219.35	0.36
144335	2993.33	17.56
144345	187.19	-2.56
144351	31695.69	49.47
144359	1480.96	5.3
144362	216.84	0.8
144368	162.65	0.24
144369	138.09	0.92
144371	260	-0.83
144373	596.27	3.37
144376	1151.25	0.51
144379	16921.37	35.48
144383	89693.07	89.07
144385	1262.79	9.68
144389	4209.9	10.29
144390	331.17	-0.07
144392	249.8	-1.04
144399	6290.47	14.49
144404	904.94	1.17
144405	1284.39	9.51
144407	545.12	3.91
144408	1146.22	2.88
144417	245.92	-0.87
144419	324.86	3.73
144428	405.57	2.08
144432	871.45	3.85
144437	9337.6	40.14
144438	26673.65	47.01
144446	45677.34	51.42
144450	951.54	4.29
144451	344.69	0.89
144452	119.48	0.81
144454	230.81	2.89
144474	1624.17	4.74
144477	6120.31	15.28
144479	13990.25	46.58
144487	129807.84	69.26
144495	11104.18	32.14
144497	6690.48	10.62
144499	697.29	1.67
144503	224.48	0.43
144514	356.29	2.36
144524	170019.21	78.67
144527	307.2	1.04
144528	263.4	0.3
144531	2753.8	18.64
144537	2340.28	6.06
144542	7191.1	14.47
144547	120519.04	61.1
144551	122.06	0.95
144557	997.41	5.17
144559	7567	21.26
144561	16457.98	32.24
144565	2356.01	9.33
144569	3121.24	14.26
144571	10862.85	35
144577	219.59	-1.59
144581	624.75	-0.06
144588	405.34	-0.72
144595	4074.55	19.17
144600	273.36	-1.17
144601	206.24	-0.09
144606	186883.88	69.48
144614	13809.8	60.83
144618	2077.48	8.37
144620	458.11	2.94
144621	847.34	1.92
144625	154.2	0.31
144632	2990.99	4.59
144634	6385.81	30.46
144645	344.72	-0.29
144646	7713.64	35.95
144657	248220.84	68.9
144660	2635.71	7.19
144661	639.69	1.53
144668	1168.15	0.64
144669	14006.45	74.22
144670	248.39	0.72
144684	202.27	1.16
144688	886.48	3.28
144694	119.28	0.88
144696	407.03	0.65
144701	19322.57	78.19
144707	376.87	1.97
144711	10218.54	34
144715	11713.07	32.77
144716	165.44	-0.29
144726	2358.89	16.66
144730	700.56	2.49
144733	170.69	1.35
144734	863.3	2.87
144742	6819.81	16.17
144755	655.71	3.21
144765	9161.5	80.27
144771	6161.24	27.09
144774	399.51	1.98
144779	11175.37	3.08
144783	2326.74	6.13
144788	466.36	-0.34
144791	8711.92	30.41
144795	478.27	1.74
144802	6771.48	47.98
144803	206.47	0.07
144812	5972.66	38.73
144826	4379.65	25.89
144829	194.62	-0.36
144833	11017.21	47.71
144834	2488.52	5.86
144836	397.89	0.95
144837	1224.95	1.27
144842	63765.25	69.48
144845	12783.73	68.45
144848	234.76	-0.67
144866	188.97	0.59
144872	26713.91	61.02
144873	284.16	1.59
144878	2117.58	15.83
144879	565.94	2.83
144881	10269.16	32.7
144882	13155.8	53.74
144894	56199.6	57.16
144895	176.28	0.44
144901	651	5.72
144903	257.24	0.2
144908	15824.95	38.89
144919	7662	11.9
144924	1149.32	10.74
144932	339.03	0.99
144935	1045.77	2.58
144937	160.66	0.44
144941	169.74	0.52
144955	211854.66	83.26
144959	4388.31	10.03
144972	841.9	4.4
144979	2028.62	8.6
144980	12649.57	41.44
144981	6392.97	39.67
144984	56950.22	60.94
144985	116.52	0.99
144990	19981.01	41.93
144993	15499.1	69.31
144994	145075.32	80.97
144996	513.77	3.63
144998	81208.29	35.83
145007	2327.86	10.15
145013	4707.11	14.03
145018	137.36	0.08
145023	1482.96	8.18
145025	158.6	0.98
145027	45013.59	65.4
145029	166.51	-2.58
145037	1391.62	6.89
145038	157.68	-0.47
145041	8554.61	36.45
145042	4869.68	2.95
145045	31703.27	81.28
145049	327.94	-1.01
145053	278.56	0.14
145056	351.29	-0.16
145057	480.34	3.61
145059	763.88	2.33
145063	398.14	1.35
145066	284.11	-0.47
145069	35819.58	49.03
145077	460.7	0.09
145078	1919.25	7.66
145091	272.44	-0.14
145093	94135.52	67.51
145100	201.27	0.86
145101	401.52	0.5
145107	160	-1.36
145117	12047.68	49.7
145130	2594.25	14.44
145132	69620.79	53.67
145146	4415.98	23.99
145149	990.85	2.84
145150	3015.97	11.76
145154	6374.56	27.88
145155	1029	2.69
145157	174.26	0.06
145160	7322.76	24.77
145163	852.98	3.49
145164	5208.16	21.85
145167	146.93	0.62
145171	14801.05	38.38
145190	9169.82	22.35
145191	204596.37	68.25
145197	2055.02	13.52
145203	14097.51	35.76
145205	1301.88	4.51
145214	373.36	-0.37
145220	182779.4	60.76
145224	386.33	0.01
145225	2404.67	8.93
145228	8394.29	36.08
145230	5555.57	18.63
145236	244.53	-0.33
145241	355.88	-0.41
145258	600.5	2.33
145259	206.3	0.71
145263	3205.93	25.44
145266	318.72	1.47
145269	3990.6	16.35
145275	4794.17	21.07
145280	269.03	0.41
145286	26026.15	36.74
145287	573.43	2.78
145293	937724.44	100.26
145294	896.15	-0.35
145309	352.18	-0.66
145312	3469.41	21.09
145319	212.46	-0.23
145324	3297.81	12.13
145326	303.09	1.1
145330	1430.62	5.63
145333	9990.51	49.55
145338	75.09	0.65
145340	369.68	-0.06
145347	1040.81	2.49
145349	98362.52	105
145353	9148.48	11.08
145357	2146.62	14.7
145359	199.47	-1.14
145360	251.48	-2.49
145366	557.92	0.85
145370	5186.04	20.73
145376	15160.1	33.6
145377	928.23	4.95
145379	2132.63	11.27
145387	374.89	0.73
145388	561.99	1.55
145390	278.72	-0.66
145396	149.96	4.13
145412	2675.14	7.15
145415	163.59	-1.15
145429	22445.33	69.52
145438	1404.38	6.77
145447	274.9	0.36
145456	5275.77	25.08
145458	1664.39	16.85
145459	238.34	0.26
145481	8515.7	39.94
145483	318.15	1.75
145487	296.13	-0.07
145493	648.95	4.11
145498	2434.16	8.83
145499	278.65	-3.29
145500	252.25	1.82
145509	810.82	0.32
145520	2823.97	36.25
145522	1761.48	8.34
145525	197.05	-0.31
145548	3947.89	28.71
