Probe_ID	Gene_ID	Signal_P/4a-1_OKhymenets_220905	SDEV_P/4a-1_OKhymenets_220905	CV_P/4a-1_OKhymenets_220905	S_N_P/4a-1_OKhymenets_220905	Flags_P/4a-1_OKhymenets_220905	Assay_Normalized_Signal_P/4a-1_OKhymenets_220905	Row_P/4a-1_OKhymenets_220905	Column_P/4a-1_OKhymenets_220905	X_P/4a-1_OKhymenets_220905	Y_P/4a-1_OKhymenets_220905	CL_Sig_P/4a-1_OKhymenets_220905	CL_Sig_Error_P/4a-1_OKhymenets_220905	CL_Raw_P/4a-1_OKhymenets_220905	CL_Raw_SDEV_P/4a-1_OKhymenets_220905	Image_Area_P/4a-1_OKhymenets_220905
115535	hCG2040864	240.18	240.18	2.3	0.44	1	0.19	186	135	1607.6	1084.67	180.22	191.71	8384.49	0	2
115543	hCG1774523.1	785.44	372.2	0.48	2.11	0	0.63	202	48	681.69	1248.63	759.31	205.94	9589.67	0	2
115545	hCG2002898.1	5513.82	200.03	0.06	27.56	0	4.44	141	107	1315.41	604.32	8832.13	245.89	19169.79	0	2
115555	hCG28224.3	8695.45	322.04	0.06	27	0	7	169	146	1724.36	903.43	8830.75	225.69	18208.86	0	2
115556	hCG1641117.3	333.93	203.94	0.61	1.64	0	0.27	151	127	1524.06	712.51	230.6	222.98	9869.56	0	2
115558	hCG1796464.2	150078.65	1545.75	0.04	97.09	0	120.76	208	33	520.52	1311.55	151817.38	340.59	161542.84	0	2
115568	hCG38015.2	6248.67	325.41	0.07	19.2	0	5.03	192	114	1385.58	1147.16	5114.9	209.53	13902.48	0	2
115574	hCG2041838	2112.02	120.91	0.08	17.47	0	1.52	69	56	774.95	1109.61	2479.38	193.13	10572.82	0	1
115581	hCG2011315	2052.59	156	0.09	13.16	0	1.65	209	154	1807.24	1329.06	1767.32	166.25	8703.29	0	2
115582	hCG2015192	273.87	273.87	1.54	-0.65	1	0.22	202	98	1212.99	1250.93	-406.6	230.46	9584.99	0	2
115585	hCG20137.2	148.66	148.66	1.09	0.92	1	0.11	26	92	1160.65	655.97	99.66	172.08	7354.07	0	1
115588	hCG29365.2	1278.98	513.17	0.4	2.49	0	0.92	16	149	1764.72	550.87	1300.08	202.83	9899.33	0	1
115589	hCG19799.2	1682.58	260.65	0.16	6.46	0	1.21	25	132	1584.49	647	2255.08	182.31	9860.1	0	1
115590	hCG2039974	2931.72	247.24	0.1	11.86	0	2.1	115	125	1508.37	1602.78	2159.62	232.73	12091.73	0	1
115595	hCG1646963.3	2717.22	635.1	0.24	4.28	0	1.95	39	33	533.59	789.73	1753.64	203.2	10347.69	0	1
115598	hCG1639889.2	216.27	216.27	0.76	-1.33	1	0.16	102	129	1551.07	1466.4	-425.6	216.57	8862.85	0	1
115601	hCG38469.3	910.62	533.23	0.59	1.71	0	0.65	31	159	1873.6	709.87	917.57	199.1	9364.83	0	1
115605	hCG18038.4	7627.38	295.33	0.06	25.83	0	5.48	13	70	926.11	514.69	8154.62	189.63	15780.98	0	1
115606	hCG1640873.2	596264.39	8748.1	0.05	68.16	0	428.12	95	124	1497.31	1388.97	553941.6	700.1	576130.69	0	1
115610	hCG2040570	173.03	173.03	69.29	0.01	1	0.14	124	61	821.55	420.3	-28.17	218.87	9431.77	0	2
115613	hCG2003777	23903.04	565.01	0.05	42.31	0	19.23	139	121	1460.16	581.13	13501.87	241.46	23429.68	0	2
115632	hCG29633.3	727.77	727.77	1.18	-0.85	1	0.59	213	77	990.48	1367.63	-605.75	242.14	9920.41	0	2
115634	hCG2040879	349.21	349.21	0.44	-2.27	1	0.28	151	36	559.97	706.47	-911.63	233.21	9206.48	0	2
115636	hCG19065.3	10449.29	180.34	0.05	57.94	0	8.41	238	68	896.09	1630.63	5970.36	193.05	13933.94	0	2
115639	R26_hCT1640858.2	21279.61	382.82	0.05	55.59	0	17.12	179	141	1671.18	1009.11	12133.23	206.66	20432.5	0	2
115643	hCG23027.2	1092.5	287.28	0.27	3.8	0	0.88	151	124	1492.9	712.16	1194.89	206.28	10020.05	0	2
115646	hCG2041880	1836.13	762.99	0.42	2.41	0	1.48	129	126	1513.37	475.11	2299.77	366.32	18441.49	0	2
115648	hCG1980143	8431.03	325.86	0.06	25.87	0	6.78	162	63	842.02	824.17	11542.88	234.36	21214.33	0	2
115649	hCG41855.3	18327.84	1283.08	0.09	14.28	0	13.16	77	139	1658.53	1198.68	11914.65	254.63	22464.87	0	1
115652	hCG24116.1	672.59	337.05	0.5	2	0	0.54	216	76	979.06	1399.57	429.11	194.12	8732.24	0	2
115653	hCG27631.3	113598.64	1707.86	0.05	66.52	0	91.4	238	90	1130.01	1633.02	74081.71	287.4	83822.65	0	2
115659	hCG2029313	522.97	211.63	0.41	2.47	0	0.38	8	92	1157.88	462.17	497.6	163.37	7328.65	0	1
115670	hCG2039951	1088.1	1088.1	2.22	-0.45	1	0.88	192	97	1207.59	1146.32	-510.72	251.14	10427.91	0	2
115673	hCG1782895.2	50225.93	505.27	0.04	99.4	0	40.41	149	62	832.98	685.92	62634.26	307.39	73965.63	0	2
115680	hCG40175.2	232946.96	2946.32	0.05	79.06	0	167.26	36	91	1150.76	761.81	176174.77	368.81	186752.3	0	1
115686	hCG2041276	13678.27	388.05	0.06	35.25	0	9.82	103	49	698.93	1472.58	15068.68	244.43	25002.27	0	1
115693	hCG2040492	170.96	170.96	4.59	0.22	1	0.14	122	95	1184.9	403.34	-59.51	222.84	9583.02	0	2
115701	hCG1809430.1	7881.79	257.52	0.06	30.61	0	5.66	36	62	840.54	757.82	6728.73	177.33	13845.49	0	1
115702	hCG2043074	3162.69	518.86	0.17	6.1	0	2.27	116	151	1783.94	1613.07	1733.31	168.37	8721.16	0	1
115704	hCG23568.3	27773.98	321.98	0.05	86.26	0	19.94	65	99	1231.71	1072.11	31535.8	238.69	40444.36	0	1
115708	hCG16838.2	8992.01	393.91	0.06	22.83	0	7.24	155	157	1842.97	754.34	5895.69	226.14	15428.41	0	2
115725	hCG24181.4	2390.73	176.16	0.09	13.57	0	1.92	168	56	765.88	887.07	2633.43	224.06	12214.77	0	2
115729	hCG18952.3	3099.88	348	0.12	8.91	0	2.49	147	133	1587.99	670.07	3248.14	217.19	12482.29	0	2
115751	hCG2013533	235.29	235.29	6.68	0.15	1	0.19	207	147	1733.24	1307.58	-39.81	169.78	7165.69	0	2
115752	hCG1982662	26162.74	564.18	0.05	46.37	0	18.78	89	122	1475.93	1325.56	37448.76	300.34	49261.57	0	1
115761	hCG1782029.2	5415.75	191.27	0.06	28.32	0	3.89	67	1	191.56	1088.3	5411.06	187.65	13092.56	0	1
115763	hCG39083.4	9199.99	386.24	0.06	23.82	0	7.4	222	56	765.98	1463.88	8515.72	211.73	17241.66	0	2
115764	hCG1811036.1	675.2	675.2	2.44	-0.41	1	0.48	89	142	1688.53	1326.74	-401.94	245.67	10209.56	0	1
115766	hCG2042919	223.26	223.26	1.5	0.67	1	0.16	63	154	1817.17	1051.86	238.22	193.88	8480.56	0	1
115770	hCG16019.3	558.03	558.03	1.5	-0.67	1	0.4	21	158	1860.22	604.34	-524.86	205.7	8268.69	0	1
115780	hCG2028285	997.73	195.03	0.2	5.12	0	0.72	14	127	1531.4	526.02	886.04	166.44	7835.6	0	1
115782	hCG2041142	663.4	663.4	4.4	-0.23	1	0.53	192	150	1770.62	1146.67	-294.97	206.22	8584.97	0	2
115785	hCG14996.4	664126.05	9810.04	0.05	67.7	0	534.36	139	76	982.38	580.31	444549.12	552.9	459431.26	0	2
115799	hCG40624.2	5072.73	198.8	0.06	25.52	0	3.64	84	38	578.6	1267.37	4977	198.39	13186.48	0	1
115807	hCG18928.2	53657.53	727.16	0.05	73.79	0	43.17	179	2	195.22	1001.18	43304.12	231.21	51277.03	0	2
115809	hCG1811382.3	173.06	173.06	1.45	0.69	1	0.12	2	23	425.53	395.45	50.76	184.36	7867.55	0	1
115827	hCG1995527.3	347.86	160.24	0.46	2.17	0	0.25	26	94	1181.53	656.12	258.97	168.44	7337.85	0	1
115831	hCG34127.2	161.51	161.51	3.1	-0.32	1	0.13	224	149	1756.59	1488.22	-98.47	151.64	6270.43	0	2
115833	hCG1816195.1	450.72	450.72	1.03	0.97	1	0.36	197	7	249.44	1194.81	10.2	197.59	8493.98	0	2
115834	hCG2042010	288.62	288.62	1.54	0.65	1	0.21	48	157	1849.08	890.64	92.54	167.16	7121.94	0	1
115837	hCG1656003.3	1322.27	148.58	0.12	8.9	0	1.06	145	106	1304.43	646.64	2081.13	233.43	12120.08	0	2
115846	hCG1820747.1	1989.54	643.93	0.33	3.09	0	1.43	4	94	1177.7	421.36	1850.74	250.01	12586.5	0	1
115847	hCG40403.3	15915.72	515.21	0.06	30.89	0	11.43	78	124	1499.23	1208.65	11640.41	217.16	20414.16	0	1
115848	hCG1820903.1	1955.01	1375.84	0.71	1.42	0	1.4	95	17	355.66	1383.44	1777.37	287.5	14227.6	0	1
115849	R26_hCT1832721	173.78	173.78	1.96	0.51	1	0.14	121	68	896.99	389.18	33.31	209.99	9084.35	0	2
115874	hCG1644641.4	172.67	172.67	2.38	-0.42	1	0.12	44	89	1124.7	846.11	-137.07	198.83	8343	0	1
115882	hCG40787.3	107920.61	1624.74	0.05	66.42	0	77.49	76	41	615.71	1183.12	88349.13	319.23	99272.86	0	1
115883	hCG18406.5	262.83	262.83	1.67	0.6	1	0.21	170	73	948.07	909.91	169.27	227.59	10021.82	0	2
115885	hCG1647424.2	344.26	344.26	2.69	-0.37	1	0.25	111	89	1123.73	1559.69	-163.32	237.89	10094.6	0	1
115888	hCG19541.3	1464.23	281.46	0.2	5.2	0	1.18	122	21	397.75	395.96	2051.87	232.62	12054.92	0	2
115890	hCG43358.4	649.33	642.3	0.99	1.01	0	0.52	193	149	1759.69	1157.41	457.92	220.97	9993.94	0	2
115895	hCG1739882.2	468.47	392.31	0.84	1.19	0	0.34	4	43	635.87	416.8	405.43	185.58	8259.88	0	1
115901	hCG2036636.1	1263.79	209.8	0.17	6.02	0	1.02	165	128	1532.34	859.03	1283.24	219.15	10698.57	0	2
115905	hCG1817746.2	2410.64	218.03	0.1	11.06	0	1.94	162	114	1382.16	828.48	3463.04	230.45	13304.64	0	2
115907	hCG32769.3	11420.27	207.89	0.05	54.93	0	9.19	162	1	184.55	820.46	16156.53	228.52	25333.89	0	2
115910	hCG1985669	4257.45	185.91	0.07	22.9	0	3.06	43	128	1539.49	835.45	4993.11	201.31	13338.12	0	1
115917	hCG2008565	58071.39	611.15	0.05	95.02	0	41.7	17	68	903.65	557.05	53783.6	255.49	62549.38	0	1
115919	hCG2032356	8583.76	1961.05	0.23	4.38	0	6.16	73	44	648.82	1151.01	8121.43	404.45	25737.5	0	1
115921	hCG1997251.1	20263.23	416.99	0.05	48.59	0	16.3	229	158	1850.48	1541.16	13973.81	171.48	20400.93	0	2
115922	hCG1780631.2	12058.27	402.8	0.06	29.94	0	8.66	53	74	969.88	938.95	10496.19	190.71	18046.08	0	1
115924	hCG34123.3	12092.6	1505	0.13	8.03	0	9.73	188	48	681.56	1101.15	13737.25	293.5	26144.05	0	2
115926	hCG33029.3	3526.7	273.85	0.09	12.88	0	2.53	72	104	1289.73	1143.89	3197	190.72	11141.03	0	1
115927	hCG1787497.1	733.93	207.03	0.29	3.55	0	0.53	70	74	967.24	1121.53	820.95	193.65	9023.19	0	1
115928	hCG1812024.1	1733.31	278.97	0.17	6.21	0	1.39	227	69	906.62	1516.24	2202.92	189.48	10198.43	0	2
115931	hCG1733246.3	5418.31	241.52	0.07	22.43	0	3.89	76	24	436.57	1182.47	4646.19	196.31	12774.92	0	1
115935	hCG1642559.1	267328.69	3455.9	0.05	77.35	0	191.94	89	125	1506.75	1325.07	349735.42	537.68	366064.79	0	1
115936	hCG2040972	731.49	293.13	0.4	2.5	0	0.53	27	144	1713.31	666.77	955.9	200.06	9445.11	0	1
115948	hCG23829.2	258.55	114.09	0.44	2.27	0	0.19	41	118	1433.92	815.88	325.63	182.22	8030.35	0	1
115950	hCG2041946	458.5	458.5	1.45	0.69	1	0.37	187	157	1842.42	1095.56	344.57	191.71	8539.76	0	2
115953	hCG1779482.1	2052.98	623.06	0.31	3.29	0	1.65	237	99	1225.52	1623.51	641.55	184.54	8490.41	0	2
115956	hCG20911.1	228.66	228.66	3.11	0.32	1	0.18	122	16	344.89	399.66	-44.29	214.85	9231.59	0	2
115963	hCG1818626.1	23749.44	308.18	0.05	77.06	0	19.11	185	107	1308.96	1072.58	27386.22	239.5	36596.16	0	2
115964	hCG15347.3	126.7	126.7	3.45	-0.29	1	0.09	52	5	234.4	926.29	-139.57	176.04	7300.95	0	1
115966	hCG29632.3	67999.15	789.15	0.05	86.17	0	54.71	155	46	662.99	749.9	61445.34	292.65	72018.11	0	2
115969	hCG18023.3	14099.76	211.87	0.05	66.55	0	10.12	85	71	932.22	1281.03	18978.78	224.8	27775.46	0	1
115975	hCG27958.2	1291.58	459.66	0.36	2.81	0	1.04	171	147	1734.46	924.7	1053.56	203.56	9759.89	0	2
115978	hCG1815312.2	1990.54	267.85	0.14	7.43	0	1.43	111	99	1233.51	1559.99	2104.21	235.56	12168.76	0	1
115993	hCG40340.3	386.2	139.08	0.36	2.78	0	0.31	144	96	1196.55	635.4	464.63	221.48	10023.43	0	2
115998	hCG24101.3	1564.92	183.41	0.13	8.53	0	1.12	61	132	1584.5	1028.43	1901.24	181.85	9502.47	0	1
115999	hCG15774.3	8989.17	436.76	0.07	20.58	0	6.45	59	151	1786.14	1006.89	5292.5	190.57	13117.91	0	1
116001	hCG1996148	2831.32	560.4	0.2	5.05	0	2.03	38	16	352.43	778.91	1731.69	187.92	9623.83	0	1
116004	hCG16402.2	6845.11	178.33	0.06	38.38	0	4.91	24	4	225.99	630.12	9027.48	172.69	15780.88	0	1
116006	hCG2041423	492.22	492.22	2.42	-0.41	1	0.35	38	116	1417.02	783.74	-206.64	195.78	8134.43	0	1
116009	hCG2016877	78087.38	812.18	0.04	96.15	0	62.83	163	88	1108.41	836	111927.85	348.98	123778.8	0	2
116020	hCG19961.3	373.97	225.16	0.6	1.66	0	0.3	230	23	417.66	1547.34	367.98	180.36	8039.77	0	2
116030	hCG1818067.1	1071.2	451.29	0.42	2.37	0	0.86	209	112	1360.53	1326.3	1040.63	223.35	10659.86	0	2
116034	hCG38134.2	1592.59	1519.98	0.96	1.05	0	1.14	90	87	1100.23	1334.65	1920.68	306.61	15237.67	0	1
116039	hCG1817940.2	6233.99	629.46	0.11	9.9	0	4.48	79	158	1859.54	1221.36	3218.69	181.71	10741.07	0	1
116044	hCG2040085	1596.88	210.12	0.14	7.6	0	1.28	150	59	800.77	697.96	1888.15	218.31	11236.87	0	2
116049	hCG21413.3	256.33	256.33	1.5	0.67	1	0.21	152	112	1369.66	720.62	168.88	222.52	9788.73	0	2
116054	hCG24202.4	642.79	226.55	0.36	2.84	0	0.52	173	57	777.47	939.72	568.73	205.78	9401.19	0	2
116058	hCG2036623	238.92	166.95	0.7	1.43	0	0.17	83	104	1282.72	1259.97	317.54	203.57	8998.14	0	1
116061	hCG27961.3	1468.91	404.31	0.28	3.63	0	1.05	111	74	966.07	1556.64	1710.56	212.81	10748.21	0	1
116068	hCG1645144.3	2112.93	231.73	0.12	9.12	0	1.7	161	24	425.13	813.57	2602.42	205.95	11344.29	0	2
116072	hCG2041815	493.17	493.17	1.13	-0.88	1	0.4	148	77	993.51	676.08	-606.56	237.52	9709.01	0	2
116074	hCG1685895.1	757.96	268.61	0.36	2.82	0	0.61	216	59	799.23	1397.57	603.91	179.3	8213.9	0	2
116083	hCG36971.3	146.29	146.29	6.29	-0.16	1	0.11	10	22	413.7	478.63	-122.3	164.13	6773.69	0	1
116084	hCG1995819	510.28	55.83	0.12	9.14	0	0.37	65	63	848.91	1068.19	533.66	202.46	9152.92	0	1
116088	R26_hCT1640708.1	1333.14	175.38	0.14	7.6	0	0.96	41	131	1571.17	814.58	1471.14	186.36	9305.04	0	1
116092	hCG2026367	324.42	324.42	3.82	-0.26	1	0.26	161	69	905.56	813.95	-62.95	219.6	9431.31	0	2
116105	hCG28070.3	1620.27	411.38	0.26	3.94	0	1.3	142	138	1641.2	617.43	1627.07	230.33	11542.69	0	2
116108	hCG1648025.2	3182.45	348.31	0.12	9.14	0	2.56	166	151	1777.09	871.64	2921.84	213.4	11995.04	0	2
116122	hCG24619.3	529.4	529.4	1.84	0.54	1	0.38	107	109	1339.19	1517.01	356.5	249.43	11124.78	0	1
116123	hCG96665.3	8593.22	340.4	0.06	25.24	0	6.91	182	8	259.91	1035.57	9834.43	186.25	17256.94	0	2
116126	hCG30382.3	17599.11	504.65	0.06	34.87	0	12.64	73	102	1268.45	1154.18	14847.47	218.78	23545.97	0	1
116130	hCG21407.2	85199.06	1056.64	0.05	80.63	0	68.55	163	2	195.04	831.31	134870.08	356.27	146312.62	0	2
116132	hCG20805.2	235.2	134.62	0.57	1.75	0	0.17	76	133	1595.02	1187.94	188.74	199.56	8692.89	0	1
116140	hCG1985686	25600.88	547.11	0.05	46.79	0	18.38	52	30	497.75	926.95	24029.15	256.82	34190.53	0	1
116142	hCG1999309	745.79	333.63	0.45	2.24	0	0.54	14	74	967.37	525.08	718.22	175	8071.23	0	1
116145	hCG2020048	53333.13	801.6	0.05	66.53	0	42.91	198	104	1277.64	1210.58	30522.37	257.9	40536.19	0	2
116147	hCG1812176.1	4286.41	228.79	0.07	18.74	0	3.08	112	86	1093.67	1570.03	4566.32	233.24	14418.92	0	1
116150	hCG25408.4	225.17	136.66	0.61	1.65	0	0.16	52	130	1562.13	930.64	186.63	181.3	7857.29	0	1
116156	hCG1990121	19419.13	330.84	0.05	58.7	0	15.62	162	22	402.99	823.64	23368.62	236.61	32616.81	0	2
116168	hCG1998530	27453.39	659.11	0.06	41.65	0	19.71	88	145	1720.1	1316.42	29798.74	269.53	40358.03	0	1
116169	hCG39259.2	1880.64	154.97	0.1	12.14	0	1.35	10	99	1232.54	483.36	2034.72	168.44	9007.44	0	1
116176	hCG1776016.2	1402.92	277.11	0.2	5.06	0	1.01	98	107	1314.21	1418.97	1074.43	201.08	9604.06	0	1
116177	hCG2041206	741	638.22	0.86	1.16	0	0.6	151	49	694.13	707.46	737.31	241.91	11223.64	0	2
116181	hCG2041577	1610.24	769.28	0.48	2.09	0	1.3	144	104	1282.56	635.56	3000.75	290.94	15657.6	0	2
116187	hCG2001640	9290.68	297.9	0.05	31.19	0	7.48	201	91	1138.89	1240.38	12074.42	223.45	21195.73	0	2
116192	hCG1783416.2	1520.7	164.54	0.12	9.24	0	1.22	141	51	716.02	601.99	1875.6	242.36	12335.31	0	2
116198	hCG18779.4	18921	312.29	0.05	60.59	0	13.59	5	19	379.84	427.82	18599.68	200.53	26193.79	0	1
116205	hCG20728.3	12770.33	218.58	0.05	58.42	0	9.17	35	44	648.9	748.02	12941.6	195.43	20589.26	0	1
116206	hCG22289.3	31204.51	433.06	0.05	72.06	0	25.11	183	132	1575.98	1052.7	36505.84	238.44	45225.36	0	2
116209	hCG1811351.1	327.69	327.69	4.05	-0.25	1	0.26	130	88	1109.88	488.06	-254.62	244.38	10374.5	0	2
116212	hCG21712.3	170495.44	3143.46	0.05	54.24	0	137.18	121	26	450.98	385.99	257888.06	537.45	276604.75	0	2
116214	hCG38302.3	26623.06	444.37	0.05	59.91	0	19.12	118	67	891.39	1630.56	19316.69	235.69	28636.69	0	1
116215	hCG37373.3	10067.71	315.34	0.06	31.93	0	7.23	111	135	1613.58	1562.1	7871.65	214.42	16694.5	0	1
116222	hCG24138.3	11087.82	1475.19	0.14	7.52	0	7.96	18	76	988.73	568.39	8599.26	248.48	18994.01	0	1
116230	hCG2040035	379.7	379.7	2.05	0.49	1	0.27	16	59	806.99	543.25	91.03	171.31	7309.95	0	1
116237	hCG17450.4	2000.08	465.05	0.24	4.3	0	1.44	73	89	1126.47	1156.25	1683.02	239.45	11942.93	0	1
116243	hCG2008633	490.58	490.58	3.14	-0.32	1	0.35	13	111	1362.53	514.33	-157.15	178.36	7388.82	0	1
116246	hCG42516.2	35245.23	488.54	0.05	72.14	0	28.36	142	15	336.41	610.12	51897.07	279.51	62145.69	0	2
116254	hCG37339.4	2237281.35	30597.57	0.05	73.12	4	1606.38	13	118	1437.05	515.06	1888806.17	1501.92	1942627.01	0	1
116259	hCG2015191.1	1495443.57	15725.25	0.05	95.1	4	1073.73	50	33	528.97	906.75	1847785.31	1267.43	1887998.4	0	1
116275	hCG1997648	257.77	257.77	1.07	0.94	1	0.19	69	122	1478.03	1113.24	201.98	200.31	8739.76	0	1
116277	hCG25185.2	19987.05	419.18	0.05	47.68	0	14.35	115	141	1678.14	1601.85	12212.65	208.81	20553.83	0	1
116281	hCG2041399	2422.19	239.09	0.11	10.13	0	1.74	82	87	1101.46	1249.63	3113.25	220.29	12430.34	0	1
116290	hCG17140.1	123096.72	1700.85	0.05	72.37	0	99.05	155	142	1685.42	753.65	87293.36	309.11	97747.67	0	2
116295	hCG1646706.1	4578.31	385.22	0.09	11.89	0	3.68	168	77	990.8	888.89	5833.57	238.67	15956.66	0	2
116300	hCG39819.3	845.96	187.7	0.23	4.51	0	0.61	36	7	258.39	757.26	545.01	160.79	7255.22	0	1
116303	hCG44067.3	84218.04	709.71	0.04	118.67	0	67.76	145	16	345.82	642.38	122076.96	354	133855.65	0	2
116304	hCG37643.3	3300.99	251.71	0.09	13.11	0	2.66	164	21	392.21	845.2	3832.82	217.29	13044.67	0	2
116306	hCG1816341.1	286.07	286.07	0.8	-1.25	1	0.23	129	89	1120.51	477.57	-625.79	245.98	10076.29	0	2
116310	hCG1640095.3	1222.21	257.29	0.21	4.75	0	0.98	164	143	1692.68	850.07	1156.65	198.48	9623.37	0	2
116316	hCG1982806	2438.32	505.44	0.21	4.82	0	1.96	198	117	1416.08	1211.1	1423.22	201.42	10012.51	0	2
116321	hCG2010756	6280.31	307.59	0.07	20.42	0	4.51	115	75	976.37	1599.1	5294.41	219.71	14485.9	0	1
116331	hCG1811876.1	2561.69	235.92	0.1	10.86	0	2.06	134	28	472.21	523.57	2611	210.93	11584.03	0	2
116347	hCG1994888	35887.07	455.52	0.05	78.78	0	25.77	48	65	871.85	885.28	35621.4	246.04	44724.65	0	1
116349	hCG1982738	21935.71	1593.83	0.09	13.76	0	15.75	106	8	262.93	1501.98	23487.96	267.68	34206.44	0	1
116357	hCG36760.2	5449.54	233.11	0.06	23.38	0	4.38	223	30	491.95	1473.92	7173.92	207.13	15746.1	0	2
116367	hCG2043250	2151.79	2151.79	7.74	-0.13	1	1.54	69	131	1573.39	1113.43	-401.14	334.99	14264.02	0	1
116372	hCG1992264	1143.44	198.34	0.18	5.77	0	0.82	48	48	686.93	883.55	1019.5	178.57	8519.94	0	1
116373	hCG1817625.1	239.59	239.59	1.09	0.92	1	0.19	191	28	469.02	1132.06	146.15	184.93	8040.55	0	2
116382	hCG1650101.3	1342.98	177.87	0.14	7.55	0	0.96	24	39	597	631.1	1821.52	165.54	8672.7	0	1
116387	hCG1790988.2	369.5	369.5	1.56	-0.64	1	0.3	179	97	1204.06	1006.04	-171.19	203.35	8577.11	0	2
116397	hCG1771525.1	289.17	191.88	0.67	1.51	0	0.21	42	112	1370.45	826.08	260.06	174.34	7608.71	0	1
116401	hCG40614.2	821822.04	7027.76	0.05	116.94	0	590.07	82	13	314.32	1245.6	1276308.12	1031.43	1308235.55	0	1
116404	hCG36844.3	3799.78	492.04	0.14	7.72	0	3.06	235	143	1693.64	1603.14	2220.84	166.25	9129.65	0	2
116407	hCG1985922	140286.53	1362.35	0.04	102.97	0	112.88	215	18	362.65	1384.48	126834.69	314.64	135904.78	0	2
116410	hCG1978931	6975.52	230.13	0.05	30.31	0	5.61	231	52	724.02	1558.19	7166.24	187.05	14776.67	0	2
116411	hCG37165.3	778.15	228.2	0.3	3.41	0	0.56	78	74	967.4	1206.67	520.14	197.33	8905.74	0	1
116420	hCG15278.3	29415.56	434.5	0.05	67.7	0	23.67	125	111	1354.18	432.55	44269.69	282.84	55008.27	0	2
116423	hCG28278.3	571.79	571.79	1.86	-0.54	1	0.46	146	16	345.74	652.66	-387.18	223.32	9277.39	0	2
116432	hCG17018.3	1070.53	1070.53	11.72	-0.09	1	0.77	51	86	1092.86	920.03	-168.56	345.15	14957.72	0	1
116433	hCG1985160	103015.36	1329.75	0.05	77.47	0	82.89	214	33	521.55	1375.19	80215.49	297.46	90281.61	0	2
116436	hCG1737648.3	17229.54	468.7	0.05	36.76	0	13.86	149	116	1410.69	689.49	23560.74	306.56	36254.56	0	2
116441	hCG1811460.1	1123.23	181.03	0.17	6.2	0	0.9	132	76	982.72	505.41	1195.5	228.96	11066.66	0	2
116451	hCG2041958	332.73	327.09	0.98	1.02	0	0.24	77	124	1499.94	1198.06	304.65	195.83	8632.67	0	1
116454	hCG2000452	34651.57	354.39	0.05	97.78	0	24.88	104	71	933.48	1482.34	44886.27	259.23	54270.88	0	1
116456	hCG1788520.3	8714.19	372.1	0.07	23.42	0	6.26	77	102	1267.52	1197.32	6841.19	213.39	15663.92	0	1
116466	hCG16174.3	889.94	162.37	0.19	5.48	0	0.64	25	113	1384.55	645.63	1185.88	183.53	8904.07	0	1
116470	hCG2043007	142.25	142.25	0.43	-2.35	1	0.1	110	104	1286.32	1548.84	-524.24	251.85	10368.32	0	1
116476	hCG1780232.2	813.51	151.14	0.19	5.38	0	0.58	69	21	404.22	1108.2	906.38	201.99	9486.39	0	1
116479	hCG28308.3	907.03	269.9	0.3	3.36	0	0.73	187	36	554.31	1090.75	864.8	198.1	9329.08	0	2
116499	hCG1811278.1	611.96	364.24	0.6	1.68	0	0.49	238	108	1321.5	1634.71	548.97	190.25	8666.74	0	2
116509	hCG1779513.1	179.78	179.78	1.11	0.9	1	0.13	106	9	274.01	1502.12	192.81	186.73	8111.12	0	1
116510	hCG2001309	509.74	509.74	195.85	-0.01	1	0.41	136	4	218.03	547.9	-58.06	190.63	8106.14	0	2
116530	hCG18606.3	8835.47	467.54	0.07	18.9	0	7.11	215	27	456.66	1385.28	5892.32	180.13	13242.37	0	2
116538	hCG2004350	149163.16	1121.64	0.04	132.99	0	120.02	228	119	1438.31	1530.55	198522.27	378.11	208920.89	0	2
116539	hCG2042028	328.84	292.87	0.89	1.12	0	0.26	236	121	1458.58	1613.11	274.99	176.64	7781.09	0	2
116540	hCG1685997.1	337.14	337.14	1.03	0.97	1	0.27	234	79	1014.13	1589.85	221.1	169.37	7394.25	0	2
116549	hCG25058.3	47356.92	783.98	0.05	60.41	0	34	26	77	1000.49	651.9	58114.46	271.7	67594.37	0	1
116550	NM_058200.1	433.18	433.18	0.67	-1.49	1	0.31	92	29	485.51	1351.36	-626.9	211.26	8419.06	0	1
116551	hCG1816057.1	228.46	228.46	3.89	-0.26	1	0.18	194	62	833.58	1163.95	-215.7	202.08	8474.76	0	2
116559	hCG39410.2	3531.92	222.49	0.08	15.87	0	2.54	86	21	398.4	1287.06	4301.66	204.15	12815.2	0	1
116560	hCG1814658.2	612.91	504	0.82	1.22	0	0.44	4	107	1319.03	420.53	701.38	202.81	9329.29	0	1
116562	hCG21058.3	218.93	218.93	1.01	0.99	1	0.18	203	8	257.04	1257.1	196.39	159.66	6923.08	0	2
116563	hCG1765609.2	9708.24	800.76	0.09	12.12	0	7.81	187	154	1811.32	1094.49	9742.59	211.74	18408.78	0	2
116571	hCG39739.3	871.33	174.9	0.21	4.98	0	0.63	18	145	1722.79	572.17	581.12	157.33	7129.36	0	1
116577	hCG24479.2	226.78	207.6	0.92	1.09	0	0.16	25	136	1627.05	647.52	257.41	175.87	7676.43	0	1
116584	hCG1811544.1	396.22	164.06	0.42	2.42	0	0.28	112	13	317.96	1565.49	282.3	186.37	8180.02	0	1
