Reporter Identifier	VALUE	S_N_P/2a-3_OKhymenets_220905
167151	11286.5	36.57
167160	490.23	0.05
167166	1989.29	10.53
167168	14196.01	34.39
167173	8810.64	23.79
167176	413786.44	148.4
167177	3403.4	14.4
167179	646.56	2.95
167186	444.31	-1.89
167195	288.49	1.68
167201	2801.68	7.23
167203	5082.92	17.49
167208	17035.47	30.98
167211	217.11	0.05
167218	1090.37	2.61
167219	2607	11.81
167225	424.16	0.96
167226	11015.99	45.38
167227	2564.82	5.7
167233	4783.84	18.52
167234	291.62	0.28
167237	230.17	0.53
167244	72464.01	95.24
167246	1158.68	0.83
167252	18688.72	25.22
167254	259.13	-2.3
167258	444.24	2.61
167266	279.04	1.15
167268	1240.71	1.87
167280	1563.37	10.06
167282	966.78	0.84
167292	2955.37	9.78
167294	565.65	2.67
167298	3857.45	15.77
167300	316.51	-0.53
167302	387.64	-0.8
167305	19324.27	71.37
167308	1121.68	4.76
167313	290.75	1.53
167316	637.45	1.83
167318	696.03	4.17
167319	259.5	0.24
167321	6592.79	13.35
167324	6123.21	16.5
167329	14040.87	33.4
167332	582.94	4.12
167335	5160.5	28.95
167342	780.97	3.98
167343	20742.56	60.71
167348	461.23	-1.4
167353	521.84	1
167358	59367.2	68.34
167368	768.23	4.09
167369	502.41	-0.04
167373	2188665.15	114.85
167375	285.77	-0.06
167377	300.22	0.68
167378	629.83	-0.51
167382	2756.21	11.54
167384	7279.98	27.01
167385	804.97	4.3
167389	624.67	3.38
167391	510.64	0.06
167394	52506.31	14.33
167403	309.05	1.24
167412	10646.69	23.87
167413	382.42	0.3
167428	1237601.15	126.57
167436	5027.04	9.51
167437	1212.65	-0.25
167438	318.14	-0.2
167440	9468.56	9.8
167444	4623.39	5.77
167451	202.32	-1.43
167459	427.38	0.45
167460	756.93	2.01
167463	52860.7	88.47
167465	6092.48	11.88
167468	7833.44	26.21
167469	407.39	0.03
167471	456.38	2.88
167473	15098.47	7.55
167477	1100.37	8.41
167478	1263.54	4.03
167485	641.61	2.29
167492	913.53	3.24
167495	996.49	3.4
167497	2769.37	9.35
167499	3926.38	13.75
167505	14220.7	15.46
167507	7263.81	19.06
167511	437.52	2.11
167512	27259.9	42.81
167523	353.78	-0.67
167525	3635.79	15.03
167526	831.84	1.47
167529	2130.38	9.3
167535	976.97	-0.31
167536	1081.1	5.96
167538	11999.5	36.53
167549	19357.17	72.28
167552	1164.96	4.04
167559	8881.35	28.86
167565	346.78	-0.08
167566	3452.79	14.34
167569	164.1	0.23
167571	574.59	1.26
167575	113758.4	100.2
167576	1306.03	0.08
167585	4862.21	16.87
167600	867.8	-0.59
167604	515285.58	106.12
167605	264.94	-2.08
167606	1974.57	7.54
167608	266.67	-0.17
167617	150.86	-3.95
167621	18252.94	35.55
167622	30147.96	76.63
167627	59798.76	142.19
167635	343.7	-1.13
167637	2545.88	8.14
167643	18587.42	83.47
167649	565.79	-0.99
167654	44710.62	96.39
167659	459.47	0.01
167664	1847.67	3.77
167665	300084.21	94.31
167667	437.14	5.35
167669	3005.38	8.44
167671	12965.31	72.39
167679	687.49	2.34
167687	123730.61	97.09
167690	331.05	1.49
167693	436.19	2.9
167695	865.24	1.57
167701	67634.04	78.87
167707	289.54	-0.04
167716	28071.59	67.29
167721	173.84	-0.35
167726	11116.54	10.55
167728	277943.99	116.17
167731	3024.36	9.02
167735	1120.34	3.73
167738	10421.45	24.66
167741	1302.53	4.82
167743	21570.34	55.9
167744	1702.43	1.57
167755	145538.36	91.45
167759	26320.4	77.3
167763	447.45	0.29
167768	427.69	0.58
167773	1806.06	10.5
167786	7185.01	5.51
167791	829.97	-0.14
167799	367.48	0.84
167802	415.3	1.65
167807	395.46	1.39
167811	719.39	3.43
167812	312.16	0.16
167820	7108.18	23.41
167836	164095.28	66.3
167847	30431.95	56.7
167851	465.34	0.51
167857	200.79	0.14
167858	1983.94	7.09
167859	365.07	-0.15
167861	5215.33	15.25
167862	35757.69	52.82
167863	282.76	-0.93
167868	34063.55	71.9
167875	616.09	1.43
167885	1747.64	8.55
167891	6514.69	23.13
167899	17563.3	24.99
167907	10239.69	43.93
167908	628.81	1.53
167910	461.91	0.52
167920	6610.72	5.03
167946	551.03	2.88
167947	3585.8	11.31
167948	5488.47	17.41
167953	4761.96	15.58
167958	1815.38	6.73
167968	236.63	0.83
167977	305.86	-0.81
167986	46931.1	90.25
167987	264.29	1.21
167993	11614.13	22.23
167996	2518.05	10.19
167997	2543.28	5.4
167999	195.2	0.77
168001	80790.3	76.13
168002	638242.56	89.7
168006	1926.54	3.89
168020	515.41	3.41
168022	17558.06	35.21
168024	19015.12	50.59
168026	794.35	2.47
168030	448.68	0.03
168032	245.33	0.1
168033	318.39	0.97
168042	492.61	1.99
168047	533.78	-0.06
168048	797.41	5.53
168061	6470.15	11.29
168063	6340.64	7.37
168068	15052	29.77
168075	418.03	-0.09
168077	2379.48	3.25
168081	325.98	0.64
168085	9213.07	17.71
168086	74963.02	80.62
168087	373.81	0.94
168091	7746.33	39.33
168093	7719.68	28.65
168099	5284.86	5.12
168102	504.19	1.26
168105	1207.36	5.43
168106	2322.27	6.92
168108	3209.94	20.75
168110	595.27	0.67
168118	350.33	0.79
168124	243.13	-0.87
168127	14852.39	49.59
168129	5303.44	18.44
168130	508.6	1.25
168144	15459.74	82.33
168147	188.36	0.09
168148	3813.49	10.23
168153	515.55	0.24
168160	4292.74	21.38
168162	401.44	-1.88
168169	13316.76	52.67
168173	1766.14	13.59
168176	3221.52	1.93
168184	11179.55	29.92
168192	43991.98	113.56
168194	792.46	3.51
168195	347.14	-0.75
168202	29547.14	43.7
168207	948.95	1.18
168208	1467.25	3.28
168210	23234.35	65.72
168213	513712.44	58.02
168215	1119.75	0.86
168224	1779.58	3.8
168229	401.25	1.58
168230	2770.55	0.12
168244	935.69	4.13
168268	1525.02	8.35
168270	3009.92	5.89
168271	1685.64	7.27
168272	506965.45	93.31
168289	478.17	-0.29
168292	990.54	0.36
168311	807.43	4.46
168312	1128.89	-0.75
168329	300.5	1.33
168350	3171.82	2.14
168356	42439.34	69.22
168361	1973.59	5.97
168370	4210.14	13.75
168375	2444.96	5.88
168383	12915.67	32.29
168384	25520.71	71.5
168386	1539.67	1.59
168389	978.52	5.08
168393	200.18	0.48
168402	19085.9	35.67
168407	258.97	0.74
168412	335.27	0.87
168414	337.65	0.68
168425	23703.35	81.22
168426	442.77	3.12
168429	390.7	-0.13
168434	512.94	3.28
168436	202415.51	69.03
168440	15903.12	27.19
168447	6514.15	24.1
168448	97142.89	70.45
168452	903.28	2.43
168454	843.17	2.62
168470	12813.81	36.24
168472	667.2	2.14
168473	32170.18	66.06
168478	34920.87	59.15
168479	54410.09	86.52
168491	225950.14	82.68
168498	11915.8	60.04
168505	5482.66	24.51
168523	159123.37	123.06
168528	13948.17	55.86
168530	431.51	2.12
168534	2536.34	7.9
168543	320.52	1.47
168544	1281.18	3.13
168546	60499	79.87
168561	853.31	0.56
168564	14052.35	67.36
168565	8093.83	19.39
168570	3581.91	9.97
168572	729.97	1.99
168574	1181.38	3.17
168582	42521.54	57.64
168584	577.55	-0.1
168588	17024.71	70.33
168589	11644.59	40.22
168596	2492.21	12.69
168607	1208.44	-0.02
168609	17373.32	18.34
168619	3127.6	10.5
168621	178.8	-1.38
168626	697.7	2.3
168631	4166.01	13.79
168643	228.48	-0.77
168667	5635.96	39
168681	842.79	2.67
168682	13002.67	38.25
168683	841.29	1.92
168694	402.93	2.26
168696	4766.46	19.59
168706	2275.57	5.87
168708	30352.25	41.89
168709	156988.63	96.26
168712	5523.05	7.49
168716	4030.23	30.95
168717	270.95	0.52
168721	1004.75	4.82
168722	556.36	1.82
168724	1520.66	6.05
168727	7686.63	21.62
168728	2954.79	21.86
168731	1363.06	3.47
168734	345.87	-1.32
168735	211.99	-0.8
168740	672.49	9.35
168741	39979.34	66.62
168742	413.06	0.52
168744	39680.36	67.2
168751	6130.44	13.41
168754	1172.54	3.95
168764	2512.03	1.78
168773	279.35	-0.62
168774	478.9	0.61
168775	30197.52	61.53
168787	1922.95	2.1
168788	6259.07	23.8
168789	22684.51	60.22
168794	892	5.68
168798	368.31	1.11
168804	4141.85	19.36
168805	914.93	6.73
168806	599.86	2.31
168813	317.27	-1.11
168814	454.6	-0.81
168815	5817.08	20.13
168819	9969.09	28.94
168822	486.44	1.13
168826	625.01	2.63
168829	181.82	1.28
168835	290.6	0.17
168840	2661.89	7.49
168842	83571.04	80.64
168843	265.3	-1.8
168845	23070.37	58.46
168859	26596.83	60.33
168861	133339.55	109.35
168863	19394.25	45.51
168871	655.65	1.9
168872	82208.55	98.44
168879	12542.91	31.4
168882	1398.23	3
168890	3217.63	12.39
168900	412.96	-0.83
168904	4932.4	24.01
168908	306.81	-1.03
168914	7900.22	48.86
168915	88402.12	38.86
168924	776.11	1.23
168925	333.77	0.12
168946	22412.98	69.23
168948	350.09	-0.23
168951	45538	21.29
168952	1111.1	4.61
168964	16776.93	3.16
168970	360.42	0.03
169001	799.9	-0.29
169003	458.79	1.57
169023	3382.19	0.52
169039	1237.42	4.84
169040	427.15	1.49
169041	22968.94	94.74
169042	8087.45	30.5
169049	2216.25	10.62
169051	319.49	0.25
169064	4179.72	24.81
169068	64132.3	82.85
169075	4295.66	8.07
169078	5194.2	23.56
169082	16849.17	29.76
169086	1255.62	3.9
169095	633.69	1.47
169105	736.54	3.14
169106	5852.48	13.95
169116	1889	8.49
169119	323.07	0.84
169123	3703.59	20.8
169125	2260.38	15.77
169128	472.94	-0.83
169133	575.81	0.16
169136	939.17	3.29
169139	280.28	-0.58
169155	4162.52	20.61
169158	408.64	1.36
169168	11166.53	42.92
169171	11967.96	24.37
169176	1757.74	0.28
169179	2063.51	-0.39
169180	236.83	-0.64
169183	3246.21	4.98
169184	178.58	1.99
169185	188.51	1.19
169187	13451.85	39.54
169189	293.78	-0.47
169191	3285.16	5.6
169202	243.05	-0.87
169205	1598.77	3.34
169211	405.63	1.65
169212	16582.18	35.86
169215	181.52	-0.31
169221	113828.57	98.38
169226	548.54	-0.96
169230	30083.04	43.79
169234	19772.24	40.08
169240	286998.26	41.03
169243	45981.33	88.18
169245	335.11	-3.49
169248	270.38	0.18
169257	408.15	2.19
169261	18722.91	42.75
169275	733.49	1.35
169278	89357.62	84.42
169279	16335.29	39.07
169282	16977.03	55.92
169287	8206.77	17.57
169289	4793.12	14.3
169292	1446.98	2.75
169298	481.44	1.96
169301	977.08	5.17
169302	2360.66	5.11
169305	7445.67	0.25
169311	679.91	4.94
169312	199.69	0.43
169314	121261.02	86.66
169324	972.99	4.44
169331	606.59	1.07
169334	309	-0.73
169344	987.42	0.33
169345	12051.87	44.19
169349	265.39	-0.1
169352	656447.87	64.38
169363	15339.34	40.62
169367	4037.36	9.63
169378	423.94	1.15
169382	12770.9	47.35
169383	346.29	0.6
169385	12280.06	34.6
169392	9571.42	22.01
169395	5069.78	17.28
169402	293.63	0.71
169409	362.67	1.07
169413	1047.66	4.27
169414	1384.83	-0.83
169421	512.6	0.57
169428	729.51	0.12
169429	35036.98	42.05
169431	9906.11	50.2
169440	19991.04	42.51
169453	1837.4	2.53
169455	30736.73	16.05
169462	2566.68	11.63
169468	1532.56	0.38
169469	428.28	0.18
169472	698.64	0.53
169473	330.55	2.47
169476	46862.65	92.18
169477	22247.45	64.13
169478	1402.62	3.63
169493	261430.85	77.59
169496	1955.88	13.44
169499	1186.23	0.37
169512	5458.39	13.96
169514	10078.36	37.01
169515	473.5	2.23
169525	275523.88	70.09
169526	21937.77	53.69
169529	11701.26	42.98
169538	644.18	2.22
169540	1027.03	3.35
169560	40529.93	73.84
169562	711.08	3.09
169563	5328.61	18
169567	196.52	-0.52
169568	509.37	2.4
169571	1046.49	3.96
169575	1127.21	3.78
169587	593.19	3.8
169590	511.09	0.48
169595	20626	75.45
169601	3625.8	4.65
169607	61071.06	124.58
169608	2827.83	6.75
169614	2270.42	6.06
169615	574.06	-1.21
169616	146346.34	87.74
169620	46123.87	47.3
169621	20461.52	63.61
169622	978.53	7.98
169629	670.29	0.74
169639	11060.26	31.06
169642	307.38	-0.18
169646	22142.32	78.4
169647	55668.53	76.55
169650	476.94	-0.46
169657	24695.05	19.25
169663	219.82	0.24
169668	3821.53	11.97
169670	390.08	1.75
169674	3484.22	17.15
169676	16003.95	31.39
169678	479.18	-0.7
169679	349.41	-0.21
169680	504.77	2.31
169689	401.92	1.01
169704	577.03	2.07
169707	23229.95	51.51
169714	317.28	0.12
169718	83598.88	67.85
169723	512.59	3.39
169728	960.19	2.26
169730	316.95	1.18
169750	7330.38	9.47
169754	18499.02	48.46
169760	11691.94	9.84
169761	940.09	3.25
169770	967.24	3.61
169776	308.52	1.48
169779	7849.27	21.34
169781	18231.51	63.13
169783	680.52	0.07
169787	797.84	-1.09
169792	2708.19	9.95
169799	338.61	0.98
169807	308319.35	37.03
169809	535.32	2.43
169815	4187.9	13.51
169828	2287.12	9
169837	494.17	-0.24
169842	431.92	0.36
169845	6937.48	24.8
169848	1387.77	7.63
169853	1166.82	5.42
169857	13215.68	47.73
169864	940.85	2.05
169872	80374.01	116.27
169875	171367.06	77.81
169877	3432.8	12.01
169878	3223.14	8.89
169880	636.54	1.72
169884	5797	6.8
169895	1457.49	8.25
169898	3020.76	9.04
169900	779.92	0.04
169909	1919.33	6.73
169934	425.2	0.49
169935	340.4	0.31
169945	62743.65	89.86
169947	25908.15	63.59
169949	34682.26	84.88
169951	1578986.33	66.23
169952	1722.74	19.25
169954	23172.01	32.8
169963	8269.93	27.15
169970	449.98	1.99
169972	1544.16	5.36
169974	1849.34	1.35
169981	298.54	1.11
169984	770.89	1.1
169985	25366.29	16.61
169987	825.82	4.26
169988	7493.03	21.21
169990	181789.64	114.79
169995	459.53	1.74
170016	390.48	1.16
170017	20187.15	23.7
170018	268.53	-0.47
170031	597640.19	98.67
170034	2672.46	22.57
170038	105802.99	91.07
170041	45031.47	29.73
170046	654.05	0.03
170047	431293.73	60.09
170049	29406.55	49.46
170057	506.18	0.02
170063	397.26	-0.34
170069	170104.42	84.41
170083	2629.76	12.77
170087	20957.62	116.96
170090	463.86	-0.62
170092	615.34	2.35
170093	57747.05	84.37
170096	46117.84	74.03
170099	308.62	-1.37
170102	43014.65	45.85
170108	256126.31	125.16
170116	850.33	4.69
170126	3300.97	11.82
170127	366.42	1.21
170148	331.52	-0.19
170156	1297.59	5.25
170165	11531.59	28.38
170167	4092.08	5.74
170168	7325.72	28.29
170177	249.38	-1.84
170179	234749.7	109.72
170184	68813.99	118.34
170188	52028.54	85.12
170191	213326.38	70.65
170196	1447.78	5.78
170202	37809.48	70.46
170211	5085.62	12.02
170215	5186.42	20.64
170220	653.97	1.33
170223	760507.26	88.66
170227	5912.11	22.45
170231	4244.66	36.64
170235	163756.15	65.31
170242	21443.63	73.13
170244	13124.55	65.65
170246	2108.01	8.22
170247	2224.72	7.35
170248	2458.96	8.21
170253	2623.48	8.93
170254	185.08	-0.32
170258	464774.05	102.4
170260	748.61	1.82
170264	752.18	0.5
170266	369.28	0.82
170270	1023.49	4.11
170281	178430.82	113.03
170284	4325.05	12.01
170285	26253.54	27.95
170287	647486.68	31.88
170288	997.71	1.26
170295	117.43	0.61
170312	25858.23	62.84
170315	1446451.77	131.42
170316	14223.33	15.29
170317	2594.29	6.09
170320	497.1	-0.47
170322	3441.55	11.14
170323	4810.28	18.32
170327	334672.94	100.12
170332	868.15	2.07
170337	2542.69	8.8
170338	272474.76	84.47
170351	747.33	1.01
170352	207.03	0.44
170354	14231.93	55.56
170355	368.57	0.48
170359	10511.19	68.75
170362	1291.5	2.82
170365	4778.09	24.51
170368	1154.86	2.67
170374	2283.64	5.81
170375	11140.43	50.89
170380	1891.74	11.91
170381	50138.41	87.15
170396	521.73	4.37
170400	705299.58	129.95
170405	1008.28	0.18
170408	261.24	-0.27
170409	2951.57	14.17
170410	12557.91	46.27
170411	35130.16	48.23
170412	12451.88	24.57
170416	6406.94	20.99
170419	61422.27	47.28
170422	283.3	0.99
170428	8740.76	34.13
170447	5068.46	4.47
170453	5329.98	29.11
170455	1178.58	2.6
170458	1946.06	9.18
170461	571.59	-0.63
170463	648611.05	124.81
170464	1365.67	2.42
170466	1475.1	7.02
170467	29596.29	32.25
170468	15353.75	36.44
170472	83664	131.33
170475	8359.23	25.48
170489	1753.02	3.34
170495	38214.79	73.56
170500	270782.35	104.91
170501	60458.44	97.23
170503	7325.63	29.22
170505	97852.4	82.66
170508	819.64	1.52
170515	937.64	3.6
170518	1208.41	4.24
170527	5026.14	24.88
170529	3079.25	12.72
170532	13584.86	43.55
170533	226.96	0.85
170535	21384.55	50.46
170536	17054.82	49.97
170538	24266.45	84.57
170540	1702.06	4.25
170542	5493.03	26.14
170545	1846.09	9.36
170546	11742.87	29.79
170547	231.33	0.47
170548	26166.49	21.96
170551	5938.11	8.55
170554	1586.94	0.21
170559	15178.41	30.06
170566	835.46	3.39
170567	41727.73	53.37
170572	6712.89	17.1
170576	19306.75	40.16
170579	6644.73	46.97
170584	1415.81	3.13
170585	1644.99	12.35
170591	231.88	-0.44
170593	4696.47	25.48
170611	992.27	2.12
170623	190.41	0.74
170626	443.42	0.62
170630	549.05	-0.09
170633	2319.2	5.25
170643	1814.05	3.6
170644	21653.38	47.32
170653	3062.67	10.33
170654	870.79	3.45
170655	1183.96	3.05
170657	284.68	0.92
170658	9070.4	21.2
170661	229.32	-1.68
170664	1960.62	7.67
170667	3149.18	10.61
170669	112749.65	87.22
170674	144.45	0.77
170675	5679.99	15.38
170681	349.3	1.2
170684	330.43	1.97
170685	346.67	0.64
170697	17470.13	53.54
170698	188.88	1.07
170701	1408.83	4.6
170705	2493.29	3.76
170707	1131.45	4.21
170722	10060.15	27
170733	429.86	1.48
170734	22755.34	20.17
170748	246.24	0.83
170749	159065.13	74.07
170756	372.32	1.5
170759	283.14	-0.29
170767	3589.77	11.39
170769	9377.52	28.63
170781	397293.53	70.19
170784	551.52	2.19
170786	716.86	2.6
170788	2560.78	11.26
170793	983828.54	61.97
170799	30484.58	46.89
170804	15382.33	60.92
170808	2274.67	10.58
170823	54953.1	86.07
170830	609.86	3.91
170831	4943.79	16.63
170832	1422.77	3.32
170833	707.82	2.4
170835	467.44	1.33
170838	578.31	-0.04
170843	3982.53	7.05
170844	310235.91	62
170848	2201.18	7.26
170849	203.13	0.27
170858	7838.28	14.96
170863	1222.17	2.58
170864	430.43	-1.14
170869	2214.72	5.55
170870	220477.6	87.14
170875	1423.1	2.94
170876	8710.49	46.09
170879	463.58	-0.04
170883	6325.62	30.06
170887	1290843.86	48.29
170890	1264.97	7.1
170892	21573.15	43.07
170905	371.75	1.53
170907	462129.98	60.17
170922	1471.64	2.34
170927	238.36	-1.67
170929	282.01	0.74
170935	149.96	0.81
170943	6709.94	12.79
170947	439227.44	114.67
170951	30306.38	67.94
170956	710.46	4.15
170961	2303.98	11.75
170963	693.36	1.8
170968	966.67	0.57
170978	554.15	2.95
170984	1344.13	4.01
170985	861.62	2.99
170987	736.34	1.73
170989	35672.96	27.96
170995	742.94	3.64
170997	770.1	2.44
171006	1042452.66	99.7
171009	1443.9	8.91
171014	40420.78	53.98
171021	75442.42	101.8
171023	11373.11	15.53
171026	202464.17	106.38
171033	5643.65	49.62
171037	12967.97	21.64
171045	4454.62	5.24
171047	448.74	0.41
171053	18316	41.26
171056	33782.59	68.05
171063	39035.3	81.89
171070	39543.13	58.5
171071	1712.17	1.91
171072	799060.42	65.75
171075	297522.31	111.34
171078	205.99	-0.15
171080	2133.58	2.2
171081	503.81	1.45
171090	386.92	1.09
171091	315.37	0.13
171103	1224.72	3.9
171110	35875.95	56.65
171118	1331.98	7.28
171120	126256.71	90.1
171123	1879.87	5.26
171124	52284.97	82.82
171125	290.37	-0.93
171126	769.87	2.88
171131	905.14	3.09
171132	4320.04	15.77
171134	31674.25	78.29
171139	4280.67	15.13
171149	4008.39	23.12
171150	27395.8	63.02
171151	5043.77	27.19
171154	37593.51	83.5
171156	49808.26	79.36
171160	292858.38	108.85
171165	171842.46	96.48
171166	100059.27	99.95
171168	35450.14	77.25
171170	1482.1	5.03
171172	46839.54	56.36
171175	5592.16	22.52
171197	1785.87	6.51
171198	1116.09	2.96
171202	36452.04	77.34
171203	1570.95	1.17
171206	180437.95	101.17
171212	6425	19.08
171223	3220.36	12.57
171224	5388.03	19.03
171228	66729.68	93.01
171242	508.76	3.6
171246	5801.07	9.4
171247	1043.57	3.7
171248	482.58	2
171253	271.51	0.93
171254	4276.9	21.72
171258	293768.97	89.94
171265	436376.97	86.23
171273	11416.1	17.53
171282	229.13	-0.03
171290	23864.43	30.81
171293	2036.81	3.74
171300	500.8	1.4
171301	5324.03	4.72
171313	231.92	0.22
171314	18616.29	30.09
171335	320.75	1.19
171336	22969.33	28.64
171338	14552.67	49.24
171339	154935.11	94.14
171345	759.57	5.68
171352	27593.49	50.27
171364	4075.63	13.06
171369	1750.84	13.83
171374	1621.78	2.59
171381	171.36	-1.74
171385	1350.5	3.37
171387	8733.55	41.31
171388	59647.56	29.12
171390	46242.04	52.62
171398	562127.8	76.97
171400	3189.53	5.85
171402	3814.4	12.32
171414	14062.48	17.23
171415	1501.38	2.47
171420	40392.44	8.55
171425	8308.92	22.27
171426	25550.69	38.49
171427	1352.22	5.53
171433	1121.03	4.34
171434	288.8	0.51
171438	73433.44	96.94
171440	4372.84	11.53
171442	583.96	2.39
171444	196115.32	75.18
171456	838.69	6.82
171458	266.37	0.51
171463	2938.08	12.3
171464	66816.51	34.73
171467	401.34	0.55
171483	535.44	-0.46
171484	722.72	3.1
171488	10259.96	41.24
171498	621.21	3.2
171503	18750.9	35.09
171504	517.84	2.21
171508	365.07	0.8
171509	47137.7	73.3
171510	542.67	2.09
171513	20566.03	34.65
171525	391.47	2.87
171526	1060.19	4.73
171533	5031.62	13.31
171539	28669.76	65.77
171548	180362.95	89.77
171549	1518.11	0.74
171551	5433.47	12.15
171555	216.98	1.17
171566	797.99	4.01
171567	101917.98	88.89
171568	24203.19	80.54
171570	14125.67	59.98
171571	7074.99	1.8
171575	923.06	4.44
171576	2550.25	7.67
171578	170.19	0.88
171579	904.57	4.12
171580	17209.49	20.53
171586	650.41	1.82
171589	187.5	1.54
171591	902.23	8.21
171594	630.04	2.72
171595	873.52	2.07
171597	1109.88	1.8
171600	179.38	-0.96
171602	1080.85	3.01
171603	312.6	0.02
171604	977.38	6.69
171619	540.82	1.19
171625	16965.86	52.55
171643	333.65	1.19
171648	593.03	2.48
171651	463.09	0.69
171663	870.15	4.25
171671	1181.62	1.56
171675	464.11	2.36
171678	1021.93	6.66
171680	567.96	1.28
171686	8929.14	46.97
171687	5680.58	11.24
171689	432.02	0.2
171691	58762.16	109.85
171693	2981.4	14.47
171701	27146.07	55.32
171706	678.54	2.31
171707	320.04	-0.47
171709	323.19	1.63
171710	43382.7	47.28
171712	306.83	1.79
171718	4622.51	4.29
171719	6068.4	23.58
171728	246.37	0.53
171756	3932.96	15.08
171757	219.41	1.03
171759	608.27	-0.65
171762	8623.09	8.85
171774	3911.74	17.89
171778	304.16	1.22
171779	40096.94	74.56
171786	17961.8	49.81
171791	17280.98	21.97
171807	159.31	-1.49
171810	334.17	2.45
171812	64265.8	89.13
171815	729.22	1.24
171824	6408.5	23.4
171826	29341.44	73.18
171827	420.5	0.22
171828	5099.88	28.41
171835	2869.8	1.24
171867	1316.44	7.09
171873	1163.12	2.74
171874	2510.16	14.85
171892	4639.43	18.01
171896	4671.39	40.39
171900	902.68	1.56
171918	788.65	0.73
171927	1006.78	0.48
171928	2424.81	11.07
171929	642136.69	65.92
171931	1487.08	6.28
171932	3203.92	10.09
171934	498.86	0.69
171937	1024811.68	45.61
171939	373.6	0.1
171943	16182.43	71.99
171944	2442.48	9.6
171948	840.48	2.88
171959	878.11	4.19
171964	1738.13	6.64
171965	551.38	2.23
171968	1188.33	4.26
171969	37312.72	55.62
171974	3396.94	28.55
171977	295.29	0.66
171985	15177.64	37.33
171988	441.18	1.51
171995	232.19	1.26
172008	2631	6.97
172011	415.05	-0.13
172012	657.67	2.07
172014	20762.91	53.08
172020	21185.98	60.15
172026	3704.37	9.75
172029	6391.58	24.01
172036	1286.56	2.71
172042	582.12	1.92
172043	209775.89	86.25
172051	998.37	3.78
172064	26260.17	70.08
172069	13513.2	43.37
172081	29566.15	80.69
172083	139.73	0.94
172084	1321.09	6.54
172092	2020.46	5.66
172098	279.39	0.04
172105	931.95	0.42
172111	704.51	4.1
172112	1320.71	8.71
172114	973.83	6.28
172117	10830.07	76.8
172124	1711.5	2.71
172138	2068.61	-0.98
172139	5305.77	8
172148	27995.15	73.75
172153	5277.23	13.97
172158	432.79	-1.01
172164	498.47	1.39
172165	10516.61	43.88
172171	561.46	1.14
172172	1285.23	0.68
172174	9017.74	8.86
172176	495.32	-0.46
172180	8979.05	50.38
172181	9290.19	6.88
172191	32153.19	30.6
172192	5081.73	17.82
172196	2501.49	7.28
172202	75159.97	68.15
172218	508.03	0.31
172219	2288.72	7.15
172225	899.49	2.72
172227	8638.77	16.52
172240	9605.52	3.05
172247	319.9	1.19
172250	10543.91	38.47
172269	53156.68	45.8
172273	428.51	0.11
172274	758.65	1.75
172275	5225.55	11.36
172276	220.78	-1.4
172281	3594.84	1.48
172284	1708.38	9.08
172285	8057.92	24.89
172287	12003.96	33.33
172288	33379.67	77.96
172291	27205.47	44.25
172292	186513.43	84.76
172296	103985.92	112.15
172299	11421.32	36.58
172303	381440.82	100.39
172307	10117.16	21.89
172308	8927.75	22.39
172316	384.81	0.91
172320	4995.89	13.11
172322	292.06	-1.61
172324	37073.76	81.69
172334	1264.32	1.89
172335	35088.73	42.18
172356	574.69	1.65
172360	338.39	1.21
172361	3048.49	13.76
172362	711.54	2.3
172364	53720.76	56.55
172367	23458.42	98.36
172369	487.74	-1.23
172376	362.28	0.65
172387	594.77	2.7
172392	8569.38	30.26
172396	334.49	1.9
172414	636.56	-0.32
172419	2657.7	9.38
172427	330.87	-0.63
172451	3163.83	8.41
172454	1855.31	8.2
172455	15895.21	28.98
172458	560.84	1.93
172462	158.95	0.67
172468	78715.38	101.82
172470	7322.96	49.64
172471	255.93	-1.52
172477	5984.37	17.74
172479	926.23	2.05
172484	135.95	-1.75
172487	2408.97	-0.2
172489	830.35	4.12
172495	8526.75	8.93
172496	165.93	-0.6
172499	52556.19	140.77
172507	221.7	0.49
172513	547.34	1.54
172518	1460.94	6.17
172519	3714.8	10.37
172521	2707.59	5.05
172523	15450.65	58.2
172527	385.32	0.99
172536	16586.78	27.82
172546	139.19	1.01
172547	1380.42	4.11
172553	1727.23	10.09
172554	572612.47	139.9
172558	32384.88	92.68
172562	339.67	0.39
172568	805.63	-0.23
172572	2640.68	8.12
172590	450.15	0.47
172596	1681.5	5.32
172619	10315.77	19.82
172620	21215.81	60.01
172623	1319.1	3.63
172625	617.25	1.04
172634	2178.24	13.51
172636	135076.34	81.5
172638	49533.17	87.48
172651	987.19	1.73
172664	4790.81	10.14
172671	210.68	-0.89
172673	675.55	2.04
172674	21268.59	43.54
172676	1998.1	9.49
172677	216.57	1.31
172680	1944.49	10.4
172684	1923.24	7.56
172690	39173.3	72.75
172691	1564047.1	102.66
172692	569909.11	79.93
172702	150.21	0.41
172712	102.09	-1.98
172713	5251.65	6.39
172716	288.74	0.14
172723	260.02	-0.31
172725	2444.49	2.09
172727	6361.68	7.84
172730	439728.19	120.35
172733	10577.77	32.84
172734	385.28	-0.42
172735	7535.52	28.15
172736	422.77	0.03
172746	3072.84	14.67
172752	10223.58	33.44
172753	275.38	0.05
172755	10611.51	50.82
172762	3055.31	13.48
172773	6902.87	26.58
172779	1816.42	9.7
172784	2144.52	10.17
172785	29358.54	75.97
