Probe_ID	Gene_ID	Signal_P/8a-2_OKhymenets_220905	SDEV_P/8a-2_OKhymenets_220905	CV_P/8a-2_OKhymenets_220905	S_N_P/8a-2_OKhymenets_220905	Flags_P/8a-2_OKhymenets_220905	Assay_Normalized_Signal_P/8a-2_OKhymenets_220905	Row_P/8a-2_OKhymenets_220905	Column_P/8a-2_OKhymenets_220905	X_P/8a-2_OKhymenets_220905	Y_P/8a-2_OKhymenets_220905	CL_Sig_P/8a-2_OKhymenets_220905	CL_Sig_Error_P/8a-2_OKhymenets_220905	CL_Raw_P/8a-2_OKhymenets_220905	CL_Raw_SDEV_P/8a-2_OKhymenets_220905	Image_Area_P/8a-2_OKhymenets_220905
124281	hCG17642.3	39616.6	612.67	0.04	64.66	0	23.28	212	16	365.76	1351.59	32974.03	262.53	40720.45	0	2
124290	hCG1991360.1	1311.68	225.57	0.18	5.82	0	0.77	125	157	1860.36	423.03	1278.69	263.9	10028.47	0	2
124299	hCG1778209.2	7966.2	305.52	0.05	26.07	0	4.68	203	82	1067.77	1253.82	9780.66	257.75	18065.72	0	2
124304	hCG2036555	270.06	270.06	1.47	0.68	1	0.16	215	67	908.47	1382.39	82.77	241.77	8099.84	0	2
124305	hCG1789091.2	289.85	289.85	7.89	0.13	1	0.15	29	158	1868.84	673.19	-2.17	185.32	7504.88	0	1
124318	hCG37159.3	58680.07	669.91	0.04	87.59	0	34.48	158	96	1215.44	773.23	37314.8	313.35	46881.94	0	2
124319	hCG1817513.1	409.65	209.59	0.51	1.95	0	0.22	2	136	1633.92	390.67	266.4	178.61	7468.11	0	1
124326	hCG2039979	236.87	236.87	0.33	-3.08	131073	0.13	85	122	1490.6	1271.78	-1074.35	220.96	7979.05	0	1
124333	hCG1653395.3	2078.67	139.94	0.08	14.85	0	1.22	236	124	1518.56	1602.31	1976.54	214.31	8975.91	0	2
124334	hCG1640329.4	362.38	362.38	2.08	-0.48	1	0.21	238	29	507.44	1626.48	-176.24	217.1	6988.77	0	2
124340	hCG2041608	316.82	316.82	2.52	0.4	1	0.17	33	93	1181.28	718.6	52.46	202.66	8309.98	0	1
124345	hCG39609.2	55557.32	1397.35	0.06	39.76	0	29.66	48	88	1127.12	880.88	71432.78	374.44	85231.71	0	1
124354	hCG2000529	61021.83	604.75	0.05	100.9	0	32.58	53	134	1618.4	931.51	58023.02	276.2	67310.12	0	1
124360	hCG23000.4	5179.41	131.18	0.05	39.48	0	3.04	153	63	865.04	721.4	4497.74	277.67	13638.3	0	2
124368	hCG21030.3	7115.61	837.59	0.13	8.5	0	3.8	90	64	873.76	1328.26	8967.4	289.48	20692.95	0	1
124375	hCG2036977	4147.3	150.86	0.06	27.49	0	2.21	52	2	213.83	926.32	4745.14	203.48	12819.73	0	1
124377	hCG39195.3	36900.52	818.32	0.06	45.09	0	19.7	59	145	1733.38	994.09	13020.38	204.57	20745.95	0	1
124380	hCG28128.2	172.33	172.33	1.7	-0.59	1	0.09	69	150	1788.23	1099.04	-124.23	165.57	6523.57	0	1
124383	hCG39159.2	856.1	218.05	0.26	3.93	0	0.46	5	48	698.6	423.75	917.88	197.08	8891.99	0	1
124386	hCG1798747.2	215.21	215.21	118.61	-0.01	1	0.11	92	28	490.88	1350.55	-52.73	236.14	9658.22	0	1
124388	hCG1789139.2	1393.8	154.16	0.12	9.04	0	0.74	42	108	1339.32	814.74	1626.23	237.78	11344.13	0	1
124392	hCG2041396	269.43	189.39	0.7	1.42	0	0.14	112	57	802.43	1560.21	163.53	219.25	9135.96	0	1
124403	hCG27697.3	975.53	975.53	1.51	-0.66	1	0.52	82	59	819.72	1241.8	-907.31	300.47	11585.44	0	1
124405	hCG21706.3	15429.95	254.46	0.05	60.64	0	8.24	71	58	810.7	1125.29	19156.15	243.52	28423.7	0	1
124409	hCG19002.3	27945.2	450.67	0.04	62.01	0	16.42	143	108	1344.91	613.89	36114.79	344.58	46879.36	0	2
124411	hCG1773750.1	60793.04	815.08	0.04	74.59	0	35.73	235	3	231.92	1594.75	47933.41	320.65	57503.17	0	2
124416	hCG1981155	2273.62	170.91	0.09	13.3	0	1.21	22	108	1340.06	598.8	2877.09	225.7	12015.77	0	1
124418	hCG33068.2	1292.16	237.26	0.19	5.45	0	0.76	194	3	230.1	1159.89	1011.94	242.33	9020.16	0	2
124424	hCG2036579	4745.62	407.75	0.09	11.64	0	2.79	136	8	279.34	545.3	3294.47	248.44	11445.87	0	2
124430	hCG19954.2	6222.04	401.05	0.08	15.51	0	3.32	74	137	1650.95	1154.51	6895.87	236.77	16358.6	0	1
124431	hCG28728.3	323.53	323.53	14.67	0.07	1	0.19	133	96	1215.59	508.25	68.44	286.03	9617.49	0	2
124440	hCG2041960	218.32	218.32	1.37	-0.73	1	0.12	50	14	339.85	904.61	-351.11	215.4	8461.28	0	1
124441	hCG38814.2	632.81	173.1	0.28	3.66	0	0.34	93	3	226.05	1361.92	610.09	197.49	8616.39	0	1
124452	hCG1791204.2	332846.71	3629.87	0.04	91.7	0	195.6	233	44	667.68	1573.23	395112.19	578.52	408775.27	0	2
124454	hCG1818291.1	3427.61	548.99	0.16	6.24	0	2.01	177	18	387	982.29	2673.81	257.64	11165.25	0	2
124456	hCG33090.3	296.33	296.33	1.9	-0.53	1	0.17	130	83	1077.04	479.07	-280.94	305.57	9944.87	0	2
124473	hCG2011318	447.93	447.93	1.92	0.52	1	0.26	178	31	524.38	991.01	164.97	229.89	7768.54	0	2
124482	hCG30333.3	617.16	208.9	0.34	2.95	0	0.36	171	145	1735.05	913	585.2	261.69	9277.62	0	2
124485	hCG1997261.2	548.79	363.97	0.67	1.51	0	0.29	67	38	598.08	1081.6	451.32	217.77	9347.13	0	1
124488	hCG2040695	20668.75	450.73	0.04	45.86	0	12.15	154	104	1302.56	730.57	24529.11	346.22	35618.27	0	2
124489	hCG1770443.3	300019.2	3203.38	0.05	93.66	0	160.16	17	54	763.27	550.82	220153.14	399.71	230656.74	0	1
124500	hCG27171.3	5818.45	197.64	0.06	29.44	0	3.11	62	95	1202.68	1028.35	8014.09	235.37	17368.09	0	1
124506	hCG41483.2	14743.52	234.24	0.05	62.94	0	7.87	89	27	480.44	1318.55	17081.33	251.5	26802.39	0	1
124513	hCG39992.2	238.28	238.28	2.81	-0.36	1	0.13	25	19	392.99	636.01	-27.34	207.63	8447.89	0	1
124516	hCG2013210	19888.21	442.09	0.06	44.99	0	10.62	72	83	1075.55	1135.69	22029.11	275.2	32657.32	0	1
124517	hCG1799966.1	296.25	296.25	13.54	0.07	1	0.16	5	50	720.37	423.98	-23.81	208.41	8485.59	0	1
124521	hCG2039225.1	626.48	626.48	2.26	0.44	1	0.33	26	103	1287.54	641.79	247.91	245.61	10359.53	0	1
124522	hCG2022551	262.49	262.49	6.35	-0.16	1	0.14	67	31	523.51	1081.63	-235.62	234.17	9389.59	0	1
124532	hCG39365.5	27671.33	321.97	0.05	85.94	0	14.77	12	52	741.29	497.58	25679.64	235.6	34291.16	0	1
124534	hCG1781461.2	2016.65	240.32	0.13	8.39	0	1.19	174	138	1663.61	943.31	2035.66	275.94	11182.5	0	2
124537	hCG1794034.3	452.52	452.52	32.75	0.03	1	0.27	183	122	1494.61	1037.89	-67.24	280.26	9284.34	0	2
124545	hCG28114.3	3958.31	187.52	0.06	21.11	0	2.33	224	52	752.36	1477.93	4759.03	240.69	12592.74	0	2
124552	hCG1640726.3	11323.37	367.94	0.05	30.78	0	6.65	147	61	843.94	657.81	11487.1	289.17	20845.71	0	2
124553	hCG1778705.2	358.62	307.43	0.86	1.17	0	0.21	139	32	535.15	576.19	213.66	273.25	9316.8	0	2
124573	hCG1998569	210.1	210.1	4.26	0.23	1	0.12	204	32	537.35	1264.61	-64.75	231.67	7605.47	0	2
124589	hCG27365.3	21894.22	371.66	0.04	58.91	0	12.87	129	137	1649.42	467.11	20971.41	268.39	29309.94	0	2
124591	hCG1810973.1	20443.01	323.51	0.05	63.19	0	10.91	94	45	671.71	1370.17	21291.72	272.28	31812.36	0	1
124596	hCG21764.3	42346.98	362.21	0.05	116.91	0	22.61	2	135	1623.39	390.55	40182.56	230.87	47876.14	0	1
124598	hCG16542.4	276.8	276.8	1.05	-0.95	1	0.16	122	51	734.74	395.18	-359.36	282.39	9065.81	0	2
124600	hCG37607.3	3356.42	386.46	0.13	8.68	0	1.79	87	89	1139.11	1294.99	4365.96	231.37	13692.15	0	1
124613	hCG22398.1	422102.9	4833.88	0.04	87.32	0	248.06	184	67	907.99	1052.26	502383.05	727.94	521367.45	0	2
124622	hCG1811077.2	12013.43	838.47	0.08	14.33	0	7.06	147	128	1558.32	656.81	14129.65	392.44	27083.37	0	2
124626	hCG16811.3	1095.57	132.31	0.13	8.28	0	0.58	29	29	499.91	676.16	1312.31	206.71	9687.95	0	1
124628	hCG1781048.1	6229.07	407.64	0.08	15.28	0	3.66	198	17	377.46	1202.23	4325.72	235.11	11976.81	0	2
124630	hCG20082.3	8508.2	371.47	0.06	22.9	0	5	170	34	555.55	905.1	8681.2	311.29	18895.15	0	2
124633	hCG32418.3	8591.83	248.37	0.06	34.59	0	4.59	43	82	1062.98	827.93	12522.88	233.36	21598.5	0	1
124647	hCG25598.2	8531.85	242.81	0.06	35.14	0	4.55	5	58	805.6	423.63	8911.37	208.41	17010.57	0	1
124662	hCG2039715	2484.73	143.32	0.07	17.34	0	1.46	143	88	1129.83	613.83	2128.77	279.62	11401.09	0	2
124665	hCG1811894.1	4797.99	1538.39	0.32	3.12	0	2.56	59	70	936.34	996.46	1598.84	269.5	12697.17	0	1
124674	hCG28159.2	505.77	307.48	0.61	1.64	0	0.3	229	112	1389.37	1528.84	547.45	263.13	9291.1	0	2
124681	hCG1644744.3	25152.07	439.89	0.04	57.18	0	14.78	226	152	1811.05	1496.03	27077.06	240.81	34176.24	0	2
124691	hCG28205.2	24454.06	271.21	0.05	90.17	0	13.05	11	112	1380.86	486.59	31933.97	246.73	40816.21	0	1
124695	hCG2041170	259.69	259.69	1.74	-0.58	1	0.14	83	150	1787.15	1251.12	-313.25	207.56	8159.05	0	1
124705	hCG1802057.2	310.28	310.28	1.08	-0.93	1	0.18	143	95	1204.09	613.32	-309.4	283.32	9147.87	0	2
124706	hCG2006859.1	52006.32	851.14	0.05	61.1	0	27.76	78	62	853.21	1198.26	41094.93	295.58	52005.71	0	1
124709	hCG2038451	533.29	533.29	0.66	-1.51	1	0.28	62	16	362.28	1030.92	-1053.99	246.06	9086.36	0	1
124710	hCG1646313.3	233.41	233.41	0.66	-1.52	1	0.14	145	75	992.95	635.59	-467.91	292.02	9290.03	0	2
124711	hCG33061.2	6213.88	214.65	0.06	28.95	0	3.32	42	86	1105.34	817.24	7775.86	221.12	16501.37	0	1
124726	hCG2010614	3397.12	608.33	0.19	5.58	0	1.81	53	86	1105.95	934.68	3983.63	261.87	14665.2	0	1
124730	hCG15697.2	18253.23	228.63	0.05	79.84	0	9.74	12	104	1295.83	497.23	23031.19	228.34	31410.7	0	1
124732	hCG28150.3	7301.87	153.4	0.06	47.6	0	3.9	65	150	1788.17	1056.7	6930.27	179.8	13827.1	0	1
124733	hCG2024207.1	1743.76	300.54	0.18	5.8	0	0.93	54	62	850.49	943.36	1249.03	211.08	9817.9	0	1
124734	hCG1811984.2	3964.15	202.81	0.07	19.55	0	2.12	108	130	1578.64	1514.59	4310.63	214.2	12880.49	0	1
124735	hCG2012454	11922.85	240.53	0.06	49.57	0	6.36	62	127	1544.54	1026.26	16775.94	239.24	25943.31	0	1
124737	hCG1774391.2	650.31	650.31	1.09	0.92	1	0.38	175	7	270.24	959.03	432.5	268.81	9375.88	0	2
124738	hCG1800426.1	242.39	242.39	1.33	-0.75	1	0.14	239	48	710.78	1635.88	-246.93	205.44	6514.53	0	2
124744	hCG15992.3	405.38	405.38	1.41	-0.71	1	0.22	57	34	552.71	977.5	-389.56	237.79	9392.51	0	1
124752	hCG1732628.2	1051.86	404.55	0.39	2.6	0	0.62	157	51	738.91	765.88	890.93	280.34	10221.2	0	2
124753	hCG1746629.2	407.93	407.93	1.26	0.8	1	0.22	75	74	981.11	1165.88	163.42	237.79	9939.02	0	1
124760	hCG1745077.2	15768.4	436.08	0.06	36.16	0	8.42	55	28	488.87	956.04	15440.83	255.47	25408.31	0	1
124761	hCG2040959	4120.85	189.72	0.06	21.72	0	2.42	205	81	1057.12	1274.28	4806.13	261.26	13362.16	0	2
124762	hCG2041889	214.66	214.66	2.17	0.46	1	0.11	78	102	1279.81	1197.29	33.79	227.5	9369.26	0	1
124769	hCG25272.2	1932.71	289.13	0.16	6.68	0	1.03	41	46	681.17	805.59	1683.06	212.56	10298.32	0	1
124780	hCG1786193.3	1192.45	239.82	0.21	4.97	0	0.64	99	64	874.63	1424.22	970.75	225.42	10177.26	0	1
124784	hCG24670.3	14489.59	169.36	0.04	85.56	0	8.52	188	38	600.26	1095.6	13698.18	251.59	21641.58	0	2
124789	hCG1990594.1	5309.44	396.36	0.08	13.4	0	3.12	173	19	397.5	939	4599.53	249.14	12736.35	0	2
124799	hCG1810821.1	30497.74	501.19	0.04	60.85	0	17.92	198	157	1862.89	1198.14	23133.22	245.44	30544.05	0	2
124801	hCG21042.2	256.21	256.21	1.02	-0.98	1	0.14	91	64	874.58	1339.59	-438.74	238.26	9363.18	0	1
124802	hCG1660662.2	207.94	207.94	1.82	0.55	1	0.12	226	113	1399.72	1497.47	72.06	231.13	7721.41	0	2
124803	NM_022662.2	17960.76	279.77	0.05	64.2	0	9.59	15	144	1722.16	525.96	15337.89	209.4	23176.12	0	1
124808	hCG1815953.2	324.05	324.05	1.39	-0.72	1	0.17	52	14	340.21	926.39	-372.2	217.76	8542.7	0	1
124810	hCG2040297	942.89	942.89	5.11	0.2	1	0.55	213	93	1185.8	1360.27	185.85	358.13	12222.75	0	2
124811	hCG1749211.2	13042.28	384.07	0.06	33.96	0	6.96	115	119	1460.86	1589.25	12468.58	257.74	22652.91	0	1
124815	hCG2042129.1	15247.75	357.21	0.04	42.69	0	8.96	176	101	1268.85	967.46	14424.51	275.76	23221.88	0	2
124816	hCG2036870	371.17	371.17	4.19	-0.24	1	0.22	159	150	1790.29	782.91	-143.47	247.71	8082.29	0	2
124817	hCG19528.2	6994.83	645.47	0.1	10.84	0	4.11	146	127	1547.64	646.22	8071.54	297.77	17824.05	0	2
124823	hCG17393.3	14563.74	287.05	0.06	50.74	0	7.77	33	138	1659.82	717.33	11224.4	213.95	19469.34	0	1
124830	hCG2041442	1106.38	333.69	0.3	3.32	0	0.65	152	111	1377	709.38	1239.64	271.94	10269.55	0	2
124831	hCG1810860.1	3752.5	207.24	0.08	18.11	0	2	85	94	1192.51	1273.63	5270.86	227.03	14367.29	0	1
124833	hCG28286.3	5033.72	145.55	0.06	34.58	0	2.69	102	55	780.45	1453.54	5851.16	235.07	15279.89	0	1
124834	hCG2041730	1936.34	359.68	0.19	5.38	0	1.14	197	77	1014.39	1190.51	1718.39	266.87	10558.28	0	2
124838	hCG39254.3	3217.18	287.94	0.1	11.17	0	1.89	174	117	1440.12	944.25	2723.44	259.09	11264.16	0	2
124843	hCG1820916.2	3557.51	312.98	0.1	11.37	0	2.09	186	65	887.02	1073.69	4159.23	264.2	12837.33	0	2
124844	hCG2040746	840.75	287.42	0.35	2.93	0	0.45	78	94	1192.64	1199.26	824.41	217.48	9691.39	0	1
124848	hCG2008871	302.84	302.84	10.66	0.09	1	0.18	196	4	240.32	1180.98	-46.87	214.75	7037.49	0	2
124849	hCG2017591	122281.21	1625.88	0.04	75.21	0	71.86	128	151	1797.67	455.19	126124.75	431.13	138317.95	0	2
124857	hCG1810937.3	17039.49	678.88	0.07	25.1	0	9.1	3	85	1091.53	402.38	6777.55	201.63	14671.44	0	1
124859	hCG1811400.3	242.79	242.79	5.02	0.2	1	0.14	123	48	703.15	406.61	3.62	288.8	9650.4	0	2
124872	hCG33132.4	200.63	200.63	4.91	-0.2	1	0.11	105	150	1790.17	1481.59	-155.23	187.74	7457.06	0	1
124878	hCG38022.3	256.77	256.77	1.06	0.94	1	0.15	162	67	905.81	820.06	136.53	269.33	9106.06	0	2
124880	hCG2041578	113054.92	1045.26	0.05	108.16	0	60.35	28	8	277.09	667.77	91654.27	287.37	100120.61	0	1
124882	hCG2000974	3293.59	3293.59	2.64	0.38	1	1.94	177	74	980.53	979.23	1335.68	404.97	14967.63	0	2
124894	hCG1820833.1	40811.91	721.12	0.04	56.6	0	23.98	238	21	422.33	1626.25	31977.43	296.2	41040.02	0	2
124898	hCG1653606.2	172.7	172.7	2.24	-0.45	1	0.1	208	131	1590.52	1305.22	-183.95	259.53	8450.95	0	2
124900	hCG1817074.2	513.31	259.26	0.51	1.98	0	0.3	222	32	537.52	1457.35	578.64	242.86	8618.26	0	2
124904	hCG1770455.2	2881.53	322.16	0.12	8.94	0	1.69	168	58	812.96	882.11	2950.63	285.23	12396.45	0	2
124907	hCG32452.3	1490.8	289.87	0.2	5.14	0	0.88	143	8	279.66	617.24	1052.12	233.07	8737.47	0	2
124912	hCG1810949.1	11244.3	241.22	0.06	46.61	0	6	27	124	1511.42	653.87	10280.68	207.84	18289.99	0	1
124914	hCG1811708.1	182.32	182.32	11.92	-0.08	1	0.1	114	151	1800.83	1577.35	-98.39	189.75	7601.36	0	1
124917	hCG1644504.4	401.11	401.11	2.25	0.44	1	0.24	156	9	290.85	755.13	66.72	231.43	7726.6	0	2
124918	hCG1645163.3	298.18	298.18	0.48	-2.1	1	0.16	13	75	989.41	506.89	-680.87	205.28	7693.18	0	1
124921	hCG23832.3	6585.2	225.33	0.06	29.22	0	3.52	64	122	1491.57	1048.13	8993.59	243.57	18675.65	0	1
124927	hCG1991943.2	268.55	268.55	8.73	-0.11	1	0.14	55	84	1084.4	955.43	-105.11	220.25	8916.98	0	1
124931	hCG40211.3	78613.8	817.2	0.04	96.2	0	46.2	168	89	1142.54	883.63	97265.14	383.11	108117.71	0	2
124938	hCG38294.3	6642.85	213.92	0.06	31.05	0	3.55	97	141	1692.38	1399.98	7403.81	209.82	15638.18	0	1
124943	hCG1781214.2	7330.53	249.04	0.06	29.44	0	3.91	48	90	1148.57	881.07	9680.26	240.49	19196.79	0	1
124944	hCG15963.3	148.87	148.87	5.51	0.18	1	0.08	21	66	893.44	590.84	-78.85	223.53	9086.01	0	1
124952	hCG1791606.1	2455.76	142.92	0.08	17.18	0	1.31	30	106	1319.25	683.95	2768.48	220	11661.76	0	1
124953	hCG401172.3	9077.96	715.93	0.09	12.68	0	4.85	115	81	1056.7	1591.83	9985.99	299.72	22131.67	0	1
124954	hCG22884.3	3257.73	276.66	0.1	11.78	0	1.74	6	47	688.32	434.27	3337.23	211.3	11822.78	0	1
124956	hCG24385.3	449.27	311.85	0.7	1.44	0	0.24	108	27	483.26	1517.96	399.5	236.33	10102.81	0	1
124957	hCG21272.3	6621.79	328.25	0.06	20.17	0	3.89	221	130	1581.71	1443.58	6902.03	230.87	14318.25	0	2
124958	hCG1982192	2975.41	264.19	0.1	11.26	0	1.75	128	41	629.02	459.73	3518.44	307.66	13730.95	0	2
124967	hCG2041652	733.01	154.04	0.21	4.76	0	0.43	204	12	323.37	1266.14	555.46	246.4	8719.21	0	2
124968	hCG1781938.3	16472.11	354.67	0.06	46.44	0	8.79	65	37	587.23	1060.26	17733.09	234.72	26649.75	0	1
124977	hCG1795466.1	496.2	496.2	16.76	0.06	1	0.29	207	144	1727.07	1294.55	4.24	237.15	7864.68	0	2
124981	hCG33132.4	9981.03	334.32	0.05	29.85	0	5.87	168	86	1110.41	884.14	11930.5	311.46	22070.71	0	2
124991	hCG1983333.1	8438.16	323.88	0.05	26.05	0	4.96	133	67	905.26	510.38	9702.04	360.31	21615.88	0	2
125000	hCG2012238	20529.09	376.51	0.06	54.53	0	10.96	86	7	268.23	1287.02	21735.48	259.58	31649.49	0	1
125001	hCG1813062.1	373.82	141.38	0.38	2.64	0	0.2	85	141	1691.55	1271.5	441.84	184.64	7896.19	0	1
125008	hCG2033396	14024.04	333.88	0.05	42	0	8.24	186	32	536.52	1074.48	15776.3	278.75	24643.29	0	2
125012	hCG1994636	16509.95	336.59	0.06	49.05	0	8.81	83	101	1267.74	1252.31	22372.3	281.76	33291.87	0	1
125022	hCG1821184.1	262.45	156.4	0.6	1.68	0	0.14	44	114	1403.49	835.69	95.08	216.7	8959.44	0	1
125028	hCG15009.2	10761.12	208.65	0.04	51.57	64	6.32	217	22	432.9	1405.02	9887.08	243.68	17664.33	0	2
125032	hCG2021087	572.03	133.88	0.24	4.27	0	0.31	44	98	1233.65	838.33	706.59	202.75	8937.44	0	1
125035	hCG24440.2	43668.64	647.6	0.05	67.43	0	23.31	16	156	1847.56	536.54	32849.91	227.25	40714.04	0	1
125040	hCG1642166.3	4520.59	231.39	0.06	19.54	0	2.66	223	1	210.96	1468.28	4468.31	217.51	11492.84	0	2
125050	hCG1640093.2	13164.52	588.35	0.07	22.38	0	7.03	73	42	640.76	1146.8	17116.39	280.99	28184.92	0	1
125051	hCG37583.3	2255.17	334.71	0.15	6.74	0	1.33	192	113	1398.42	1135.77	2375.63	258.14	10893.36	0	2
125054	hCG22603.4	7230.47	1058.89	0.15	6.83	0	4.25	157	15	354.01	765.56	4058.71	252.76	12338.67	0	2
125057	hCG22933.3	185.64	185.64	3.75	0.27	1	0.1	27	116	1425.69	652.2	-52.44	192.55	7768.92	0	1
125060	hCG1639853.3	972.38	201.58	0.21	4.82	0	0.57	178	130	1579.26	986.17	682.02	236	8480.75	0	2
125061	hCG41521.4	111389.89	1314.88	0.05	84.72	0	59.46	35	145	1733.03	737.45	126538.36	400.06	140078.55	0	1
125079	hCG1993380	5086.08	271.41	0.07	18.74	0	2.72	71	63	863.95	1123.51	5808.1	230.57	15040.11	0	1
125083	hCG2036808	344.31	344.31	0.61	-1.64	1	0.2	194	68	918.42	1158.46	-674.56	256.57	7857.48	0	2
125084	hCG2005555	6746.54	356.74	0.07	18.91	0	3.6	94	18	384.16	1371.66	6056.8	225.14	15036.49	0	1
125088	hCG27407.3	718.14	224.95	0.32	3.19	0	0.38	65	98	1235.17	1060.32	785.11	250.9	11105.58	0	1
125094	hCG41426.3	102.91	102.91	3.61	0.28	1	0.05	84	141	1692.75	1261.95	-112.99	184.13	7342.28	0	1
125096	hCG28736.3	8396.67	346.11	0.07	24.26	0	4.48	94	84	1086.36	1369.88	8099.28	241.65	17730.97	0	1
125102	hCG2040706	1074.22	81.24	0.08	13.22	0	0.63	148	139	1674.8	667.13	1083.13	260.68	9726.38	0	2
125108	hCG1980824	10967.01	320.01	0.06	34.27	0	5.85	67	95	1203.15	1081.77	12477.49	259.5	22740.94	0	1
125119	hCG1817839.1	2673.75	172.08	0.07	15.54	0	1.57	222	149	1779.23	1453.28	2981.5	219.18	10116.93	0	2
125120	hCG1726393.2	487.55	162.29	0.34	3	0	0.29	218	144	1727.17	1411.54	263.66	198.98	6791.36	0	2
125124	hCG2014184	442.7	442.7	13.14	-0.08	1	0.24	98	43	650.56	1412.87	-124.87	232.78	9440.92	0	1
125134	hCG2038927	17466.64	337.94	0.04	51.69	0	10.26	202	2	218.03	1244.99	16572.33	252.77	24468.87	0	2
125139	hCG23341.2	14594.09	388.88	0.05	37.53	0	8.58	186	130	1579.54	1069.07	18672.47	280.76	27532.14	0	2
125148	hCG1748318.2	350.47	350.47	0.9	-1.12	1	0.19	76	114	1407.43	1175.41	-444.17	231.98	9086.01	0	1
125158	hCG1640493.3	17381.74	409.81	0.06	42.41	0	9.28	114	123	1504.78	1579.08	15517.59	249.92	25228.26	0	1
125175	hCG1771415.2	1420.18	429.73	0.31	3.3	0	0.83	148	159	1884.24	665.2	921.45	249.04	9165.41	0	2
125176	hCG2023245	1312.03	258.86	0.2	5.07	0	0.77	168	55	781.26	882.22	1503.92	282.93	10907.88	0	2
125181	hCG1774914.2	382.57	346.85	0.91	1.1	0	0.2	67	149	1777.71	1078.19	398.87	181.11	7702.34	0	1
125187	hCG1641227.3	253.33	253.33	3.83	-0.26	1	0.14	84	5	246.99	1265.64	-227.97	199.57	7898.06	0	1
125197	hCG24161.2	2782.76	303.99	0.12	9.15	0	1.64	127	70	937.78	446.38	2829.75	310.63	13162.44	0	2
125200	hCG17060.3	507.13	507.13	15.01	0.07	1	0.27	55	141	1690.74	951.15	39.66	191.58	7816.43	0	1
125201	hCG34614.3	38366.2	452.94	0.04	84.71	0	22.55	146	36	578.79	647.8	42417.34	344.85	53045.11	0	2
125202	hCG2006056	3322.18	285.58	0.09	11.63	0	1.95	194	88	1132.5	1156.84	2688.69	263.74	11392.78	0	2
125210	hCG33048.3	19015.65	553.57	0.06	34.35	0	10.15	13	54	763.76	508.54	18890.26	250.55	28496.07	0	1
125216	hCG1993527	284.19	284.19	1.06	0.94	1	0.17	219	87	1120.85	1423.69	196.72	257.17	8743.95	0	2
125217	hCG40086.2	628.63	210.36	0.34	2.99	0	0.37	166	135	1633.07	857.28	585.08	245.94	8731.63	0	2
125219	hCG1641027.3	2885.18	314.35	0.12	9.18	0	1.54	97	52	746.33	1402.42	2832.11	216.3	11559.99	0	1
125224	hCG24782.3	864.33	315.56	0.37	2.74	0	0.46	34	128	1553.69	728.17	498.91	224.82	9698.91	0	1
125249	hCG20457.3	4638.31	183.61	0.07	25.26	0	2.48	81	33	543.44	1233.21	5548.09	234.11	14947.38	0	1
125250	hCG38818.2	1076.63	129.57	0.13	8.31	0	0.63	222	73	972.46	1456.95	1299.49	221.68	8580.3	0	2
125252	hCG1774195.1	350.12	350.12	0.79	-1.27	1	0.21	177	91	1163.66	979.69	-557.16	271.38	8487.39	0	2
125266	hCG2018726.1	15129.73	242.62	0.05	62.36	0	8.08	11	65	882.38	485.55	17035.34	232.94	25898.35	0	1
125267	hCG19829.2	14843.69	316.98	0.04	46.83	0	8.72	132	79	1033.19	499.8	17829.33	311.3	27817.57	0	2
125268	hCG30600.3	403.63	403.63	8.86	-0.11	1	0.24	174	63	863.87	947.79	-132.7	269.32	8840.49	0	2
125276	hCG2040949	362.01	362.01	0.49	-2.04	1	0.19	97	128	1554.46	1399.43	-910.12	235.03	8752.16	0	1
125279	hCG2042157	31845.04	593.17	0.06	53.69	0	17	18	54	762.91	561.22	26180.72	260.6	35969.22	0	1
125286	hCG1800061.1	257.11	257.11	1.69	0.59	1	0.14	65	96	1213.92	1060.48	123.73	227.08	9437.62	0	1
125294	hCG18414.2	40529.4	605.89	0.04	66.89	0	23.82	178	81	1057.19	990.54	40474.37	311.47	49887.54	0	2
125296	hCG23657.2	544.39	544.39	2.12	-0.47	1	0.29	27	79	1032.06	654.13	-357.03	276.65	11106.2	0	1
125299	hCG1815774.2	2349.6	139.87	0.07	16.8	0	1.38	147	150	1790.16	655.49	2168.97	225.22	9543.81	0	2
125301	hCG40721.3	1427.55	397.65	0.28	3.59	0	0.76	58	85	1094.67	986.95	1402.99	228.55	10727.66	0	1
125308	hCG1644048.2	1884.03	1884.03	32.93	-0.03	1	1.11	166	115	1417.55	860.07	-36	346.29	11596.37	0	2
125309	hCG1787012.2	530.37	177.35	0.34	2.99	0	0.28	51	12	318.72	915.27	504.15	211.12	9108.59	0	1
125313	hCG21549.3	34008.59	503.15	0.05	67.59	0	18.15	97	96	1213.83	1401.43	30605.96	265.47	40453.65	0	1
125329	hCG1775558.1	95557.78	1216.88	0.04	78.53	0	56.16	178	144	1725.11	988.04	78270.87	341.69	87891.49	0	2
125334	hCG1812979.2	352.14	307.73	0.87	1.14	0	0.21	227	148	1769.35	1506.32	286.56	197.89	6774.96	0	2
125335	hCG1986317	4912.58	251.58	0.07	19.53	0	2.62	13	145	1732.42	504.5	4305.25	189.08	11758.38	0	1
