Reporter Identifier	VALUE	S_N_P/2a-2_OKhymenets_220905
177302	543.93	1.9
177308	505.08	2.04
177314	159.5	1.6
177316	184.69	-0.38
177322	515.66	1.54
177334	10230.54	37
177345	777.67	11.85
177346	36439.93	46.98
177348	173.44	-0.05
177349	1594.57	7.81
177355	1811.68	10.06
177358	164.43	-0.46
177359	180.82	-1.65
177360	169.31	-3.13
177366	168.97	1.01
177367	648.02	2.9
177369	194.84	-0.47
177370	935.38	0.68
177381	382.34	1.33
177382	30190.43	50.84
177389	125.91	0.29
177393	3896.27	19.87
177402	1410.44	7.36
177404	773.02	8.05
177405	1012.8	0.15
177407	1732.49	4.87
177410	772.19	3.86
177411	2223.13	10.07
177412	1522.82	7.88
177413	235.18	-1.04
177415	186.3	0.79
177416	226.66	-0.21
177435	256.24	-0.79
177441	7040.81	46.09
177442	250.75	-0.4
177443	527.11	1.91
177445	21004.59	39.79
177449	3516.99	16.54
177450	763.7	-0.69
177453	2425.47	11.33
177455	769.84	-0.29
177456	136.31	1.22
177465	15783.76	37.71
177467	208.55	0.11
177472	5161.99	25.73
177477	2659.9	3.61
177482	195.37	0.6
177490	3139.13	13.82
177491	12596.38	17.46
177496	893.12	2.92
177511	420.84	2.38
177512	8889.11	52.14
177515	202.3	0.14
177517	160.57	-0.83
177518	2671.38	12.51
177519	273.45	-0.06
177525	5423.46	36.43
177533	205.03	-0.77
177535	7486.46	30.79
177538	16115.97	44.1
177542	2409.89	20.06
177543	3493.31	15.89
177547	249022.47	47.36
177551	161.1	-0.8
177557	316.17	2.17
177558	292.67	2.86
177566	4283.41	10.05
177570	235.56	1.51
177578	867.32	0.89
177581	178.66	1.05
177583	9504.53	71.62
177585	21104.48	41.22
177586	144.07	-0.91
177588	1247.48	15.47
177599	1082.21	5.52
177604	240.9	0.03
177609	309.22	-1.16
177613	26316.15	75.95
177615	5377.89	34.12
177616	9755.08	32.59
177617	367.82	0.42
177625	134.94	1.39
177633	81586.51	83.56
177636	221.86	-2.45
177639	147042.62	57.16
177650	247.09	-0.41
177655	22188.69	86.74
177657	347.66	1.69
177660	311.26	0.34
177661	166.76	1.38
177666	13453.75	23.13
177676	1351.7	6.92
177687	14128.3	41.16
177707	7695.43	25.56
177710	116.24	1.25
177711	310.12	-0.22
177717	5895.03	5.03
177719	921.16	3.73
177734	918.57	6.06
177738	2238.4	10.11
177741	491.09	2.08
177744	4406.07	30.57
177747	196	-0.62
177748	381.25	3.32
177749	2027.2	15.16
177753	12545.68	53.18
177757	1855.58	10.74
177763	274.75	0.93
177764	1546.94	12.69
177779	85570.01	44.63
177780	238.25	0.21
177784	683869.47	52.86
177791	315.71	2.22
177808	5850.05	21.7
177811	946.76	2.53
177814	157.88	1.07
177823	115.93	-1.43
177832	3525.79	18.51
177837	3486.01	5.49
177839	180	-0.15
177853	605.8	2.58
177856	4514.85	27.8
177860	364.41	1.94
177864	12669.46	18.09
177865	49771.69	67.71
177868	99.07	-1.92
177871	301.92	1.33
177872	1320.66	7.04
177879	21031.63	54.26
177880	311.04	-1.55
177896	2014.96	8.62
177899	115.56	-0.9
177900	10539.68	41.23
177907	356.28	1.16
177914	3761.38	14.59
177926	198.04	-0.56
177941	3224.56	8.14
177947	454.24	0.28
177950	4387.57	8.23
177951	4795.44	19.7
177964	362.38	1.32
177973	413.29	1.57
177974	152.52	1
177981	58610.91	57.79
177984	36.56	-1.07
177990	2345.89	17.2
178003	403.54	0.39
178007	230614.65	83.78
178008	966.98	7.03
178009	268.21	-0.4
178010	36878.97	59.31
178011	24668.26	83.22
178019	871.72	6.47
178024	176.73	0.08
178029	1890.34	5.06
178031	15444.17	31.42
178033	5164.44	35.39
178037	3501.71	24.07
178041	382.32	7.66
178043	8700.54	37.61
178046	137.53	-1.92
178047	29392.18	51.95
178052	406978.17	88.24
178056	156.69	-2.04
178058	135.31	-0.07
178062	1037.37	5.63
178063	582.15	2.83
178067	2706.58	21.51
178077	821.97	6.72
178078	264.08	3.55
178079	3774.1	32.98
178083	615.15	4.76
178093	1117.91	1.12
178104	684.11	8.76
178105	361.35	0.23
178112	170.14	-1.05
178117	6628.43	14.85
178121	121.6	0.49
178122	299.31	1.4
178123	320.75	0.42
178125	247.08	-0.64
178131	1424.58	8.86
178132	371.67	2.1
178133	11005.84	63.23
178135	1710.86	2.94
178139	15226.05	42.31
178151	8332.15	38.63
178162	75.84	-0.94
178164	576.53	4.34
178166	111.86	-0.68
178167	401.31	1.24
178175	171.02	-0.98
178176	3018.65	10.89
178179	7568.04	26.65
178181	1781.49	7.63
178184	419.09	2.9
178186	10849.32	46.93
178187	1468.06	4.9
178191	4499.55	16.54
178198	835.87	4.45
178206	1342.74	4.65
178208	2481.19	1.9
178216	906.21	5.83
178219	6622.7	64.18
178221	239.81	-0.83
178223	2372.05	13.63
178225	256.25	0.85
178226	420.09	0.97
178227	145171.33	120.94
178229	3756.56	18.74
178232	352.67	2.32
178236	52130.2	104.44
178237	30626.35	82.13
178238	38746.51	50.98
178243	1224.06	8.15
178244	4232.85	20.97
178258	657.01	1.39
178269	787843.07	62.56
178275	2628.06	9.6
178284	168.06	-0.13
178289	262.47	0.12
178298	4249.39	17.78
178300	286.97	1.18
178301	456.09	1.74
178306	1622.31	14.13
178312	53886.08	42.62
178313	185.39	1.04
178315	328.32	1.75
178323	2242.55	11.89
178328	79.66	-0.26
178330	124.61	0.34
178334	16355.89	53.37
178335	1280.21	4.89
178345	194.07	0.65
178353	533.3	2.01
178355	12426.59	51.72
178360	1016.89	7.38
178364	14604.27	60.91
178372	2509.18	13.31
178379	10742.93	37.26
178384	347359.71	76.94
178385	901.75	8.02
178393	3392.63	30.61
178394	141605.64	51.77
178408	1437.94	6.26
178411	2023.31	7.26
178413	3936.73	24.69
178415	239.82	2.91
178416	34882.74	27.22
178419	763.47	6.14
178421	1851.79	11.66
178423	5201.13	27.16
178424	321.32	-0.85
178425	510.19	2.42
178477	7494.87	36.9
178480	26446.74	96.79
178481	183.7	0.98
178483	880.91	3.4
178491	92.12	-0.38
178497	324.3	-0.16
178498	2040.22	1.03
178503	11680.78	43.54
178508	2658.33	11.07
178518	13820.19	51.57
178520	508.53	4.98
178523	1663.63	4.98
178526	18477.99	44.08
178534	14805.58	25.29
178538	607.76	3.24
178564	585.17	2.61
178566	22458.61	85.64
178569	28764.32	63.26
178575	15537.18	35.14
178578	7560.27	5.54
178580	774349.57	93.5
178581	135.49	-2.06
178585	441.94	1.09
178586	242.93	0.06
178588	11305.71	34.29
178597	859.86	5.05
178600	822.4	4
178604	1006193.31	75.3
178605	2925	16.84
178610	116.46	0.75
178613	63.21	-5.34
178622	877.75	3.67
178628	94057.31	55.86
178632	5740.2	33.77
178637	771.92	9.95
178639	27144.28	80.42
178641	3760.41	21.82
178643	891.71	4.48
178654	303.43	1.2
178655	481.21	2.33
178656	3814.81	29.26
178658	11668.98	62.58
178671	2863.69	26.39
178673	7222.12	30.37
178676	120.94	0.02
178677	37517.97	49.26
178683	10094.34	52.59
178692	4753.68	25.08
178695	213.98	0.98
178716	208.63	0.12
178717	129.12	-1.07
178718	3671.8	13.64
178719	7888.88	24.86
178720	598.11	2.28
178727	446.71	2.03
178728	154.74	-0.19
178729	3266.82	25.87
178735	696.72	4.67
178744	426.09	1.59
178755	3205.94	12.82
178758	3493.18	9.75
178759	3075.84	12.24
178760	540.58	2.74
178769	1065.32	0.37
178772	185.92	-0.33
178778	133.93	-3.83
178783	277.04	-0.31
178784	21726.3	69.12
178790	691.48	3.15
178796	182.4	0.12
178803	525.62	0.97
178804	1601.94	8.48
178805	341.44	1.88
178812	1339.37	2.9
178813	351.33	0.58
178818	26602.34	80.58
178823	1676.27	8.78
178824	3498.43	23.97
178825	20553.96	82.67
178827	224.56	2.51
178828	964.88	2.98
178829	122.14	-0.09
178845	262.82	-1.54
178847	7310.17	11.71
178851	1878.75	11.11
178856	202.53	-0.19
178857	400.61	0.99
178858	26181.3	67.3
178859	133.99	-0.54
178862	1380.71	10.35
178866	162.75	-0.12
178868	685.49	4.46
178869	4520.85	17.96
178873	137.52	0.71
178875	1850.79	12.04
178884	18786.04	40.67
178891	5308.01	19.61
178898	187.29	0.84
178900	951.69	1.46
178904	178.16	-0.16
178907	1538.22	9.95
178909	861.56	3.31
178913	293.72	-0.26
178917	4145.06	17.91
178924	42685.93	46.22
178933	369.79	4.03
178936	35311.63	89.57
178946	926.28	5.22
178952	4303.47	33.76
178957	524.24	2.69
178974	465.32	3.54
178980	9042.15	76.44
178995	5783.57	23.66
178998	879.41	2.74
179003	8037.03	9.71
179008	385940.98	89.91
179010	828.45	5.81
179018	8719.34	15.7
179020	10679.85	61.16
179021	915.85	4.93
179029	1304.06	9.7
179036	5483.44	8.92
179037	59.12	1.02
179041	1320.35	5.04
179045	204.42	0.78
179054	14129.08	99.29
179056	101306.62	58.97
179061	227.24	2.37
179062	3333.35	21.68
179063	1680.02	12.37
179065	45524.43	114.73
179073	1665.31	12.1
179076	327.84	1.16
179081	439.18	3.89
179084	415.44	2.62
179087	2887.99	31.74
179094	156.35	-1.52
179096	216.3	0.4
179098	659.27	0.44
179099	277.55	0.31
179108	433.16	2.04
179109	205.61	-0.42
179110	6735.5	33.3
179121	3334.57	19.67
179123	684.6	0.4
179124	3077.31	1.86
179125	55.35	-3.63
179130	2327.26	14.11
179131	204.08	0.82
179132	313.76	1.22
179133	149.14	-1.33
179136	619.6	3.02
179141	22191.67	80.74
179143	4948.1	13.68
179145	1651.26	15.15
179146	472.68	5.42
179147	8223.44	11.92
179149	17654.32	52.14
179150	20120.73	63.08
179159	457.4	3.23
179164	261.56	0.57
179179	1416.5	2.98
179190	410.39	2.44
179199	2930.74	20.22
179213	188.08	1.87
179220	70.6	-0.71
179223	947.43	0.1
179226	22420.26	73.55
179234	4105.04	30.21
179237	18573.38	54.31
179243	479964.81	104.14
179252	234.99	-0.14
179253	1561.17	2.66
179254	21805.89	47.59
179262	142.71	-1.66
179267	191.45	0.6
179268	6820.64	25.11
179273	307032.5	79.91
179286	186.78	-2.5
179287	1569.21	28.49
179297	169.9	0.45
179302	57.51	-7.43
179303	385.05	4.07
179305	132.24	0.75
179308	259.04	-1.79
179312	971.69	6.94
179318	247.76	6.08
179320	636.99	1.58
179326	2836.3	29.61
179327	18041.91	74.58
179328	5977.85	23.06
179329	148992.03	40.1
179360	4511.87	17.16
179368	676.42	4.07
179370	597.37	3.88
179391	140.51	-0.23
179398	11101.55	37.28
179403	240.18	1.56
179404	1283.54	4.48
179411	515.61	3.26
179413	3136.87	17.39
179419	78097.56	71.68
179422	22970.36	79.02
179425	15872.21	18.78
179428	1618.19	8.49
179434	7581.16	48.69
179438	656.18	7.72
179442	205.5	-0.23
179446	3880.45	13.95
179451	220.2	-0.51
179460	9309.42	39.19
179461	415.3	2.35
179466	26462.46	56.51
179468	11622.68	16.51
179476	886.05	3.26
179484	9887.98	31.62
179485	646.31	1.67
179489	124.27	-0.65
179496	350.73	0.59
179512	286.42	0.18
179515	121.25	0.91
179521	5900.26	23.47
179526	191.38	0.15
179527	4950.37	9.63
179534	28993.28	45.21
179538	308.98	1.92
179545	39394.12	48.61
179546	341.19	1.8
179548	288.49	0.06
179552	896.44	5.98
179555	3774.89	13.65
179559	3634.04	5.13
179564	756.21	1.86
179573	10253.32	31.88
179574	28739.61	81.01
179577	3935.52	23.23
179589	1665.45	6.27
179592	907.44	2.72
179599	1100.82	13.15
179607	8093.98	34.82
179608	4564.11	21.18
179609	2272.34	20.07
179610	19532.02	40.55
179616	243.43	-0.57
179622	113.88	-1.29
179628	72.14	0.14
179632	510.92	4.17
179634	1190.06	4.77
179636	1485.18	16.09
179638	318.75	0.39
179645	3646.85	20.31
179647	695.91	3.18
179650	595.54	4.67
179656	207.82	4.48
179658	466.11	2.52
179661	342.57	1.61
179664	222.96	-1.15
179668	2804.11	17.89
179675	79.87	0.44
179681	2956.16	12.92
179683	15823.78	44.83
179687	492.07	1.48
179692	2051.09	11.29
179693	5470.63	23.41
179697	143.8	1.49
179699	550.6	-0.41
179700	336.2	1.16
179702	7712.51	20.85
179706	7021.53	15.94
179707	21294.92	49.92
179709	2962.96	9.4
179712	368.4	2.33
179723	262.25	0.56
179726	125.42	-1.52
179728	1683.88	7.39
179730	22798.95	60.08
179734	6928.61	25.06
179739	453.83	2.44
179741	250.08	0.54
179746	1215.14	5.83
179748	2271.58	14.46
179750	233.57	-1.58
179752	32310.9	41.01
179765	246.11	0.57
179781	2190.25	6.79
179784	156.84	0.81
179788	999.81	3.31
179792	3877.19	27.48
179795	1060.6	0.97
179796	11644.03	14.16
179797	1203.04	5.78
179802	1159.35	2.57
179811	249.05	-0.68
179815	14056.79	70.75
179817	187	-1.05
179819	867.86	9.47
179822	1024.56	7.92
179824	229.19	0.14
179827	128397.98	97.07
179831	378.13	-0.49
179834	277.93	-1.13
179835	2064.3	13.77
179836	159078.26	62.55
179837	256.97	2.09
179841	34370.64	61.64
179855	3125.3	26.06
179857	4535.66	10.93
179860	3146.97	22.29
179862	12013.62	43.79
179869	3028.08	12.42
179870	3676.29	21.14
179876	434.75	3.57
179882	264.6	0.24
179892	496.57	2.87
179899	14303.66	55.21
179900	212.39	1.24
179906	1956.68	4.4
179908	7507.23	45.71
179910	4051.07	22.42
179911	254.2	0.88
179914	10104.72	24.84
179915	663.87	2.36
179919	21942.62	49.16
179920	726.73	1.76
179921	66.32	-4.85
179926	76087.68	109.71
179931	15860.36	76.62
179932	7847.34	38.66
179935	1111.46	7.03
179941	147.5	0.95
179942	156.42	-0.2
179947	1068.92	5.68
179959	339.66	0.73
179962	5521.24	18.11
179964	162.43	-0.35
179965	10727.59	63.64
179966	2539.29	14.01
179967	208.28	1.61
179968	2553.86	4.64
179970	4118.44	19.77
179975	2212.13	24.24
179984	190.27	-0.38
179985	1258.56	7.08
179986	506.79	3.73
179991	93.02	-0.15
179996	16113.34	40.77
179997	264.26	-1.53
180011	229.19	0.98
180013	854.79	5.61
180014	79064.37	78.11
180019	520.54	3.49
180026	1672.45	5.64
180028	62813.7	66.65
180037	140747.41	76.94
180043	181.24	-0.28
180055	560.1	3.01
180057	751.96	2.49
180058	6505.82	16.87
180063	145.39	0.81
180064	649.68	4.82
180066	107.28	-1.7
180070	765.17	1.37
180071	12464.49	70.01
180073	837.92	4.31
180075	334.35	1.11
180079	280.69	-1.27
180080	1002.45	4.61
180081	165.96	0.05
180086	1596.83	8.34
180090	139.75	0.33
180093	127.08	0.02
180108	1725.58	23.53
180115	4198.33	3.4
180118	3080.64	18.34
180122	978	0.65
180123	493.75	3.3
180125	261.75	-0.23
180126	462.65	9.82
180135	6950.86	25.03
180142	154.04	-2.11
180149	201.48	0.49
180157	2485.86	8.07
180173	17121.06	44.76
180184	146832.12	56.75
180185	8198.05	40.72
180186	3783.43	16.16
180191	7077.17	17.79
180197	71497.87	61.72
180198	436.71	2.07
180201	2374.06	23.55
180202	18752.54	49.91
180205	321.82	-1.27
180208	3325.77	18.1
180209	148.97	0.64
180211	15089.2	82.38
180213	274.38	1.11
180215	8641.53	15.92
180218	1098.64	5.66
180219	1248.36	3.84
180233	16763.19	34.37
180242	161.66	-2.71
180243	176.62	-0.57
180244	336.07	0.29
180247	1879.31	4.39
180252	1599755.63	84.43
180254	2765.26	20.33
180259	17637.41	75.2
180263	203.1	0.16
180269	571.53	1.53
180278	8784.56	37.19
180280	6982.93	34.03
180285	738.27	3.69
180287	850.24	2.35
180291	637160.88	72.59
180293	283.35	-1.03
180300	10143.33	39.29
180302	7032.72	8.54
180305	504.87	3.43
180319	233.21	1.19
180326	399.39	-1.61
180327	741.06	6.52
180328	488.35	-0.55
180331	162.93	-2.07
180333	10407	64.09
180334	2494.41	17.69
180347	500.92	1.06
180354	754.6	1.66
180359	6105.53	15.04
180360	379.59	2.18
180365	5081.27	19.03
180376	10849.59	36.69
180378	16386.82	50.2
180380	2903.98	15.9
180386	266.37	2.49
180389	1349.55	4.79
180395	162.11	1.31
180403	4726.36	17.62
180407	11861.46	21.98
180410	560.96	2.47
180412	90209.65	50.01
180417	287.41	0.78
180419	127.04	-2.58
180424	177.52	-1.58
180426	1376.54	5.83
180427	87140.09	99.43
180430	1793.56	7.77
180431	8487.47	29.67
180432	239.05	0.54
180445	1569.7	5.42
180452	162.47	-2.26
180457	439.15	-0.91
180458	470.29	2.17
180465	2205.32	18.38
180469	580.19	0.37
180470	1253.74	3.81
180471	208.83	0.02
180472	306.15	0.25
180479	587902.91	103.43
180481	9234.99	31.36
180484	180.65	-0.15
180485	238.52	1
180489	151.71	-0.64
180498	3467.38	7.88
180500	4821.72	23.93
180503	16857.46	57.92
180507	173.4	0.91
180515	3075.65	16.54
180523	555.88	6.44
180535	588.86	2.58
180538	241.82	-0.93
180545	982.57	4.62
180557	386.62	1.55
180560	2227.79	33.77
180571	17447.94	41.32
180575	453.32	3.06
180577	3755.39	24.96
180589	8270.2	21.14
180596	480.13	1.99
180602	2158.87	19.8
180617	357.84	4.1
180626	709.39	3.33
180636	2148.02	3.59
180648	79.35	2.02
180649	31021.17	40.42
180650	1809.99	12.15
180651	31564.4	66.18
180655	799.1	2.73
180665	4262.94	14.39
180667	302.21	1.46
180670	377.89	1.68
180671	232126.95	74.11
180672	403.3	0.14
180680	154.95	1.04
180686	754.41	2.69
180695	17481.28	43.96
180707	316.21	-1.07
180726	278.12	0.39
180728	5754.28	30.85
180733	9934.3	38.67
180740	6072.62	32
180741	298.55	2.01
180742	229.8	0.38
180759	4489.55	18.17
180761	8001.91	23.85
180764	343.59	2.74
180782	2291.95	9.58
180792	21544.62	64.7
180794	362.1	0.37
180795	8752.58	58.06
180797	6388.41	33.16
180800	30539.52	55.66
180804	2187.57	13.35
180809	301.16	1.19
180819	1410.92	10.1
180823	145.11	-0.02
180824	153.41	0.78
180829	2486.04	19.15
180834	576.74	4.68
180843	466.86	3.31
180844	2623.26	15.14
180845	5246.52	30.48
180846	46873.03	87.08
180847	265.9	1.51
180851	851.2	5.27
180853	152.59	0.45
180862	104.8	-3.09
180868	12038.13	30.49
180876	301.6	-1.39
180879	9634.78	23.98
180882	372.27	2.07
180885	15080.36	20.79
180896	472.38	5.27
180903	170.34	0.26
180904	269.28	0.77
180909	107.8	-1.16
180917	791.21	4.88
180925	6529.05	38.32
180927	173.02	-0.7
180932	1831.41	10.92
180933	2376.49	14.34
180935	309.31	2.16
180938	179651.97	53.1
180941	11619.8	32.83
180946	319.97	1.29
180947	43.62	1.17
180949	520.27	3.74
180954	378.21	-0.19
180957	14706.55	62.96
180961	414.67	1.47
180965	182.32	-1.25
180971	746.09	6.42
180976	352.62	-0.89
180981	177.9	1.24
180992	8119.69	21.98
180993	36431.05	55.45
180998	19196.54	55.6
181007	165839.38	89.64
181009	989672.48	97.02
181024	106.62	1.37
181035	258.53	-0.6
181039	12048.47	39.56
181044	96758.48	106.52
181049	4831.63	31.44
181062	1835.4	12.1
181072	316.66	-1.37
181084	458.4	-0.76
181086	1300.76	20.73
181095	88.15	-0.17
181097	4051.16	11.55
181098	2363.05	13.25
181105	6686.13	23.91
181106	205.9	-1.91
181111	293.65	-0.58
181112	979.76	6.49
181116	2093.13	8.42
181127	18054.79	52.94
181150	301044.72	55.37
181154	174.44	-0.96
181160	2941.69	13.92
181161	1643.69	7.04
181162	3697.05	4.75
181167	10341.1	36.88
181169	196.65	0.15
181170	83467.62	79.73
181176	3920.08	12.64
181180	5949.63	22.62
181182	2390.8	3.2
181192	15606.85	55.1
181193	15983.4	55.99
181194	1348.48	20.02
181200	4038.46	18.92
181202	2053.77	13.64
181204	4710.56	34.72
181218	135757.5	50.55
181219	2564.28	4.39
181227	208.9	1.64
181231	1995.39	11.97
181235	126612.03	113.08
181238	5233.93	10.54
181239	18584.97	56.97
181242	12815.94	68.05
181244	592.07	5.08
181246	53294.62	58.4
181249	2012.22	4.67
181258	832.2	10.25
181263	3574.05	15.32
181268	3185.5	0.47
181269	220109.22	41.35
181271	36958.88	81.43
181273	10345	43.87
181277	1814.58	6.01
181278	317.91	2.66
181281	473.37	2.7
181287	580.64	3.65
181292	1353.31	6.17
181293	108.42	-0.96
181294	5319.89	24.55
181304	2883.96	9.74
181312	4655.08	16.39
181315	228.95	-0.78
181320	798.81	4.17
181322	1054.34	5.25
181326	1021.57	2.85
181329	1048.15	8.25
181353	2820.35	36.85
181362	3689.72	18.13
181366	656.17	4.08
181379	2219.82	9.63
181380	164.47	0.03
181383	583.32	4.56
181388	3713.81	16.3
181391	4404.87	20.82
181392	1383	11.98
181396	223.14	-0.46
181397	27334.77	56.47
181402	207.56	-1.33
181405	3589.74	10.6
181412	160.71	0.2
181425	2714.5	7.35
181433	577.64	2.94
181443	313.32	-0.72
181445	477.64	3.35
181457	1645810.48	53.11
181464	201.65	-1.24
181470	257.26	-0.12
181474	10382.43	20.26
181477	696.63	-0.96
181478	787.07	3.61
181479	276.16	-1.18
181480	231.21	-2.12
181481	8207.03	33.49
181482	419.26	-0.64
181494	453.77	2.63
181496	8664.7	50.46
181500	574.21	2.85
181504	2770.82	25.99
181505	299.82	-1.26
181510	229.65	0.66
181512	534172.01	98.26
181519	1765.89	8.77
181524	1099.58	8.69
181539	1227.66	2.36
181551	1512.34	2.59
181558	204.28	0.74
181563	8767.99	32.98
181569	313.64	1.03
181573	279.3	0.94
181581	510.86	0.26
181586	396.96	-1.72
181594	233.22	1.87
181595	1251.25	8.98
181598	1833584.43	52.59
181605	8105.43	24.98
181608	140.2	0
181617	11191.07	20.6
181628	445.76	1.56
181630	212.82	-1.23
181632	528.3	2.79
181636	1421.08	9.69
181639	163.27	0.94
181644	857.21	1.2
181651	5135.89	19.65
181652	2996.52	23.54
181654	14139.25	39.04
181661	14026	53.96
181667	280.85	-1.58
181670	753.67	0.28
181676	823833.07	37.68
181677	983.71	3.67
181682	1171.49	0.46
181683	727.14	3.14
181685	473.14	2.25
181691	23388.86	27.92
181692	369.92	1.96
181700	800.77	7.09
181713	1018.34	7.41
181717	244.28	2.64
181718	88332.98	91.56
181719	7338.41	28.85
181728	180.29	1.87
181730	328.25	1.88
181731	2548.25	10.12
181732	2470.34	20.63
181735	838.19	7.33
181736	24295.84	67.42
181746	32170.2	72.74
181752	184.67	-0.29
181754	19569.01	71.37
181758	7766.81	59.6
181759	6807.07	33.01
181769	1119.42	6.3
181771	310.96	-0.08
181773	175.82	-3.35
181785	154.1	-0.64
181789	863.79	8.27
181792	163.17	1.3
181793	1015.75	3.64
181804	253.01	0.74
181809	172.91	0.23
181810	30919.21	56.24
181811	298.07	1.2
181815	234.26	0.48
181820	454.12	1.34
181822	372.74	-0.77
181826	2005.56	6.85
181829	459.49	1.15
181843	69972.96	78.92
181845	13839.56	51.26
181846	199.39	0.93
181852	2067.21	10.12
181855	485.72	3.29
181856	2412.57	10.6
181860	1720.36	5.95
181868	273.21	0.75
181876	733.58	5.49
181879	344.33	0.47
181880	4484.09	17.65
181886	190.76	-1.85
181889	290.34	2.72
181893	8931.39	33.71
181901	54916.29	47.19
181903	189.74	-0.58
181922	2949.04	35.98
181923	177.78	-1.01
181930	7756.41	54.31
181935	159.17	-3.25
181936	234.24	0.77
181937	10571.78	34.45
181938	94.24	-1.04
181946	3693.61	16.74
181950	4567.77	25.02
181953	258.56	0.51
181955	162.52	-0.07
181957	10765.28	58.56
181959	201.86	0.25
181976	2081.85	8.54
181979	338.99	-0.03
181990	14492.58	55.32
181993	1854.33	9.96
181994	4841.39	21.76
181999	65239.31	106.98
182001	1478.96	5.15
182017	394.33	1.08
182018	188.68	-0.2
182019	18539.3	30.06
182021	295.44	0.63
182022	754.14	7.46
182030	6351.75	21.41
182036	968.95	8
182044	1547.16	11.3
182048	330.82	0.57
182050	9114.36	28.58
182054	21428.86	39.61
182064	268280.23	64.15
182066	149.99	0.14
182070	17063.38	48.28
182071	502.29	0.95
182075	1676.85	7.69
182080	5206.66	6.61
182081	109.38	-0.09
182082	489.6	2.3
182085	399.23	2.18
182088	399.42	-0.58
182089	3484.49	29.91
182096	10739.56	51.17
182098	138.05	-0.29
182100	360.49	-0.98
182110	699.76	4.63
182113	12930.63	42.33
182118	8140	4.67
182122	220.1	0.61
182123	420.46	0.4
182125	413.47	2.29
182131	6810.94	51
182141	301.72	3.66
182143	10764.17	51.97
182163	527.06	2.27
182166	1672.68	15.67
182167	591.86	4.15
182168	148.38	-1.07
182169	58981.3	74.58
182171	737.37	3.62
182179	73.52	-0.57
182181	326.95	-0.87
182182	279.36	-1.41
182184	2171.7	4.77
182185	572.83	0.29
182200	80457.35	54.8
182204	48335.87	87.54
182208	152.63	-1.11
182212	5124.5	10.42
182225	1014.53	6.57
182228	10572.6	41.15
182237	369.2	-0.53
182239	41656.83	39.2
182241	5677.73	33.26
182253	371.15	-0.62
182254	1146.72	2.55
182260	138.88	-2.68
182262	445.33	0.89
182264	297.4	0.71
182266	173.14	1.24
182275	103.99	0.89
182277	22709.77	52.41
182278	243.39	1.73
182279	853.25	2.57
182281	767462.31	86.55
182284	1400.84	7.19
182288	484.26	5.18
182289	13496.24	34.46
182292	244.18	-0.38
182294	5943.19	14.57
182297	67105.2	74.28
182299	213.92	-3.43
182303	242.85	-1.32
182305	10086.78	16.29
182307	21793.16	59.42
182311	157.7	-0.31
182312	255.9	0.68
182320	1444.14	3.8
182321	334.61	1.93
182329	3166.21	12.96
182330	728.98	2.67
182340	5865.54	24.22
182343	1330.48	3.56
182347	3504.31	42.19
182360	1908.5	10.68
182363	30092.64	56.91
182375	13441.37	73.49
182378	128.75	-0.58
182382	825.18	4.03
182388	222.61	-0.21
182404	258.98	0.52
182407	235.28	-0.96
182408	974.3	4.09
182414	400.99	2.29
182417	172797.24	84.98
182430	373.3	1.98
182431	1015.3	8.91
182432	385.02	-0.48
182434	395.69	4.11
182438	170.45	0.37
182445	412.24	2.87
182449	278.04	1.33
182452	174.33	0
182453	20103.94	56.46
182454	152.57	-0.31
182455	176339.31	89.63
182460	153.29	-0.19
182462	140.95	-0.32
182464	191.98	-0.81
182466	624.96	2.45
182468	710.91	4.03
182474	1063.84	8.74
182475	2075.04	11.92
182480	248.83	1.97
182482	136.06	0.92
182490	185.15	0.84
182496	464.45	-1.83
182502	1674484.64	87.73
182504	1120.69	14.39
182506	178.52	0.81
182508	1139.23	8.68
182510	322.71	-1.25
182519	149.49	-0.36
182523	238.42	-0.5
182524	612.69	0.71
182525	35102.17	40.49
182526	891.48	3.01
182538	12077.78	43.7
182550	7958.19	15.2
182551	2502.91	30.47
182557	707.85	5.11
182561	57832.04	42.42
182562	126.96	-0.57
182566	14437.08	54.67
182568	323.9	1.03
182569	242.78	-0.86
182573	10644.96	43.97
182574	3995.87	17.02
182575	519.18	1.7
182582	4168.83	31.31
182584	201.15	-0.7
182585	299.05	0.05
182589	182.72	0.7
182590	12544.17	45.99
182595	45855.35	92.36
182598	177.1	-0.95
182608	4612.56	17.34
182612	23118.6	65.42
182614	527.66	3.54
182618	373.53	1.08
182619	576.12	1.7
182630	132.51	-0.06
182635	184.3	0.13
182636	658.9	7.82
182638	2615.27	2.26
182643	1303.97	5.03
182644	256.38	0.1
182647	174.73	-0.11
182648	1441.17	4.48
182651	259.64	0.15
182654	237.8	-1.2
182656	397.43	-0.07
182657	729.42	3.34
182660	606.16	2.05
182661	3591.54	24.41
182662	636.33	11.8
182667	166089.48	44.77
182672	608.94	3.37
182678	261.32	-1.24
182680	265.9	0.59
182686	134.48	0.71
182688	3263.21	17.31
182691	549.75	-1.06
182693	822.34	6.23
182698	336.65	-2.61
182714	524.99	1.05
182715	302.83	-0.3
182728	2356.2	10.67
182740	1009.08	7.37
182741	161.72	1.17
182750	76.82	-0.02
182757	28712.14	81.09
182760	203.54	-1.28
182763	2764.39	16.1
