Reporter Identifier	VALUE	S_N_P/8a-3_OKhymenets_220905
188985	1371.67	5.99
188991	66346.8	43.51
188996	261.47	-0.9
189009	2143.1	16.43
189019	276.55	2.05
189020	40060.96	106.2
189026	1887.2	13.75
189042	195.62	-0.74
189048	1403.64	5.97
189055	556.62	3.15
189056	6999.1	45.08
189057	382550.61	98.82
189065	13990.36	34.64
189066	1839.25	1.48
189068	219.41	0.51
189070	390620.4	113.18
189077	1550.58	7.71
189081	8282.83	61.18
189090	28889.26	82.4
189092	179258.47	73.96
189094	1133.79	7.07
189097	9297.05	82.4
189103	2260.53	2.34
189107	555.24	2.96
189108	636.27	4.16
189121	55145.01	74.15
189125	2136.07	8.88
189127	396.96	1.17
189133	9571.58	39.01
189139	4052.65	9.86
189140	95850.63	54.89
189141	335.52	-1.06
189147	176.96	0.78
189149	726.23	3.27
189150	657.27	3.34
189157	9708.89	28.88
189160	11360.39	25.13
189180	925.53	4.81
189188	501.47	0.2
189189	396.34	0.16
189195	154.18	0.53
189197	14072.64	68.25
189199	123198.89	81.16
189211	130.3	-2.08
189217	324.68	0.85
189219	27187.51	65.89
189237	174	0.81
189240	37935.11	65.74
189249	414.52	2.39
189252	103.76	0.22
189259	340.97	2.2
189261	183.3	0.65
189265	420.33	1.97
189269	18396.39	55.5
189270	162.68	0.71
189271	671.6	3.24
189275	64815.29	96.58
189281	566.09	1.45
189282	623.95	3.31
189284	44038.51	75.68
189285	134.1	-0.19
189298	75492.16	90.89
189299	20028.78	26.71
189302	34785.75	95.69
189303	2973.53	24.32
189312	601.46	5.32
189316	926.42	5.33
189318	807.18	2.64
189322	157.98	0.06
189327	263.2	0.16
189330	109.8	-0.09
189331	93194.31	106.54
189343	900.09	5.65
189353	315.24	-0.57
189356	213.11	-0.76
189365	18888.18	56.48
189366	5921.15	36.09
189370	150.09	-0.34
189372	239.74	1.43
189375	213.82	1.02
189378	3016.28	5.3
189380	149.86	-0.68
189388	211.97	-0.31
189401	16138.6	63.58
189404	51312.35	77.38
189405	1039697.7	109.76
189406	11499.2	39.57
189407	253.08	-1.15
189408	12486.64	25.74
189409	999.98	3.7
189410	2277.54	13.86
189411	141097.08	84.75
189412	33288.98	81.58
189413	3293.87	10.57
189418	18999.59	55.47
189428	3375.51	17.66
189433	1959.25	3.96
189438	30371.37	83.09
189441	1475.86	5.17
189444	3224.39	19.31
189448	768.21	3.66
189457	139.57	-1.19
189465	27766.08	82.87
189480	702.49	5.27
189482	413.7	2.3
189484	14309.04	28.02
189487	307.92	-1.03
189490	2870.25	21.46
189498	705.33	4.43
189501	320.17	1.9
189502	134321.05	93.84
189503	301.39	0.27
189504	5721.81	30.73
189505	412.86	2.97
189512	349.9	2.13
189513	2665.14	15.08
189518	3514.66	12.7
189520	52729.45	90.55
189521	2641.46	11.03
189523	2955.43	1.02
189524	50595.88	54.55
189529	355.16	1.38
189532	138.21	0.78
189533	17525.61	61.3
189535	647.41	5.23
189537	1474.73	8.92
189538	1674.19	8.41
189545	143.43	-2.15
189546	1834.23	13.9
189547	4129.18	22.95
189549	339	0.25
189553	149.29	0.54
189554	121.76	-0.78
189556	221.25	-1.81
189561	25582.26	63.71
189566	24391.67	61.01
189573	8648.99	35.24
189576	1335.34	5.1
189580	68715.24	88.6
189583	5772.45	13.07
189584	382.78	2.83
189588	6126.91	24.71
189605	3839.32	2.46
189609	2972.03	14.81
189610	601.62	2.72
189611	9611.03	29
189614	265.5	0.99
189624	420.56	2.27
189635	2017.49	13.13
189636	46552.79	79.38
189642	499.86	2.22
189643	12146.96	38.28
189644	184.61	0.94
189648	254.58	0.85
189650	35536.32	64.31
189665	339.15	-0.54
189678	2540.34	7.94
189679	207.15	1
189680	11140.65	30.68
189681	19432.29	67.77
189684	452.4	4.91
189687	69536.01	67.22
189688	265.11	-0.62
189689	248.86	-0.23
189690	1230.62	5.56
189694	1311.4	12.12
189700	45420.91	69.62
189702	1599.49	4.67
189705	458.77	1.09
189706	38173.57	65.48
189707	305615.56	122.63
189708	841.04	4.02
189715	1023.76	4.43
189717	30416.21	83.03
189719	2176.5	6.2
189722	12067.44	45.67
189728	340.71	2.91
189732	4207.74	18.96
189742	412.4	0.08
189745	1641.89	9.88
189754	1066.55	8.63
189755	143.73	-1.28
189756	4194.28	17.25
189758	211.78	0.3
189762	2177.15	11.31
189772	4237.8	14.46
189774	1199.71	1.81
189778	6036.61	29.69
189781	7958.31	35.09
189793	19646.05	60.24
189803	276.89	-0.76
189811	165.22	-0.46
189814	13636.21	73.14
189816	26675.54	88.29
189818	15387.78	36.49
189835	6746.7	48.62
189839	851.6	3.69
189841	221.35	1.17
189845	1981.29	9.41
189850	2460.3	8.33
189863	931.05	5.32
189867	8983.33	32.98
189870	3610.12	15.8
189872	125.06	0.45
189874	50.65	0.93
189875	9847.01	55.59
189884	293.46	1.88
189905	4397.09	39.95
189906	3773.94	15.43
189914	1926.26	6.7
189916	229.18	1.06
189918	3557.62	26.01
189919	266.99	0.87
189926	61.91	-0.74
189938	82921.15	13.35
189943	605.37	3
189947	169.01	-0.36
189953	2234.47	12.33
189964	1263.63	11.23
189973	628.04	2.33
189977	3078.6	10.87
189980	281.35	-0.13
189981	300.68	-0.4
189985	8604.42	33.17
189991	688.23	4.41
189992	7047.52	27.73
189995	71.3	1
189998	111.45	1.22
190011	261.65	1.08
190012	218.34	-1.74
190013	11221.27	20.5
190014	504.05	0.82
190021	2268.1	15.29
190023	274.63	-0.79
190032	1470.49	6.83
190034	18745.55	61.3
190050	6743.6	32.99
190056	41985.9	60.74
190059	249.55	0.14
190066	1255.77	6.97
190068	5178.13	20.28
190073	75204.37	93.89
190074	7780.64	52.36
190081	2474.79	9.38
190085	299.15	-0.6
190096	992.44	4.91
190099	1979.53	13.67
190109	230.12	-0.34
190112	305.72	-0.07
190113	4040.52	25.71
190128	1258.21	2.56
190129	80.05	0.44
190142	8740.64	49.79
190144	2053.14	9.49
190148	5766.08	3.57
190154	1119	6.2
190155	4139.85	57
190161	1089.05	1.98
190165	280.67	-1.51
190170	10304.93	50.26
190174	43958.83	74.5
190176	37257.78	68.12
190182	1312.94	12.98
190183	19640.9	87.32
190185	312.5	2.91
190187	174.45	-4.05
190191	871.51	0.46
190198	5003.93	23.94
190201	646.93	5.84
190204	595580.89	96.43
190207	218.24	0.43
190211	79039.02	66.83
190218	2519	17.33
190220	600.44	2.04
190224	342.95	0.69
190229	4723.78	29.74
190246	12142.72	51.88
190250	15704.23	41.67
190256	192.16	-2.35
190259	1888.81	31.89
190260	277.14	-0.92
190261	384742.78	88.68
190265	636.51	-0.46
190274	988.61	7.79
190298	1773.42	14.06
190300	714.02	4.07
190302	6739.54	33.32
190303	9168.62	30.53
190304	679.02	2.15
190306	165	-0.33
190308	136.64	0.33
190310	36871.06	44.03
190319	181.59	-0.81
190320	555.54	3.88
190326	427.82	3.54
190329	16484.73	81.82
190331	411.64	-0.58
190338	10347.43	65.6
190344	133623.93	136.11
190354	1987.27	1.72
190360	1875.96	26.99
190367	166.05	0.24
190371	501.84	-0.93
190380	2273.84	5.26
190382	128.68	0.44
190390	215.55	-2.06
190410	144.88	-0.48
190420	490.68	-0.42
190425	138.66	0.93
190434	2334.95	13.07
190437	288097.28	89.94
190443	1763.31	7.29
190444	5652.32	31.4
190448	128.74	0.64
190449	334.68	0.29
190459	2785.99	11.84
190465	232.06	0.76
190473	25753.2	61.84
190504	572583.04	132.46
190506	90429.13	68.44
190510	1906.22	16.54
190517	6101.58	29.5
190520	20394.87	51.65
190525	979.74	5.92
190550	16516.27	83.05
190555	6778.33	40.39
190556	1832	7.24
190561	154.17	0.45
190566	1148.24	6.22
190569	7088.5	23.32
190571	43923.18	91.46
190572	104268.61	82.2
190575	3194.38	12.09
190581	23858.52	83.98
190586	4406.42	23.13
190588	498.14	2.57
190590	245.64	-1.48
190596	13396.23	52.4
190600	159.64	-0.12
190612	53465.21	72.83
190614	1478.72	10.13
190621	30002.23	87.77
190627	457.53	-0.39
190632	2074.1	9.46
190637	6204.52	21.23
190642	51782	112.85
190651	6507.97	15.89
190653	1869.58	11.13
190661	14633.29	67.91
190663	775.7	3.12
190667	11556.36	29.66
190669	13347.42	63.18
190672	1379.38	7.2
190673	26040.24	46.47
190674	150500.28	64.37
190678	29015.86	61.4
190681	375.35	0.75
190682	981816.35	123.57
190683	95.23	-0.82
190690	547.54	3.15
190701	242	1.76
190705	773.71	3.97
190714	268.68	-0.22
190719	5898.05	24.72
190721	242.57	0.88
190731	699321.9	60.18
190734	749.53	6.55
190745	246.08	1.19
190749	497270.88	88.16
190750	506.57	2.2
190751	3155.64	9.43
190752	467.93	1.6
190755	224.88	-0.33
190761	1169.18	9.3
190770	1279.31	3.48
190771	303.36	3.61
190775	134.93	-0.02
190778	689.32	4.93
190782	77316.43	95.55
190785	13829.92	41.75
190795	1190.98	3.15
190799	1125.09	2.07
190803	75191.27	76.37
190804	36517.88	73.65
190815	1628.53	13.98
190820	267.52	0.72
190825	1168.41	6.07
190831	2745.9	9.57
190833	18428.28	23.93
190836	147.11	0.06
190847	21781.58	46.68
190850	187.16	-0.16
190867	460.85	0.72
190870	54351.55	127.07
190873	467.95	2.24
190878	109884.78	90.39
190880	267.19	2.01
190882	122.78	-1.16
190883	2512.11	0.29
190885	11964.2	53.33
190888	5319.07	22.77
190889	10762.83	21.05
190892	221.33	-1.82
190896	265.21	-0.9
190897	265.6	-0.37
190898	11470.2	52.74
190901	16538.28	54.54
190902	2531.57	16.28
190904	1054.41	3.37
190915	3575.67	10.6
190917	155.22	-0.3
190918	58482.33	64.05
190921	7730.5	39
190922	180.93	-0.28
190925	716.05	1.32
190926	307	-0.83
190927	316.99	-0.3
190932	175.96	-1.88
190934	2463.27	13.11
190941	17746.01	83.47
190945	964.8	5.69
190948	435.83	2.86
190949	3565.1	10.13
190955	4948.11	12.52
190958	914.27	0.05
190964	853.59	1.98
190970	4795.33	30.53
190978	54576.25	66.78
190980	13735.12	66.6
190984	330.01	1.43
190989	183.92	-0.92
190995	183.33	0.75
190997	4125.17	23.24
191009	1339.54	9.53
191026	1049.6	1.37
191038	203.76	0.89
191046	357.46	0.88
191050	9066.13	39.9
191055	1669.86	11.32
191058	342.34	3.46
191060	697.87	5.18
191061	134383.2	95.35
191065	147.64	-2.24
191074	7342.93	34.24
191076	150.38	0.35
191084	221.31	-1.4
191086	7138.83	27.61
191090	436.96	3.34
191100	198.52	0.37
191104	296859.02	108.63
191105	20797.59	78.21
191106	14916.02	37.86
191115	2492.51	7.73
191116	121455.17	120.81
191122	3472.35	12.24
191127	8721.63	52.96
191135	426.73	-1.4
191139	1308.25	5.73
191140	1327.56	7.46
191144	193.74	1.26
191146	3647.7	7.08
191157	375.47	-1.58
191158	9226.21	17.46
191159	469.39	2.13
191162	268.5	-0.46
191167	252.46	-0.21
191186	4381.42	22.69
191189	62.92	-1.67
191192	360.57	1.58
191194	322.67	1.75
191199	1003.08	4.39
191212	1057.43	5.46
191215	164.89	0.53
191221	4842.55	38.79
191222	13253.85	41.77
191229	6438.03	22.51
191236	319.65	1.46
191241	21685.04	55.17
191246	571.13	2.93
191248	706.32	3.12
191262	136502.64	86.51
191263	238.71	0.08
191265	182.19	-2.1
191268	62392.91	50.27
191270	31939.34	72.68
191272	3861.68	21.47
191273	195256.85	105.7
191279	125468.11	73.2
191285	201.8	1.06
191290	1363.85	7.21
191292	56906.92	87.81
191295	316.16	-2.25
191296	8401.16	48.69
191305	1913.94	9.37
191318	1397.88	6.55
191331	317.41	-1.78
191332	3263.7	10.78
191335	1724.84	8.79
191336	380.83	1.67
191337	177.24	1.64
191345	213.94	0.2
191349	73997.37	40.61
191350	16099.39	71.92
191355	48705.89	99.67
191357	14392.26	42.86
191362	565.82	-1.25
191363	8553.87	26.23
191369	1773.82	8.66
191377	425.34	0.54
191378	103.84	-0.96
191380	2331	7.98
191394	11087.48	47.8
191395	24790.75	41.63
191402	233.08	-1.21
191405	96.96	2.21
191407	1519.33	8.42
191410	289.89	-0.31
191423	2509.18	6.96
191429	512.64	4.18
191430	2215.71	13
191433	75168.4	96.7
191434	95413.14	92.65
191441	508.02	2.6
191447	191.56	0.38
191451	473002.06	88.63
191455	560.91	3.98
191456	3802.94	26.63
191463	8278.13	36.73
191465	839.26	4.93
191476	14484.91	58.27
191495	446.92	10.63
191504	6129.8	21.94
191510	326.07	1.76
191514	498.94	3.35
191516	214.5	1.92
191520	1885.04	8.99
191521	4718.45	10.58
191524	547.57	-0.97
191526	7464.46	37.27
191530	21400.69	46.08
191536	15787.33	45.06
191539	80052.93	95.68
191543	16675.9	116.52
191545	2512.36	13.03
191554	1323.98	1.35
191555	9377.81	17.95
191558	179.81	-1.6
191559	102.51	1.2
191565	19771.84	65.47
191571	9450.86	34.67
191572	174.26	-1.71
191578	211411.01	68.35
191589	238.06	1.48
191591	200.67	1.28
191595	165.09	-0.8
191596	243.96	3
191597	169.01	3.82
191605	214.08	1.62
191606	162.2	0.85
191607	184.42	0.89
191611	4653.54	8.39
191612	520.88	2.81
191615	3245.52	22.1
191620	5129.61	38.62
191627	103699.71	86.8
191631	11738.11	53.88
191638	151.75	0.15
191640	17602.72	39.41
191645	661.68	2.8
191646	8228.72	43.97
191647	109.4	-0.93
191650	2479.23	8.18
191661	549.42	0.52
191664	353.76	2.84
191668	19974.65	42.3
191676	35181.23	86.47
191693	124.01	0.79
191703	201.55	1.03
191705	529.85	5.53
191713	379.28	1.25
191714	18689.34	91.29
191716	109.41	0.08
191723	385.62	1.88
191728	5868.48	21.94
191731	334.42	-1.45
191745	298.79	1.59
191750	704.98	3.04
191760	282.2	0.6
191766	2697.65	4.88
191768	605.55	5.06
191770	8720.61	39.97
191777	2226.51	11.69
191785	1535.31	10.24
191788	2015.96	10.5
191794	46133.45	90.26
191797	178.64	1.25
191799	215.67	1.22
191801	133.61	-0.38
191811	4463.58	24.77
191816	5614.74	24.77
191817	841.35	-0.21
191818	3535.64	24.91
191821	383575.95	106.63
191823	2280.92	12.59
191832	214.75	2.03
191834	9226.39	52.15
191837	729.69	1.96
191839	57250.35	91.23
191841	22464.67	73.19
191842	1015.81	3.17
191844	6232.74	8.69
191847	26329.51	86.2
191850	504.67	-0.78
191853	201.16	-0.37
191854	177.77	0.12
191856	338.16	1.57
191858	213.29	1.99
191866	884.59	1.45
191872	10390.68	53.48
191881	2517.52	6.22
191882	212.79	-1.55
191893	10483.6	8.25
191898	228.6	1.47
191902	4420.05	22.7
191903	530.34	0.06
191909	8360.68	41.87
191915	1623.18	7.41
191917	26259.85	80.07
191919	2404.25	9.97
191921	1875.63	9.83
191926	9400.56	38.03
191928	216.15	-1.29
191932	237.34	-1.1
191933	1916.02	4.72
191935	3812.29	10.43
191942	3502.78	25.63
191944	1258.71	20.66
191945	2088.63	-0.7
191952	219.7	0.77
191960	15265.76	54.98
191962	70207.39	42.55
191963	1374.15	1.74
191964	171.72	-2.78
191970	71149.49	67.42
191973	237.12	1.67
191977	4110	23.08
191984	1125.04	9.01
191992	2940.32	13.64
191994	190.01	0.75
191995	959.29	7.95
192006	9625.75	40.49
192008	169081.67	91.72
192010	737.53	2.71
192027	34106.9	53.3
192031	1053.09	6.22
192034	6301.62	25.92
192035	280756.03	108.12
192036	1637.11	9.69
192039	309.36	-0.37
192042	735.35	1.93
192045	47775.77	69.43
192063	365.18	2.21
192078	519.33	0.23
192079	22233.11	29.88
192081	3218.4	18.65
192082	136.98	0.49
192085	240.47	1.11
192103	2286.54	10.91
192105	836.9	4.69
192109	473.37	2.36
192110	361.56	0.02
192115	8295.59	30.16
192117	6349.87	16.63
192123	1162.36	8.7
192124	55615.41	114.42
192129	330.06	-0.91
192131	358.15	0.76
192140	3660.58	15.13
192143	922.12	2.62
192149	67106.85	67.02
192152	229.58	1.15
192163	671.84	5.83
192167	4269.67	12.28
192168	11255.21	26.46
192172	156.36	-0.04
192173	12899.14	54.67
192176	128664.55	69.59
192177	1649.18	7.68
192178	1080.99	5.85
192182	4746.23	23.17
192190	71609.27	67.73
192193	2954.27	14.83
192203	2582.65	21.07
192219	6169.84	12.58
192223	10879.92	36
192239	441.1	1.98
192243	252.31	0.81
192246	6650.37	50.39
192250	836.7	3.55
192252	1111.14	3.53
192255	452.45	0.13
192258	936.84	3.47
192265	1453.92	6.61
192269	7381.63	27.76
192284	2570.38	24.54
192287	12588.23	67.62
192289	33987.66	63.72
192307	4507.56	27.33
192311	3434.07	20.06
192313	4279.1	20.03
192314	202.68	-0.59
192317	768267.72	91.69
192318	221.62	0.62
192322	316.03	-2.06
192325	29026.4	82.39
192337	1425.68	4.39
192339	1358.38	3.64
192340	8534.32	28.15
192342	1984.24	16.13
192343	54140.59	79.37
192345	11424.65	23.93
192346	4353.48	9.28
192350	430.04	1.54
192359	4794.66	26.51
192361	4706.47	10.46
192362	5159.2	30.47
192367	903.25	2.46
192373	502.81	1.8
192374	11760.8	55.2
192376	641.66	3.41
192381	18916.65	68.69
192382	81592.63	98.03
192391	17850.24	60.47
192398	4568.17	17.7
192403	207.92	-1.72
192407	158.41	0
192424	517.41	2.54
192425	646.88	3.47
192437	267.16	-0.86
192445	7580.43	29.07
192450	6688.85	26.77
192451	1305.15	7.16
192455	675.34	3.57
192459	151.59	-0.47
192464	181424.86	98.87
192466	340.36	-0.59
192476	20487.36	51.68
192479	5102.77	31.05
192480	15548.75	50.2
192482	3133.31	3.79
192488	65996.53	57.78
192492	12956.7	54.59
192493	7873.6	29.87
192498	168.64	0.28
192503	13939.19	31.89
192507	351.09	0.74
192512	263.02	1.93
192518	37781.15	79.84
192520	171.75	1.46
192524	156.54	0.57
192528	164.35	3.69
192529	225.63	0.29
192534	207.82	0.62
192539	173.36	0.49
192545	2598.09	4.1
192551	8389.65	34.2
192552	14973.56	51.04
192556	5963.32	25
192558	216.64	0.82
192563	850.27	4.3
192564	3280.66	14.74
192570	73.67	-0.01
192573	6244.5	39.07
192583	902.29	0.03
192584	935.88	8.44
192591	316.88	2.01
192594	227.37	0.14
192606	716.17	1.19
192607	119.75	-1.77
192609	241.93	1.62
192614	9438.95	41.56
192616	10757.32	40.67
192617	7583.02	34.07
192626	21199.86	60.63
192628	145.03	0.21
192630	4064.22	19.31
192633	716.53	3.78
192638	2212.2	13.07
192649	15322.73	66.57
192651	3737.94	18.81
192654	8420.18	29.57
192656	260.04	3.02
192657	2712.32	7.32
192658	2474.01	26.38
192662	2077.72	25.71
192665	283.08	-0.74
192671	225074.51	76.18
192673	5051.32	42.31
192675	8851.72	3.63
192679	451.4	1.32
192681	213.54	1.33
192684	2723.02	12.12
192696	1354.71	5.73
192698	334.73	-1.18
192701	22223.76	29.52
192702	260.12	0.69
192705	131.24	1.19
192711	1692.67	28.25
192715	2948.71	20.67
192716	30245.14	64.32
192719	10499.78	15.81
192720	53043.95	97.49
192722	218.44	1.5
192723	602.17	2.22
192726	13029.19	49.04
192734	6767.2	52.28
192742	838.79	5.54
192749	3971.81	23.87
192751	703.83	4.34
192754	891.79	5.28
192759	4821.01	20.73
192760	484.16	1.81
192761	179.7	-0.21
192762	284.55	2.35
192768	428322.98	100.44
192770	413.01	0.26
192781	501.34	1.38
192782	10094.34	27.78
192791	16756.61	25.47
192792	157766.12	99.5
192795	837.82	8.65
192798	20181.27	63.43
192802	164578.55	69.77
192804	12892.48	82.49
192808	7925.41	53.26
192809	1919.26	5.06
192816	3656.69	17.5
192829	167.26	1.96
192835	11154.19	42.55
192837	134221.77	115.46
192842	945.65	6.2
192843	287.97	2.41
192845	576.2	0.14
192853	5991.91	18.93
192856	752.96	3.68
192857	546.15	2.39
192861	288.13	-0.06
192867	393.31	1.68
192868	58.81	0.49
192874	1078.29	3.66
192880	1892.27	15.7
192881	121858.9	120.05
192889	230.32	-0.23
192893	12432.88	46.28
192895	158	-3.65
192900	162.29	-1.35
192902	45132.8	82.07
192905	19933.56	37.44
192909	296.06	1.82
192912	614.25	2.19
192916	57737.29	105.54
192920	187.52	0.1
192928	132.52	-2.73
192931	29444.87	40.97
192935	488.05	-1.21
192950	1504.43	6.51
192959	859.06	9.07
192962	2822.21	12.59
192967	352.93	-0.73
192968	102.28	-0.71
192970	2003.24	7.31
192974	181.22	0.73
192975	180.72	-0.6
192976	6585.47	27.44
192985	13962.69	26.67
192990	818.35	6.59
193002	766.33	3.77
193005	133.17	0.85
193007	79603.63	87.83
193009	147.85	-1.06
193016	220.91	-0.14
193017	460.12	0.92
193021	270.81	1.1
193022	235.8	1.75
193034	187.72	0.95
193038	4617.61	25.47
193039	358.92	1.45
193040	704.84	-0.66
193041	1959.7	8.13
193048	291.45	-1.39
193054	1686.47	9.34
193055	188.51	1.64
193063	658.95	5.29
193064	240.5	-1.53
193067	4648.09	20.57
193077	510.81	2.94
193078	12106.6	56.83
193080	1678.48	8.59
193082	392.56	1.3
193083	801.1	3.47
193090	20084.84	49.32
193094	2520.58	6.74
193099	1743.95	15.49
193100	1442.9	4.61
193102	3121.71	20.52
193118	3124.84	13.68
193122	1629.13	11.31
193129	207.03	-0.83
193132	784.3	3.19
193148	216.08	-0.9
193149	7970.11	30.02
193167	239.89	0.84
193172	5607.2	25.48
193177	20217.19	82.52
193181	5246.33	31.59
193186	431.14	0.84
193190	480.67	0.41
193191	175.28	-1.64
193194	829.99	6.9
193196	34422.84	54.25
193199	6478.45	36.84
193202	773.14	1.69
193211	174.31	-1.15
193213	320.26	1.45
193216	1765.69	5.23
193222	485.23	7.61
193226	3452.74	11.71
193229	315.86	1.34
193232	1023.94	0.24
193239	66230.06	94.63
193251	541.33	4.61
193261	3285.77	22.12
193263	277.09	1.44
193265	2019.06	2.42
193266	564.94	2.51
193278	25095.21	70.94
193279	2198.42	3.72
193284	7157.22	29.75
193288	1528.03	4.17
193293	337.84	-1.08
193295	1311.79	4.15
193304	126756.85	76.83
193312	16662.79	46.67
193314	1841.6	7.79
193323	13034.88	41.08
193324	59427.43	92.64
193327	138.32	-2.18
193329	908.95	2.87
193334	172.84	-2.28
193337	5336.03	14.47
193345	322.09	0.27
193349	3006.88	15.47
193356	5663.41	25.44
193364	1822.44	4.05
193374	1996.1	9.08
193375	230.06	0.39
193379	8210.3	37.73
193383	250.19	-0.82
193395	49725.71	99.44
193402	31656.17	33.04
193415	741.69	3.82
193418	239.8	-1.35
193419	4996.4	30.26
193422	13455.71	25.95
193425	234.15	1.61
193426	205.57	0.14
193427	155.13	-0.98
193429	4060.98	14.82
193430	492.55	3.82
193431	6788.36	31.09
193436	1463.28	8.09
193458	982.69	6.17
193459	3890.03	17.48
193461	425.01	5.77
193465	468.15	1.49
193467	11913.73	55.35
193480	2603.37	2.45
193488	1009.09	7.09
193492	339.02	-0.01
193509	967.36	6
193511	197.93	1.19
193514	371.34	2.66
193519	3579.98	28.16
193526	400.13	-1.33
193530	14480.18	64.1
193531	435.67	0.07
193540	5042.25	56.13
193545	175.49	-0.23
193550	337.38	2.56
193551	293.91	1.05
193576	6203.2	35.5
193582	391.32	2.08
193585	444896.78	134.11
193586	699.03	-0.52
193596	878.41	6.92
193598	5505.19	14.26
193606	27205.84	51.78
193609	6151.8	36.29
193615	31471.61	90.18
193617	1614.39	16.23
193619	23399.56	81.22
193621	18644	65.09
193628	39975.74	64.46
193629	342.45	1.18
193634	3267.01	16.53
193644	403.77	5.27
193647	40734.86	72.49
193653	4416.56	27.52
193655	2246.62	10.86
193656	15721.05	48.21
193657	662.92	5.4
193658	1255.27	7.37
193661	3606.22	7.64
193665	3800.13	19.35
193666	43911.13	78.41
193667	1187.48	4.46
193670	33617.14	96.85
193672	763.09	8.19
193676	12436.74	55.16
193677	201.01	0.59
193683	399.04	-0.26
193687	40524.14	39.89
193689	116.52	-0.4
193695	18407.02	80.44
193701	182.04	1.04
193716	2642.6	24.67
193717	12616.85	33.73
193720	203.78	1.58
193721	53651.4	93.5
193734	291.19	3.11
193735	2132.61	6.01
193743	316.37	0.02
193752	3163.83	19.37
193754	174.95	-0.06
193759	170.09	0.8
193762	371.46	2.93
193764	170.37	0.93
193773	222.6	0.88
193786	5052.78	17.08
193787	1388.6	6.71
193795	166.11	0.97
193798	54897.27	90.88
193802	49188.22	95.67
193805	71585.45	95.06
193808	3309.77	16.87
193811	1325230.01	70.85
193817	5334.69	18.71
193821	31407.41	75.57
193823	340.97	-0.19
193830	4766.78	4.03
193834	164.88	-1.28
193837	702.8	8.43
193839	1088.91	1.75
193841	560.21	3.95
193842	4660.73	31.24
193848	14972.09	67.7
193851	11767.95	35.91
193857	2794.84	17.92
193860	303.19	0.12
193865	4908.5	18.88
193869	957.18	3.7
193873	175.45	-0.04
193875	797.74	6.24
193892	58531.98	86.47
193893	25079.19	61.73
193896	249.58	1.68
193899	159.07	-0.45
193902	11822.02	50.91
193904	3160.72	12.62
193906	143.15	-1
193909	3121.19	20.58
193913	680.15	-0.53
193930	83.18	-1.54
193932	206.65	-1.22
193936	20392.14	61.34
193937	102.72	-3.63
193939	247.9	2.08
193940	3240.69	13.37
193944	199.62	-1.58
193946	666.06	3.06
193947	22380.8	78.4
193950	1508.76	7.21
193959	452.92	2.1
193960	34129.3	94.84
193963	5594.28	28.47
193967	114132.7	93.95
193975	443.51	2.24
193981	156.62	-1.96
193986	1939.81	7.9
193991	188.51	1.13
194000	17523.86	38
194003	1451.58	4.2
194013	13037.32	56.11
194015	39443.27	76.2
194023	569.7	3.05
194024	11663.24	54.64
194026	209.36	0.85
194028	191.16	-0.85
194035	3411.35	14.95
194041	6966.11	59.56
194045	427.78	1.45
194048	309.62	0.26
194052	25937.13	35.63
194067	320.91	1.85
194068	3525	15.76
194071	2096.24	12.13
194072	1395.45	5.11
194077	259.91	0.22
194079	7741.47	31.82
194080	3380.38	0.59
194081	117.72	-3.16
194086	15830.16	60.53
194088	915.15	4.4
194092	6366.31	29.73
194094	839.72	5.46
194097	19087.15	58.62
194101	282.91	-0.72
194103	215.88	0.44
194109	179.87	0.63
194112	3179.46	15.1
194114	9101.91	38.13
194115	6756.88	10.2
194118	217.63	0.13
194124	30145.56	65.73
194134	139907.39	68.32
194135	63.53	0.53
194139	1656.67	9.06
194140	431.28	2.27
194142	7044.58	29.18
194146	3452.6	23.26
194161	1504.82	5.2
194165	158.17	0.73
194168	193.16	-0.32
194171	166.28	1.35
194177	172.51	0.97
194179	871.38	3.74
194184	294.79	2.21
194188	226.53	-1.45
194196	4683.58	12.43
194202	980.61	6.49
194205	306.19	1.43
194210	1490.95	5.22
194211	45.77	-2.68
194212	6732.19	42.26
194214	2459.68	21.92
194221	17466.42	35.74
194223	2731.12	20.21
194242	1665.35	4.72
194243	113963.37	103.49
194249	112.17	-0.8
194263	5426.98	9.67
194266	4550.09	28.19
194271	690.31	2.71
194279	570.01	2.08
194281	166.8	0.57
194282	6067.08	32.87
194286	2716.84	12.75
194293	1744.54	2.23
194295	423.97	5.55
194298	516.42	3.42
194299	3334.96	30.17
194307	217.04	-1.92
194314	1498.68	8.25
194317	414.48	3.23
194318	31236.76	68.17
194320	336.32	0.84
194321	2174.48	10.26
194325	39584.09	81.76
194326	19410.46	44.27
194327	17336.35	14.56
194328	265.35	0.74
194339	1001.94	3.33
194340	701.44	2.66
194346	99436.35	119.1
194352	7495.52	36.4
194353	16657.11	43.44
194365	2483.3	21.59
194368	7359.98	25.46
194369	2065.8	8.66
194371	9372.73	31.08
194377	197.79	-0.43
194378	390.72	-2.55
194382	415.56	2.95
194386	417132.22	77.5
194394	908.15	3.44
194399	15765.73	60.73
194409	7331.89	36.15
194410	176.46	1.8
194412	11899.84	53.16
194413	138.94	-0.73
194416	7175.58	64.39
194422	573.27	4.06
194423	7381.61	30.8
194430	172931.52	75.73
194432	1319.72	4.11
194433	165.4	-3.4
194434	2894.87	6.48
194437	401.9	-2.02
